1660519473058
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=33 time=167 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=33 time=48.1 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=33 time=54.0 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=33 time=136 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=33 time=35.3 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=33 time=42.3 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=33 time=33.2 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=33 time=46.8 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=33 time=33.8 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=33 time=35.6 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=33 time=29.9 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=33 time=29.3 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=33 time=47.0 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=33 time=37.6 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=33 time=31.9 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=33 time=49.2 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=33 time=29.6 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=33 time=43.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=33 time=37.6 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=33 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=33 time=31.6 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=33 time=30.6 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=33 time=53.8 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=33 time=68.8 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=33 time=33.2 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=33 time=38.2 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=33 time=67.0 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=33 time=35.0 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=33 time=54.7 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=33 time=34.5 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=33 time=40.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=33 time=36.9 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=33 time=36.0 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=33 time=31.3 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=33 time=29.8 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=33 time=29.8 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=33 time=58.7 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=33 time=33.6 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=33 time=37.9 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=33 time=41.7 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=33 time=32.0 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=33 time=32.0 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=33 time=30.3 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=33 time=29.2 ms
