1660577695412
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=34 time=130 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=34 time=61.0 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=34 time=75.8 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=34 time=64.5 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=34 time=71.1 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=34 time=88.6 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=34 time=77.2 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=34 time=78.5 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=34 time=70.3 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=34 time=83.4 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=34 time=80.2 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=34 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=34 time=70.1 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=34 time=82.9 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=34 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=34 time=84.5 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=34 time=92.5 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=34 time=87.5 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=34 time=84.7 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=34 time=83.9 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=34 time=116 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=34 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=34 time=87.3 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=34 time=246 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=34 time=136 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=34 time=69.5 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=34 time=69.3 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=34 time=77.6 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=34 time=67.6 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=34 time=75.0 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=34 time=73.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=34 time=73.5 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=34 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=34 time=85.6 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=34 time=65.8 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=34 time=89.0 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=34 time=62.3 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=34 time=74.6 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=34 time=481 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=34 time=272 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=34 time=76.0 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=34 time=81.5 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=34 time=96.1 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=34 time=86.8 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=34 time=67.5 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=34 time=66.5 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=34 time=76.5 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=34 time=60.5 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=34 time=78.3 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=34 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=34 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=34 time=79.9 ms
