1660011560629
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=41 time=37.3 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=41 time=37.0 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=41 time=37.2 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=41 time=36.4 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=41 time=36.0 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=41 time=34.4 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=41 time=33.9 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=41 time=36.8 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=41 time=38.6 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=41 time=38.6 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=41 time=42.7 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=41 time=37.9 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=41 time=36.3 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=41 time=36.2 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=41 time=40.3 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=41 time=39.0 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=41 time=37.7 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=41 time=37.8 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=41 time=36.5 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=41 time=36.1 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=41 time=34.8 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=41 time=34.6 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=41 time=34.1 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=41 time=39.2 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=41 time=37.5 ms
