1660177626304
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=42 time=128 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=42 time=68.6 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=42 time=61.3 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=42 time=60.2 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=42 time=66.8 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=42 time=65.5 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=42 time=66.3 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=42 time=55.5 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=42 time=53.7 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=42 time=64.3 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=42 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=42 time=66.5 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=42 time=63.4 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=42 time=62.4 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=42 time=58.3 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=42 time=56.3 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=42 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=42 time=61.6 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=42 time=54.5 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=42 time=62.7 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=42 time=62.6 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=42 time=63.4 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=42 time=69.7 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=42 time=62.6 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=42 time=62.4 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=42 time=60.4 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=42 time=58.4 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=42 time=57.5 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=42 time=68.7 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=42 time=65.9 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=42 time=75.2 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=42 time=70.5 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=42 time=55.6 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=42 time=54.5 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=42 time=71.3 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=42 time=70.5 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=42 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=42 time=77.6 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=42 time=67.5 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=42 time=69.8 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=42 time=68.0 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=42 time=74.5 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=42 time=81.6 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=42 time=65.6 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=42 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=42 time=64.2 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=42 time=64.4 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=42 time=55.4 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=42 time=54.2 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=42 time=53.5 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=42 time=63.4 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=42 time=68.3 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=42 time=110 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=42 time=93.4 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=42 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=42 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=42 time=92.5 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=42 time=92.2 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=42 time=109 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=42 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=42 time=97.3 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=42 time=98.6 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=42 time=96.6 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=42 time=96.7 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=42 time=88.3 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=42 time=95.6 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=42 time=87.5 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=42 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=42 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=42 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=42 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=42 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=42 time=100 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=42 time=93.5 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=42 time=109 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=42 time=127 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=42 time=99.3 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=42 time=98.4 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=42 time=97.4 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=42 time=97.5 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=42 time=95.5 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=42 time=98.6 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=42 time=93.4 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=42 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=42 time=167 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=42 time=78.5 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=42 time=77.9 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=42 time=88.0 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=42 time=86.4 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=42 time=100 ms
