1660344892504
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=40 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=40 time=48.5 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=40 time=50.2 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=40 time=45.9 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=40 time=59.2 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=40 time=48.3 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=40 time=47.6 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=40 time=46.5 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=40 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=40 time=50.9 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=40 time=51.4 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=40 time=44.3 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=40 time=48.0 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=40 time=48.7 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=40 time=49.9 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=40 time=46.2 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=40 time=46.4 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=40 time=49.7 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=40 time=48.2 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=40 time=45.8 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=40 time=50.2 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=40 time=45.2 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=40 time=46.3 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=40 time=42.7 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=40 time=46.8 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=40 time=48.5 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=40 time=51.9 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=40 time=51.9 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=40 time=45.0 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=40 time=48.2 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=40 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=40 time=48.4 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=40 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=40 time=44.3 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=40 time=48.4 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=40 time=53.7 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=40 time=51.8 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=40 time=47.3 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=40 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=40 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=40 time=51.3 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=40 time=43.3 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=40 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=40 time=144 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=40 time=58.3 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=40 time=68.4 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=40 time=44.4 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=40 time=78.9 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=40 time=43.7 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=40 time=43.4 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=40 time=87.3 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=40 time=82.0 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=40 time=47.2 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=40 time=47.2 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=40 time=46.1 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=40 time=76.5 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=40 time=44.5 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=40 time=49.4 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=40 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=40 time=76.5 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=40 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=40 time=70.9 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=40 time=70.8 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=40 time=75.9 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=40 time=111 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=40 time=72.5 ms
