1660194081638
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=41 time=1083 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=41 time=876 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=41 time=668 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=41 time=460 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=41 time=252 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=41 time=65.8 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=41 time=231 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=41 time=90.6 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=41 time=61.4 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=41 time=61.0 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=41 time=61.0 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=41 time=50.8 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=41 time=59.3 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=41 time=65.6 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=41 time=64.6 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=41 time=69.6 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=41 time=91.5 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=41 time=61.5 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=41 time=71.6 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=41 time=62.4 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=41 time=2109 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=41 time=1899 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=41 time=1691 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=41 time=1483 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=41 time=1276 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=41 time=1068 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=41 time=860 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=41 time=652 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=41 time=444 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=41 time=236 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=41 time=55.5 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=41 time=56.9 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=41 time=54.2 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=41 time=54.2 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=41 time=52.3 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=41 time=53.6 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=41 time=51.1 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=41 time=50.5 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=41 time=49.6 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=41 time=77.3 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=41 time=81.5 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=41 time=58.5 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=41 time=178 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=41 time=70.3 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=41 time=96.5 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=41 time=216 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=41 time=61.5 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=41 time=127 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=41 time=85.2 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=41 time=206 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=41 time=62.7 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=41 time=119 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=41 time=77.3 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=41 time=197 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=41 time=54.4 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=41 time=114 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=41 time=78.1 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=41 time=193 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=41 time=59.5 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=41 time=114 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=41 time=72.5 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=41 time=190 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=41 time=66.3 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=41 time=269 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=41 time=59.9 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=41 time=181 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=41 time=59.2 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=41 time=100 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=41 time=59.2 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=41 time=178 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=41 time=71.2 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=41 time=95.3 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=41 time=217 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=41 time=80.7 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=41 time=130 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=41 time=73.2 ms
