,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.800419,-88.248367,,,1660355213.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.800419,-88.248367,,,1660355213.062094
2,,,,3770.4,619.0,-112.45,,,,,,,,,,,,,,,,,,,41.800419,-88.248367,0.0,0.0,1660355213.1
3,0.0,0.0,0.0,,,,,,,,,,,,,700.0,374.0,-74.5,21.58,,,,,,41.800419,-88.248367,,,1660355213.2
4,0.0,0.0,0.002,3770.4,619.0,-111.63,,,,,,,,,,,,,,,,,,,41.800419,-88.248367,,,1660355213.3
5,,,,,,,,,,,,,,,,,,,,,,,,,41.800423,-88.248329,,,1660355213.4
6,,,,3770.4,619.0,-114.49,,,,,,,,,,700.0,374.0,-73.19,,,,,,,41.800423,-88.248291,,,1660355213.5
7,0.0,5.0,0.011,3770.4,619.0,-116.8,,,,,,,,,,,,,,,,,,,41.800426,-88.248245,0.0,0.0,1660355213.6
8,66.67,5.0,0.005,,,,,,,,,,,,,,,,,,,,,,41.800426,-88.248207,,,1660355213.7
9,50.0,5.0,0.005,3770.4,619.0,-117.66,,,,,,,,,,700.0,374.0,-73.88,,,,,,,41.80043,-88.248169,,,1660355213.8
10,,,,,,,,,,,,,,,,,,,,,,,,,41.800434,-88.248131,,,1660355213.9
