,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,,,1660576839.638806
1,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576839.9
2,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,,,1660576840.0
3,,,,,,,,,,,,,,,,66511.0,50.0,-102.63,,,,,,,43.103069,-76.204857,,,1660576840.2
4,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576840.4
5,,,,,,,,,,,,,,,,66511.0,50.0,-104.0,,,,,,,43.103069,-76.204857,,,1660576840.7
6,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576840.9
7,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576841.4
8,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576841.9
9,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576842.4
10,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576842.9
11,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576843.4
12,,,,,,,,,,,,,,,,,,,,,,,,,43.103069,-76.204857,0.0,0.0,1660576843.9
13,,,,,,,,,,,,,,,0.015,66511.0,50.0,-102.56,,,,,,,43.103069,-76.204857,,,1660576844.0
14,,,,,,,,,,,,,,,,66511.0,50.0,-103.34,,,,,,,43.103069,-76.204857,,,1660576844.1
15,,,,,,,,,,,,,,Received Paging,,,,,,,,,,,43.103069,-76.204857,,,1660576844.113928
16,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,43.103069,-76.204857,,,1660576844.12768
17,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,43.103069,-76.204857,,,1660576844.194902
18,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,43.103069,-76.204857,,,1660576844.196133
19,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,43.103069,-76.204857,,,1660576844.196147
20,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,43.103069,-76.204857,,,1660576844.199271
21,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,43.103069,-76.204857,,,1660576844.199289
22,,,,,,,,,,,,,,,,66511.0,50.0,-106.25,,,,,,,43.103069,-76.204857,,,1660576844.2
