,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.868679,-88.581352,,,1660354365.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.868679,-88.581352,,,1660354365.738237
2,0.0,5.0,0.0,873.85,44.0,-79.28,,,,,,,,,,700.0,3.0,-89.03,,,,,,,41.868679,-88.581352,,,1660354365.8
3,,,,,,,,,,,,,,eventA2,,,,,,,,,,,41.868679,-88.581352,,,1660354365.866887
4,,,,,,,,,,,,,,,,700.0,3.0,-88.13,,,,,,,41.868679,-88.581352,,,1660354365.9
5,0.0,5.0,0.054,873.85,44.0,-79.41,,,,,,,,,,700.0,3.0,-88.82,,,,,,,41.868679,-88.581352,,,1660354366.0
6,,,,,,,,,,,,,,,,,,,,,,,,,41.868679,-88.581352,0.0,0.0,1660354366.1
7,,,,,,,,,,,,,,,,700.0,3.0,-91.13,,,,,,,41.868671,-88.581306,,,1660354366.2
8,0.0,14.33,0.269,,,,,,,,,,,,,700.0,3.0,-91.07,,,,,,,41.86866,-88.581268,,,1660354366.3
9,16.67,19.6,0.1,873.85,44.0,-79.23,,,,,,,,,,700.0,3.0,-90.31,,,,,,,41.868652,-88.581223,,,1660354366.4
10,,,,873.85,44.0,-78.99,,,,,,,,,,,,,,,,,,,41.868645,-88.581184,,,1660354366.5
11,,,,,,,,,,,,,,,,,,,,,,,,,41.868637,-88.581146,1150.0,0.018,1660354366.6
12,,,,,,,,,,,,,,,,,,,,,,,,,41.868626,-88.5811,,,1660354366.7
13,,,,,,,,,,,,,,,,700.0,3.0,-91.31,,,,,,,41.868618,-88.581062,,,1660354366.8
14,,,,,,,,,,,,,,,,,,,20.5,,,,,,41.86861,-88.581017,,,1660354366.9
15,0.0,5.0,0.432,873.85,44.0,-78.48,,,,,,,,,0.005,,,,,33.33,,,,,41.868599,-88.580978,,,1660354367.0
16,,,,,,,,,,,,,,,,700.0,3.0,-87.0,,,,,,,41.868591,-88.580933,0.0,0.0,1660354367.1
17,0.0,5.0,0.432,873.85,44.0,-78.2,,,,,,,,,,,,,,,,,,,41.868572,-88.580849,,,1660354367.3
18,,,,,,,,,,,,,,,,,,,,,,,,,41.868561,-88.580803,,,1660354367.4
19,0.0,5.0,0.432,873.85,44.0,-78.85,,,,,,,,,,700.0,3.0,-85.94,,,,,,,41.868538,-88.580719,0.0,0.0,1660354367.6
20,,,,,,,,,,,,,,,,700.0,3.0,-85.25,,,,,,,41.86853,-88.580673,,,1660354367.7
21,0.0,5.0,0.432,,,,,,,,,,,,,,,,,,,,,,41.868507,-88.580582,,,1660354367.9
22,,,,873.85,44.0,-79.14,,,,,,,,,,,,,,,,,,,41.8685,-88.580544,,,1660354368.0
23,,,,,,,,,,,,,,,,,,,,,,,,,41.868488,-88.580498,0.0,0.0,1660354368.1
24,0.0,5.0,0.432,,,,,,,,,,,,,700.0,3.0,-85.88,,,,,,,41.868481,-88.58046,,,1660354368.2
25,,,,873.85,44.0,-79.3,,,,,,,,,,,,,,,,,,,41.868469,-88.580414,,,1660354368.3
