,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.001,700.0,257.0,-118.19,,,,,,,,,,,1660415446.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660415446.057258
2,,,,873.85,713.0,-93.87,,,,,,,,,,700.0,257.0,-118.0,,,,,,,,,,,1660415446.1
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660415446.2
4,,,,,,,,,,,,,,,,700.0,257.0,-118.63,,0.0,,,,,,,,,1660415446.3
5,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,,,,,1660415446.348433
6,,,,873.85,713.0,-95.34,,,,,,,,,,700.0,257.0,-119.7,,,,,,,,,0.0,0.0,1660415446.4
7,,,,,,,,,,,,,,,,700.0,257.0,-121.05,,,,,,,,,,,1660415446.5
8,,,,,,,,,,,,,,eventA3,,,,,,,,,,,,,,,1660415446.537983
9,,,,,,,,,,,,,,RRC Connection Release,,,,,,,,,,,,,,,1660415446.540683
10,0.0,5.0,0.062,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,1660415446.6
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660415446.7
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660415446.8
13,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660415446.9
14,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,1660415447.0
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660415447.1
16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660415447.4
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660415447.6
18,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,,,,1660415447.640164
19,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,1660415447.699385
