,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660254263.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660254263.09332
2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254263.6
3,,,,,,,,,,,,,,,,675.0,5.0,-98.31,,,,,,,,,,,1660254263.7
4,,,,,,,,,,,,,,,,675.0,5.0,-99.81,,,,,,,,,,,1660254264.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254264.1
6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254264.5
7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254265.0
8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254265.6
9,,,,,,,,,,,,,,,,675.0,5.0,-100.19,,,,,,,,,,,1660254266.0
10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254266.1
11,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254266.5
12,,,,,,,,,,,,,,,,675.0,5.0,-101.38,,,,,,,,,,,1660254267.0
13,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254267.1
14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254267.6
15,,,,,,,,,,,,,,,,675.0,5.0,-99.88,,,,,,,,,,,1660254268.0
16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254268.1
17,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254268.5
18,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254269.1
19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1660254269.6
20,,,,,,,,,,,,,,,0.647,,,,,,,,,,,,,,1660254270.0
21,,,,,,,,,,,,,,,,675.0,5.0,-98.75,,,,,,,,,60.0,0.001,1660254270.1
22,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,,,,1660254270.109685
23,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,1660254270.167078
24,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,1660254270.182481
25,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,1660254270.182514
26,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,1660254270.184823
27,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,,,,1660254270.184864
28,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,,,,,1660254270.186429
29,,,,,,,,,,,,,,,,675.0,5.0,-99.9,,0.0,,,,,,,,,1660254270.2
30,,,,,,,,,,,,,,,,675.0,5.0,-100.55,13.38,0.0,,,,,,,,,1660254270.3
31,,,,,,,,,,,,,,,,675.0,5.0,-101.08,,,,,,,,,,,1660254270.4
32,,,,,,,,,,,,,,,,675.0,5.0,-100.69,27.25,0.0,,,,,,,,,1660254270.5
33,,,,,,,,,,,,,,,,675.0,5.0,-100.38,,,,,,,,,627.0,0.01,1660254270.6
34,,,,,,,,,,,,,,,,675.0,5.0,-99.97,,0.0,,,,,,,,,1660254270.7
35,,,,,,,,,,,,,,,,675.0,5.0,-100.35,18.38,0.0,,,,,,,,,1660254270.8
36,,,,,,,,,,,,,,,,675.0,5.0,-100.33,21.33,8.33,,,,,,,,,1660254270.9
37,,,,,,,,,,,,,,,12.228,675.0,5.0,-99.5,18.0,0.0,,,,,,,,,1660254271.0
38,,,,,,,,,,,,,,,,675.0,5.0,-99.09,17.7,4.26,,,,,,,211768.0,3.388,1660254271.1
39,,,,,,,,,,,,,,,,675.0,5.0,-99.23,18.08,5.56,,,,,,,,,1660254271.2
40,,,,,,,,,,,,,,,,675.0,5.0,-98.68,18.1,7.14,,,,,,,,,1660254271.3
41,,,,,,,,,,,,,,,,675.0,5.0,-98.25,18.14,11.11,,,,,,,,,1660254271.4
42,,,,,,,,,,,,,,,,675.0,5.0,-98.63,17.3,10.71,,,,,,,,,1660254271.5
43,,,,,,,,,,,,,,,,675.0,5.0,-98.4,16.86,2.56,,,,,,,777170.0,12.435,1660254271.6
44,,,,,,,,,,,,,,,,675.0,5.0,-98.47,18.19,12.33,,,,,,,,,1660254271.7
45,,,,,,,,,,,,,,,,675.0,5.0,-97.73,18.8,13.16,,,,,,,,,1660254271.8
46,,,,,,,,,,,,,,,,675.0,5.0,-98.04,15.78,3.9,,,,,,,,,1660254271.9
47,,,,,,,,,,,,,,,13.96,675.0,5.0,-98.22,16.68,20.59,,,,,,,887150.0,14.194,1660254272.0
48,,,,,,,,,,,,,,,,675.0,5.0,-97.41,17.43,10.45,,,,,,,,,1660254272.2
49,,,,,,,,,,,,,,,,675.0,5.0,-97.38,9.65,9.09,,,,,,,913836.0,14.621,1660254272.5
50,,,,,,,,,,,,,,,,675.0,5.0,-98.04,8.27,10.31,,,,,,,,,1660254272.6
51,,,,,,,,,,,,,,,,675.0,5.0,-97.59,9.45,14.29,,,,,,,,,1660254272.7
52,,,,,,,,,,,,,,,,675.0,5.0,-97.92,7.34,3.03,,,,,,,,,1660254272.8
53,,,,,,,,,,,,,,,,675.0,5.0,-98.09,8.37,7.14,,,,,,,,,1660254272.9
54,,,,,,,,,,,,,,,14.752,675.0,5.0,-98.52,8.91,12.0,,,,,,,,,1660254273.0
55,,,,,,,,,,,,,,,,675.0,5.0,-98.61,8.02,11.25,,,,,,,1015356.0,16.246,1660254273.1
56,,,,,,,,,,,,,,,,675.0,5.0,-97.93,9.52,7.76,,,,,,,,,1660254273.2
