,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,43.089306,-76.380791,,,1660576121.0
1,,,,,,,,,,,,,,,,,,,,,,,,,43.089321,-76.380547,,,1660576121.690358
2,,,,,,,,,,,,,,,,,,,,,,,,,43.089321,-76.380516,,,1660576121.8
3,,,,,,,,,,,,,,,,5110.0,238.0,-106.48,,,,,,,43.089321,-76.380478,0.0,0.0,1660576121.9
4,,,,,,,,,,,,,,,0.014,5110.0,238.0,-108.72,,,,,,,43.089325,-76.380447,,,1660576122.0
5,,,,,,,,,,,,,,,,5110.0,238.0,-107.17,17.83,,,,,,43.089325,-76.380417,,,1660576122.1
6,,,,,,,,,,,,,,,,,,,,0.0,,,,,43.089325,-76.380386,,,1660576122.2
7,,,,,,,,,,,,,,,,,,,,,,,,,43.089325,-76.380348,,,1660576122.3
8,,,,,,,,,,,,,,,,5110.0,238.0,-109.39,,,,,,,43.089325,-76.380318,0.0,0.0,1660576122.4
9,,,,,,,,,,,,,,,,5110.0,238.0,-106.6,,,,,,,43.089329,-76.380287,,,1660576122.5
10,,,,,,,,,,,,,,,,5110.0,238.0,-105.39,,33.33,,,,,43.089329,-76.380249,,,1660576122.6
11,,,,,,,,,,,,,,eventA2,,,,,,,,,,,43.089329,-76.380249,,,1660576122.622056
12,,,,,,,,,,,,,,,,5110.0,238.0,-104.75,,,,,,,43.089329,-76.380219,,,1660576122.7
13,,,,,,,,,,,,,,,,5110.0,238.0,-105.07,,,,,,,43.089333,-76.380188,,,1660576122.8
14,,,,,,,,,,,,,,,,5110.0,238.0,-104.66,,,,,,,43.089333,-76.38015,0.0,0.0,1660576122.9
15,,,,,,,,,,,,,,,0.02,5110.0,238.0,-104.65,,,,,,,43.089336,-76.380119,,,1660576123.0
16,,,,,,,,,,,,,,,,5110.0,238.0,-107.52,14.44,20.0,,,,,43.089336,-76.380089,,,1660576123.1
17,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,43.08934,-76.380051,,,1660576123.198481
