,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,66486.0,193.0,-73.28,15.44,0.0,,,,,36.113449,-115.17318,,,1660069101.3
1,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,,,1660069101.358218
2,,,,,,,,,,,,,,,,66486.0,193.0,-73.0,,,,,,,36.113449,-115.17318,0.0,0.0,1660069101.5
3,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,,,1660069101.7
4,,,,,,,,,,,,,,,,66486.0,193.0,-72.42,,0.0,,,,,36.113449,-115.17318,,,1660069101.8
5,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,,,1660069101.9
6,,,,,,,,,,,,,,,0.002,66486.0,193.0,-73.08,,,,,,,36.113449,-115.17318,0.0,0.0,1660069102.0
7,,,,,,,,,,,,,,,,66486.0,193.0,-74.13,,25.0,,,,,36.113449,-115.17318,,,1660069102.2
8,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,,,1660069102.4
9,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,0.0,0.0,1660069102.5
10,,,,,,,,,,,,,,,,66486.0,193.0,-74.69,,,,,,,36.113449,-115.17318,,,1660069102.6
11,,,,,,,,,,,,,,,,66486.0,193.0,-74.25,11.86,0.0,,,,,36.113449,-115.17318,,,1660069102.9
12,,,,,,,,,,,,,,,0.607,,,,,,,,,,36.113449,-115.17318,0.0,0.0,1660069103.0
13,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,,,1660069103.1
14,,,,,,,,,,,,,,,,66486.0,193.0,-74.63,,,,,,,36.113449,-115.17318,,,1660069103.3
15,,,,,,,,,,,,,,,,,,,,,,,,,36.113449,-115.17318,183.0,0.003,1660069103.5
16,,,,,,,,,,,,,,,,66486.0,193.0,-72.5,,0.0,,,,,36.113449,-115.17318,,,1660069103.6
17,,,,,,,,,,,,,,,,66486.0,193.0,-71.63,11.86,11.11,,,,,36.113449,-115.17318,,,1660069103.7
18,,,,,,,,,,,,,,,,66486.0,193.0,-72.36,11.63,12.33,,,,,36.113449,-115.17318,,,1660069103.8
19,,,,,,,,,,,,,,,,66486.0,193.0,-72.38,9.82,17.53,,,,,36.113449,-115.17318,,,1660069103.9
20,,,,,,,,,,,,,,,4.664,66486.0,193.0,-72.26,16.93,13.04,,,,,36.113449,-115.17318,279952.0,4.479,1660069104.0
21,,,,,,,,,,,,,,,,66486.0,193.0,-71.11,8.49,0.0,,,,,36.113449,-115.17318,,,1660069104.1
22,,,,,,,,,,,,,,,,66486.0,193.0,-71.97,17.0,2.44,,,,,36.113449,-115.17318,,,1660069104.2
23,,,,,,,,,,,,,,,,66486.0,193.0,-71.85,14.55,9.33,,,,,36.113449,-115.17318,,,1660069104.3
24,,,,,,,,,,,,,,,,66486.0,193.0,-71.94,13.23,12.09,,,,,36.113449,-115.17318,,,1660069104.4
25,,,,,,,,,,,,,,,,66486.0,193.0,-72.01,7.47,6.67,,,,,36.113449,-115.17318,702440.0,11.217,1660069104.5
26,,,,,,,,,,,,,,,,66486.0,193.0,-71.24,9.82,7.02,,,,,36.113449,-115.17318,,,1660069104.6
27,,,,,,,,,,,,,,,,66486.0,193.0,-71.07,13.19,18.75,,,,,36.113449,-115.17318,,,1660069104.7
28,,,,,,,,,,,,,,,,66486.0,193.0,-71.83,6.56,16.67,,,,,36.113449,-115.17318,,,1660069104.8
29,,,,,,,,,,,,,,,,66486.0,193.0,-71.53,8.95,0.0,,,,,36.113449,-115.17318,,,1660069104.9
30,,,,,,,,,,,,,,,4.25,66486.0,193.0,-71.7,13.34,0.0,,,,,36.113449,-115.17318,131390.0,2.106,1660069105.0
31,,,,,,,,,,,,,,,,66486.0,193.0,-71.51,13.1,6.52,,,,,36.113449,-115.17318,,,1660069105.1
32,,,,,,,,,,,,,,,,66486.0,193.0,-70.78,16.33,6.0,,,,,36.113445,-115.17318,,,1660069105.2
33,,,,,,,,,,,,,,,,66486.0,193.0,-71.05,14.44,28.85,,,,,36.113445,-115.17318,,,1660069105.3
34,,,,,,,,,,,,,,,,66486.0,193.0,-71.31,12.06,11.59,,,,,36.113445,-115.173187,,,1660069105.4
35,,,,,,,,,,,,,,,,66486.0,193.0,-71.34,11.02,8.7,,,,,36.113445,-115.173187,345580.0,5.529,1660069105.5
36,,,,,,,,,,,,,,,,66486.0,193.0,-70.82,10.77,3.77,,,,,36.113445,-115.173187,,,1660069105.6
37,,,,,,,,,,,,,,,,66486.0,193.0,-70.7,9.95,7.27,,,,,36.113441,-115.173187,,,1660069105.7
38,,,,,,,,,,,,,,,,66486.0,193.0,-70.35,8.51,5.26,,,,,36.113441,-115.173187,,,1660069105.8
39,,,,,,,,,,,,,,,,66486.0,193.0,-69.94,16.84,19.3,,,,,36.113441,-115.173187,,,1660069105.9
40,,,,,,,,,,,,,,,3.798,66486.0,193.0,-69.93,13.86,14.29,,,,,36.113441,-115.173187,247010.0,3.952,1660069106.0
41,,,,,,,,,,,,,,,,66486.0,193.0,-70.61,7.28,6.67,,,,,36.113441,-115.173187,,,1660069106.1
42,,,,,,,,,,,,,,,,66486.0,193.0,-71.67,12.58,21.43,,,,,36.113441,-115.173187,,,1660069106.2
43,,,,,,,,,,,,,,,,66486.0,193.0,-72.25,8.76,5.26,,,,,36.113441,-115.173187,,,1660069106.3
44,,,,,,,,,,,,,,,,66486.0,193.0,-71.65,5.1,12.5,,,,,36.113441,-115.173187,,,1660069106.4
45,,,,,,,,,,,,,,,,66486.0,193.0,-70.35,8.41,8.64,,,,,36.113441,-115.17318,56608.0,0.904,1660069106.5
46,,,,,,,,,,,,,,,,66486.0,193.0,-70.15,10.55,4.35,,,,,36.113441,-115.17318,,,1660069106.6
47,,,,,,,,,,,,,,,,66486.0,193.0,-70.82,11.0,13.33,,,,,36.113441,-115.17318,,,1660069106.7
48,,,,,,,,,,,,,,,,66486.0,193.0,-72.4,13.0,2.63,,,,,36.113441,-115.17318,,,1660069106.8
49,,,,,,,,,,,,,,,,66486.0,193.0,-72.63,11.1,8.6,,,,,36.113441,-115.17318,,,1660069106.9
50,,,,,,,,,,,,,,,5.023,66486.0,193.0,-72.69,12.36,15.58,,,,,36.113441,-115.17318,373910.0,5.983,1660069107.0
51,,,,,,,,,,,,,,,,66486.0,193.0,-73.24,12.25,7.53,,,,,36.113441,-115.17318,,,1660069107.1
52,,,,,,,,,,,,,,,,66486.0,193.0,-73.31,13.1,12.68,,,,,36.113441,-115.17318,,,1660069107.2
