,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.004,,,,,,,,,,41.602581,-109.151016,,,1660175470.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.602581,-109.151016,,,1660175470.8
2,,,,,,,,,,,,,,,,,,,,,,,,,41.602585,-109.151016,,,1660175470.817592
3,,,,,,,,,,,,,,,,67086.0,389.0,-101.56,,0.0,,,,,41.602596,-109.151001,0.0,0.0,1660175470.9
4,,,,,,,,,,,,,,,0.0,,,,,,,,,,41.602612,-109.150986,,,1660175471.0
5,,,,,,,,,,,,,,,,67086.0,389.0,-98.88,,,,,,,41.602627,-109.150963,,,1660175471.1
6,,,,,,,,,,,,,,,,,,,20.0,,,,,,41.602654,-109.150932,,,1660175471.3
7,,,,,,,,,,,,,,,,,,,,,,,,,41.602669,-109.150917,0.0,0.0,1660175471.4
8,,,,,,,,,,,,,,,,67086.0,389.0,-99.81,,0.0,,,,,41.602684,-109.150902,,,1660175471.5
9,,,,,,,,,,,,,,,,67086.0,389.0,-100.63,,,,,,,41.60273,-109.150848,,,1660175471.8
10,,,,,,,,,,,,,,,,,,,,,,,,,41.602745,-109.150833,0.0,0.0,1660175471.9
11,,,,,,,,,,,,,,,0.0,,,,,,,,,,41.60276,-109.150818,,,1660175472.0
12,,,,,,,,,,,,,,,,67086.0,389.0,-100.5,,,,,,,41.602791,-109.15078,,,1660175472.2
13,,,,,,,,,,,,,,,,,,,,,,,,,41.602818,-109.150749,0.0,0.0,1660175472.4
14,,,,,,,,,,,,,,,,67086.0,389.0,-100.94,,0.0,,,,,41.602863,-109.150696,,,1660175472.7
15,,,,,,,,,,,,,,,,,,,,,,,,,41.602879,-109.150681,,,1660175472.8
16,,,,,,,,,,,,,,,,67086.0,389.0,-100.0,,,,,,,41.602894,-109.150665,0.0,0.0,1660175472.9
17,,,,,,,,,,,,,,,0.286,,,,,,,,,,41.602909,-109.15065,,,1660175473.0
18,,,,,,,,,,,,,,,,67086.0,389.0,-99.58,,,,,,,41.602955,-109.150597,,,1660175473.3
19,,,,,,,,,,,,,,,,67086.0,389.0,-100.04,,25.0,,,,,41.60297,-109.150581,635.0,0.01,1660175473.4
20,,,,,,,,,,,,,,,,67086.0,389.0,-98.83,,0.0,,,,,41.603001,-109.150543,,,1660175473.6
21,,,,,,,,,,,,,,,11.831,67086.0,389.0,-98.33,,,,,,,41.603062,-109.150475,,,1660175474.0
22,,,,,,,,,,,,,,,,,,,,,,,,,41.603077,-109.150459,,,1660175474.1
23,,,,,,,,,,,,,,,,67086.0,389.0,-98.51,22.13,16.67,,,,,41.603092,-109.150436,,,1660175474.2
24,,,,,,,,,,,,,,,,67086.0,389.0,-97.03,21.14,4.44,,,,,41.603104,-109.150421,,,1660175474.3
25,,,,,,,,,,,,,,,,67086.0,389.0,-98.7,20.55,14.71,,,,,41.603119,-109.150406,394956.0,6.319,1660175474.4
26,,,,,,,,,,,,,,,,67086.0,389.0,-97.73,20.02,6.45,,,,,41.603134,-109.150383,,,1660175474.5
27,,,,,,,,,,,,,,,,67086.0,389.0,-97.3,20.56,7.87,,,,,41.603149,-109.150368,,,1660175474.6
28,,,,,,,,,,,,,,,,67086.0,389.0,-96.97,19.18,5.21,,,,,41.603165,-109.150345,,,1660175474.7
29,,,,,,,,,,,,,,,,67086.0,389.0,-97.55,20.67,13.98,,,,,41.60318,-109.15033,,,1660175474.8
30,,,,,,,,,,,,,,,,67086.0,389.0,-96.97,19.45,8.25,,,,,41.603195,-109.150314,1437316.0,22.997,1660175474.9
31,,,,,,,,,,,,,,,17.864,67086.0,389.0,-97.29,20.63,12.0,,,,,41.60321,-109.150291,,,1660175475.0
32,,,,,,,,,,,,,,,,67086.0,389.0,-97.78,19.77,2.15,,,,,41.603226,-109.150276,,,1660175475.1
33,,,,,,,,,,,,,,,,67086.0,389.0,-95.97,19.11,10.67,,,,,41.603241,-109.150253,,,1660175475.2
