,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,40.077202,-111.711052,,,1660103498.914638
1,,,,,,,,,,,,,,,0.041,66986.0,320.0,-92.22,,0.0,,,,,40.077202,-111.711052,0.0,0.0,1660103499.0
2,,,,,,,,,,,,,,,,66986.0,320.0,-93.34,0.0,0.0,,,,,40.077202,-111.711052,,,1660103499.1
3,,,,,,,,,,,,,,,,66986.0,320.0,-96.69,2.6,2.7,,,,,40.077202,-111.711052,,,1660103499.2
4,,,,,,,,,,,,,,,,66986.0,320.0,-92.58,26.33,,,,,,40.077202,-111.711052,0.0,0.0,1660103499.5
5,,,,,,,,,,,,,,,0.015,,,,,,,,,,40.077278,-111.710968,0.0,0.0,1660103500.0
6,,,,,,,,,,,,,,,,66986.0,320.0,-86.34,,0.0,,,,,40.077305,-111.710938,,,1660103500.1
7,,,,,,,,,,,,,,,,66986.0,320.0,-86.98,,,,,,,40.077358,-111.710884,,,1660103500.3
8,,,,,,,,,,,,,,,,66986.0,320.0,-85.24,,0.0,,,,,40.077408,-111.710823,1189.0,0.019,1660103500.5
9,,,,,,,,,,,,,,,,66986.0,320.0,-87.56,27.25,0.0,,,,,40.077461,-111.71077,,,1660103500.7
10,,,,,,,,,,,,,,,0.008,66986.0,320.0,-88.71,,0.0,,,,,40.077538,-111.710686,0.0,0.0,1660103501.0
11,,,,,,,,,,,,,,,,66986.0,320.0,-84.65,,0.0,,,,,40.077618,-111.710609,,,1660103501.3
12,,,,,,,,,,,,,,,,66986.0,320.0,-81.94,,,,,,,40.077644,-111.710587,,,1660103501.4
13,,,,,,,,,,,,,,,,,,,,,,,,,40.077667,-111.710556,52.0,0.001,1660103501.5
14,,,,,,,,,,,,,,,,66986.0,320.0,-81.44,,0.0,,,,,40.077694,-111.710533,,,1660103501.6
15,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,40.077702,-111.710526,,,1660103501.628272
16,,,,,,,,,,,,,,,,,,,,,,,,,40.077721,-111.710503,,,1660103501.7
17,,,,,,,,,,,,,,,,66986.0,320.0,-85.54,,0.0,,,,,40.077774,-111.710449,,,1660103501.9
18,,,,,,,,,,,,,,,0.0,,,,,,,,,,40.077797,-111.710419,0.0,0.0,1660103502.0
19,,,,,,,,,,,,,,,,66986.0,320.0,-88.1,27.0,0.0,,,,,40.077824,-111.710388,,,1660103502.1
20,,,,,,,,,,,,,,,,66986.0,320.0,-81.51,,,,,,,40.077904,-111.710304,,,1660103502.4
21,,,,,,,,,,,,,,,,,,,,,,,,,40.077927,-111.710274,0.0,0.0,1660103502.5
22,,,,,,,,,,,,,,,,66986.0,320.0,-85.88,,0.0,,,,,40.077953,-111.710251,,,1660103502.6
23,,,,,,,,,,,,,,,,,,,,,,,,,40.07798,-111.71022,,,1660103502.7
24,,,,,,,,,,,,,,,,66986.0,320.0,-90.25,,0.0,,,,,40.078033,-111.710167,,,1660103502.9
25,,,,,,,,,,,,,,,0.019,,,,,,,,,,40.078056,-111.710136,0.0,0.0,1660103503.0
26,,,,,,,,,,,,,,,,66986.0,320.0,-91.54,,,,,,,40.078083,-111.710106,,,1660103503.1
27,,,,,,,,,,,,,,,,66986.0,320.0,-94.05,,,,,,,40.07811,-111.710083,,,1660103503.2
28,,,,,,,,,,,,,,,,66986.0,320.0,-90.54,,0.0,,,,,40.078163,-111.710022,,,1660103503.4
29,,,,,,,,,,,,,,,,66986.0,320.0,-89.14,,0.0,,,,,40.078186,-111.709991,337.0,0.005,1660103503.5
30,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,40.078213,-111.709969,,,1660103503.597456
31,,,,,,,,,,,,,,,,66986.0,320.0,-93.64,,25.0,,,,,40.078239,-111.709938,,,1660103503.7
32,,,,,,,,,,,,,,,,66986.0,320.0,-97.46,,0.0,,,,,40.078266,-111.709908,,,1660103503.8
33,,,,,,,,,,,,,,,0.831,66986.0,320.0,-90.06,,,,,,,40.078316,-111.709854,255.0,0.004,1660103504.0
34,,,,,,,,,,,,,,,,66986.0,320.0,-85.56,22.29,0.0,,,,,40.078392,-111.70977,,,1660103504.3
35,,,,,,,,,,,,,,,,66986.0,320.0,-87.86,,0.0,,,,,40.078415,-111.709747,,,1660103504.4
36,,,,,,,,,,,,,,,,,,,,,,,,,40.078442,-111.709717,687.0,0.011,1660103504.5
37,,,,,,,,,,,,,,,,66986.0,320.0,-90.91,,0.0,,,,,40.078465,-111.709694,,,1660103504.6
38,,,,,,,,,,,,,,,,66986.0,320.0,-95.04,26.2,0.0,,,,,40.078491,-111.709663,,,1660103504.7
39,,,,,,,,,,,,,,,,66986.0,320.0,-94.58,21.8,0.0,,,,,40.078518,-111.709633,,,1660103504.8
40,,,,,,,,,,,,,,,,66986.0,320.0,-86.94,25.75,0.0,,,,,40.078545,-111.70961,,,1660103504.9
41,,,,,,,,,,,,,,,7.88,66986.0,320.0,-89.02,22.53,13.33,,,,,40.078568,-111.709579,211820.0,3.396,1660103505.0
42,,,,,,,,,,,,,,,,66986.0,320.0,-92.83,18.47,4.08,,,,,40.078594,-111.709549,,,1660103505.1
43,,,,,,,,,,,,,,,,66986.0,320.0,-99.04,16.08,16.67,,,,,40.078621,-111.709518,,,1660103505.2
44,,,,,,,,,,,,,,,,66986.0,320.0,-98.64,18.05,0.0,,,,,40.078648,-111.709496,,,1660103505.3
45,,,,,,,,,,,,,,,,66986.0,320.0,-91.96,21.63,8.0,,,,,40.078674,-111.709465,,,1660103505.4
46,,,,,,,,,,,,,,,,66986.0,320.0,-92.23,20.77,11.69,,,,,40.078697,-111.709435,994310.0,15.877,1660103505.5
47,,,,,,,,,,,,,,,,66986.0,320.0,-93.51,16.11,5.56,,,,,40.078724,-111.709412,,,1660103505.6
48,,,,,,,,,,,,,,,,66986.0,320.0,-101.21,12.42,16.25,,,,,40.078751,-111.709381,,,1660103505.7
49,,,,,,,,,,,,,,,,66986.0,320.0,-104.2,5.45,5.88,,,,,40.078777,-111.709351,,,1660103505.8
50,,,,,,,,,,,,,,,,66986.0,320.0,-105.32,3.31,11.25,,,,,40.0788,-111.709328,,,1660103505.9
51,,,,,,,,,,,,,,,4.459,66986.0,320.0,-103.49,5.98,15.71,,,,,40.078827,-111.709297,321688.0,5.157,1660103506.0
52,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,40.078846,-111.709274,,,1660103506.079312
53,,,,,,,,,,,,,,eventA3,,,,,,,,,,,40.078846,-111.709274,,,1660103506.079343
54,,,,,,,,,,,,,,,,66986.0,320.0,-103.06,7.54,0.0,,,,,40.07885,-111.709267,,,1660103506.1
55,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.078854,-111.709259,,,1660103506.121328
56,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.078861,-111.709251,,,1660103506.147032
57,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.078861,-111.709251,,,1660103506.147237
58,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.078861,-111.709251,,,1660103506.147927
59,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.078861,-111.709251,,,1660103506.148052
60,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.078861,-111.709251,,,1660103506.148459
61,,,,,,,,,,,,,,,,66986.0,228.0,-95.73,15.93,5.41,,,,,40.078873,-111.709244,,,1660103506.2
62,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,40.078884,-111.709229,,,1660103506.243072
63,,,,,,,,,,,,,,,,66986.0,228.0,-93.71,17.49,2.7,,,,,40.078899,-111.709213,,,1660103506.3
64,,,,,,,,,,,,,,,,66986.0,228.0,-93.05,20.32,1.75,,,,,40.078922,-111.709183,,,1660103506.4
65,,,,,,,,,,,,,,,,66986.0,228.0,-93.46,20.57,8.22,,,,,40.078949,-111.709152,235626.0,3.762,1660103506.5
66,,,,,,,,,,,,,,,,66986.0,228.0,-93.9,21.29,5.36,,,,,40.078972,-111.709129,,,1660103506.6
67,,,,,,,,,,,,,,,,66986.0,228.0,-93.15,21.97,5.41,,,,,40.078999,-111.709099,,,1660103506.7
68,,,,,,,,,,,,,,,,66986.0,228.0,-92.56,22.51,14.86,,,,,40.079025,-111.709068,,,1660103506.8
