,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.011,700.0,3.0,-102.88,,,,,,,41.8592,-88.539284,,,1660354466.0
1,,,,,,,,,,,,,,,,,,,,,,,,,41.8592,-88.539284,,,1660354466.033689
2,,,,,,,,,,,,,,,,,,,,,,,,,41.8592,-88.539284,0.0,0.0,1660354466.1
3,,,,,,,,,,,,,,,,,,,,,,,,,41.859188,-88.539238,,,1660354466.2
4,33.33,12.5,0.141,873.85,44.0,-97.01,,,,,,,,,,700.0,3.0,-103.44,,,,,,,41.85918,-88.5392,,,1660354466.3
5,,,,,,,,,,,,,,,,700.0,3.0,-101.55,,,,,,,41.859169,-88.539154,,,1660354466.4
6,,,,873.85,44.0,-97.54,,,,,,,,,,700.0,3.0,-101.39,,,,,,,41.859161,-88.539108,,,1660354466.5
7,,,,,,,,,,,,,,,,700.0,3.0,-100.63,,,,,,,41.85915,-88.539063,0.0,0.0,1660354466.6
8,,,,873.85,44.0,-97.41,,,,,,,,,,700.0,3.0,-101.59,,20.0,,,,,41.859138,-88.539024,,,1660354466.7
9,,,,,,,,,,,,,,,,700.0,3.0,-100.9,,,,,,,41.859131,-88.538979,,,1660354466.8
