,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.003,,,,,,,,,,40.70454,-82.495712,,,1660493754.0
1,,,,,,,,,,,,,,,,,,,,,,,,,40.704433,-82.49585,,,1660493754.766435
2,,,,,,,,,,,,,,,,5110.0,35.0,-106.91,8.0,,,,,,40.704704,-82.495491,0.0,0.0,1660493754.8
3,,,,,,,,,,,,,,,,5110.0,35.0,-106.79,,0.0,,,,,40.704727,-82.495468,,,1660493754.9
4,,,,,,,,,,,,,,,0.004,5110.0,35.0,-106.5,,,,,,,40.704475,-82.495796,,,1660493755.0
5,,,,,,,,,,,,,,,,5110.0,35.0,-107.44,,0.0,,,,,40.704765,-82.495415,,,1660493755.1
6,,,,,,,,,,,,,,eventA2,,,,,,,,,,,40.704788,-82.495384,,,1660493755.170316
7,,,,,,,,,,,,,,,,5110.0,35.0,-107.56,,,,,,,40.704517,-82.495735,,,1660493755.2
8,,,,,,,,,,,,,,eventA2,,,,,,,,,,,40.704536,-82.495712,,,1660493755.269208
9,,,,,,,,,,,,,,,,5110.0,35.0,-106.83,,,,,,,40.704807,-82.495361,0.0,0.0,1660493755.3
10,,,,,,,,,,,,,,,,5110.0,35.0,-106.31,,0.0,,,,,40.70483,-82.495331,,,1660493755.4
