1660331196383
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=29 time=271 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=29 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=29 time=222 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=29 time=71.6 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=29 time=107 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=29 time=119 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=29 time=88.2 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=29 time=117 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=29 time=117 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=29 time=76.4 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=29 time=116 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=29 time=75.5 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=29 time=114 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=29 time=73.2 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=29 time=112 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=29 time=111 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=29 time=70.6 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=29 time=78.8 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=29 time=68.7 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=29 time=77.9 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=29 time=67.8 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=29 time=77.0 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=29 time=66.8 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=29 time=66.7 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=29 time=66.1 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=29 time=65.3 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=29 time=63.7 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=29 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=29 time=102 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=29 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=29 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=29 time=99.3 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=29 time=99.3 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=29 time=98.0 ms
