PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=44 ttl=44 time=73.6 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=44 time=75.0 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=44 time=74.5 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=44 time=69.3 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=44 time=81.6 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=44 time=73.1 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=44 time=84.5 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=44 time=72.6 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=44 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=44 time=84.6 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=44 time=76.5 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=44 time=69.3 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=44 time=68.3 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=44 time=66.2 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=44 time=66.5 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=44 time=65.7 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=44 time=66.2 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=44 time=64.5 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=44 time=69.2 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=44 time=62.9 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=44 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=44 time=62.6 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=44 time=75.5 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=44 time=73.2 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=44 time=71.5 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=44 time=74.5 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=44 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=44 time=71.8 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=44 time=72.1 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=44 time=68.5 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=44 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=44 time=79.1 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=66.6 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=63.5 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=62.5 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=71.8 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=72.1 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=71.3 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=68.6 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=75.1 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=68.2 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=70.2 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=66.5 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=65.5 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=72.2 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=75.6 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=65.2 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=62.6 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=78.2 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=69.3 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=72.2 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=80.4 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=75.6 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=65.4 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=73.7 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19882ms
rtt min/avg/max/mdev = 61.718/75.363/407.565/36.279 ms, pipe 2
