1660594533357
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=34 time=200 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=34 time=159 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=34 time=126 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=34 time=87.2 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=34 time=206 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=34 time=83.9 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=34 time=125 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=34 time=76.2 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=34 time=197 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=34 time=90.7 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=34 time=118 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=34 time=244 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=34 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=34 time=141 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=34 time=102 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=34 time=227 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=34 time=114 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=34 time=133 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=34 time=258 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=34 time=110 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=34 time=171 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=34 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=34 time=96.2 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=34 time=217 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=34 time=72.7 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=34 time=127 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=34 time=98.2 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=34 time=207 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=34 time=79.8 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=34 time=119 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=34 time=232 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=34 time=86.7 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=34 time=151 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=34 time=117 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=34 time=237 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=34 time=111 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=34 time=147 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=34 time=114 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=34 time=196 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=34 time=58.7 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=34 time=83.8 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=34 time=90.9 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=34 time=108 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=34 time=82.0 ms
