,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,13399,80246,2022-08-13 00:02:26.400000,41.603619,-90.700745,15.385,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,17.13,-92.29,19750.0,10.0,19.93,2.73,-92.29
1,13400,80251,2022-08-13 00:02:26.900000,41.603619,-90.700607,15.619,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,18.2,-92.36,13328.0,10.0,20.69,5.88,-92.36
2,13401,80256,2022-08-13 00:02:27.400000,41.603619,-90.700607,26.633,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,18.57,-91.72,16653.0,10.0,19.21,4.08,-91.72
3,13402,80261,2022-08-13 00:02:27.900000,41.603622,-90.700432,21.752,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,20.2,-91.29,9232.0,10.0,19.93,3.85,-91.29
4,13403,80266,2022-08-13 00:02:28.400000,41.603626,-90.699997,48.347,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,17.27,-90.46,17966.0,10.0,21.16,14.14,-90.46
5,13404,80271,2022-08-13 00:02:28.900000,41.60363,-90.69973,47.799,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,16.0,-91.3,18064.0,10.0,18.18,12.69,-91.3
6,13405,80276,2022-08-13 00:02:29.400000,41.60363,-90.69973,70.646,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,17.86,-90.69,25764.0,10.0,14.83,11.3,-90.69
7,13406,80281,2022-08-13 00:02:29.900000,41.60363,-90.699554,79.034,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,17.0,-88.53,27088.0,10.0,22.74,12.77,-88.53
8,13407,80286,2022-08-13 00:02:30.400000,41.60363,-90.69912,90.453,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,16.38,-91.72,27898.0,10.0,20.98,12.27,-91.72
9,13408,80291,2022-08-13 00:02:30.900000,41.60363,-90.698853,46.028,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,14.0,-98.83,16685.0,10.0,17.24,15.15,-98.83
10,13409,80296,2022-08-13 00:02:31.400000,41.60363,-90.698853,31.122,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,10.17,-101.57,12678.0,10.0,13.0,50.0,-101.57
11,13410,80301,2022-08-13 00:02:31.900000,41.60363,-90.698677,31.964,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,104.0,,,,,,,,,,,9.1,-103.93,12954.0,10.0,7.08,7.83,-103.93
