,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,1912,12146,2022-08-09 23:12:29.300,36.571712,-114.668282,39.355,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,,-100.4,26294.0,10.0,14.75,13.42,-100.4
1,1913,12150,2022-08-09 23:12:29.700,36.571781,-114.668182,37.654,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,12.89,-103.31,11662.0,10.0,14.42,9.2,-103.31
2,1914,12154,2022-08-09 23:12:30.100,36.571926,-114.667976,38.422,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,,-105.53,12785.0,10.0,10.08,4.12,-105.53
3,1915,12158,2022-08-09 23:12:30.500,36.572075,-114.667763,31.25,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,16.5,-102.18,14408.0,10.0,,0.0,-102.18
4,1916,12166,2022-08-09 23:12:31.300,36.572369,-114.667343,32.314,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,15.18,-102.67,18536.0,10.0,11.72,9.34,-102.67
5,1917,12170,2022-08-09 23:12:31.700,36.572521,-114.667137,39.305,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,12.1,-108.14,13329.0,10.0,8.41,1.77,-108.14
6,1918,12174,2022-08-09 23:12:32.100,36.57267,-114.666924,42.53,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,6.8,-105.17,16472.0,10.0,8.83,8.79,-105.17
7,1919,12178,2022-08-09 23:12:32.500,36.57267,-114.666924,38.031,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,9.4,-107.25,12949.0,10.0,8.85,14.1,-107.25
8,1920,12186,2022-08-09 23:12:33.300,36.57267,-114.666924,38.772,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,13.33,-104.19,23535.0,10.0,8.83,4.04,-104.19
9,1921,12190,2022-08-09 23:12:33.700,36.572742,-114.666817,38.421,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,147.0,,,,,,,,,,,,-107.56,13971.0,10.0,7.54,7.46,-107.56
