,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,7534,45376,2022-08-11 05:05:21.000000,40.27095,-104.980354,5.245,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,120.0,1.834,0.158,0.87,1.158,2.068,,,,,,24.67,-78.13,7615.0,10.0,18.75,8.57,-78.13
1,7535,45383,2022-08-11 05:05:21.349691,40.270844,-104.980362,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7536,45389,2022-08-11 05:05:21.500000,40.270802,-104.980362,3.777,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,122.0,,,,,,,,,,,,-81.68,5469.0,10.0,14.17,29.55,-81.68
3,7537,45394,2022-08-11 05:05:22.000000,40.270664,-104.980362,5.634,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,122.0,4.386,0.137,0.167,3.706,5.619,,,,,,21.4,-77.59,5918.0,10.0,20.08,18.18,-77.59
4,7538,45399,2022-08-11 05:05:22.500000,40.270527,-104.980362,11.931,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,122.0,,,,,,,,,,,17.62,-72.18,6160.0,10.0,21.78,1.42,-72.18
5,7539,45407,2022-08-11 05:05:23.000000,40.27039,-104.980362,11.675,0.104,,884.55,122.0,18.44,0.0,,10.0,7.67,15.38,0.239,,,,,,,,,11.46,,,,,,,,66586.0,122.0,4.002,0.043,4.747,5.241,0.003,,,,,,16.0,-71.06,6499.0,10.0,17.0,0.0,-71.06
6,7540,45413,2022-08-11 05:05:23.018476,40.270386,-104.980362,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7541,45424,2022-08-11 05:05:23.500000,40.270252,-104.980362,16.199,0.25,,,,21.0,0.0,,,12.38,0.0,0.199,,,,,,,,,2.893,,,,,,,,66586.0,122.0,,,,,,,,,,,16.75,-62.31,15613.0,10.0,21.82,1.05,-62.31
8,7542,45429,2022-08-11 05:05:24.000000,40.270107,-104.98037,30.756,0.189,,,,20.88,0.0,,,8.67,0.0,0.274,,,,,,,,,0.253,,,,,,,,66586.0,122.0,15.12,0.13,16.241,16.947,,,,,,,20.13,-64.28,11811.0,10.0,24.82,10.11,-64.28
9,7543,45434,2022-08-11 05:05:24.500000,40.269966,-104.98037,45.468,0.315,,,,20.78,0.0,,,14.9,3.23,0.388,,,,,,,,,3.973,,,,,,,,66586.0,122.0,,,,,,,,,,,21.38,-64.06,19750.0,10.0,24.16,4.33,-64.06
10,7544,45440,2022-08-11 05:05:25.000000,40.269829,-104.98037,65.557,0.351,,,,20.0,0.0,,,9.2,26.32,0.268,,,,,,,,,3.598,,,,,,,,66586.0,122.0,25.961,0.121,26.19,24.742,,,,,,,19.0,-72.41,21970.0,10.0,24.19,10.11,-72.41
11,7545,45446,2022-08-11 05:05:25.500000,40.269695,-104.98037,59.375,0.318,,884.55,122.0,20.78,0.0,-84.2,10.0,5.2,0.0,0.37,-84.2,,,,,,,,12.986,,,,,,,,66586.0,122.0,,,,,,,,,,,19.2,-66.36,19814.0,10.0,23.47,2.51,-66.36
12,7546,45451,2022-08-11 05:05:26.000000,40.269562,-104.98037,126.074,0.577,,,,21.4,0.0,,,7.8,0.0,0.251,,,,,,,,,0.246,,,,,,,,66586.0,122.0,38.817,0.133,38.771,39.978,,,,,,,23.0,-65.47,36105.0,10.0,25.78,5.0,-65.47
13,7547,45456,2022-08-11 05:05:26.500000,40.269428,-104.98037,103.179,0.463,,884.55,122.0,25.6,0.0,-80.84,10.0,7.44,15.38,0.628,-80.84,,,,,,,,1.701,,,,,,,,66586.0,122.0,,,,,,,,,,,23.0,-64.08,28898.0,10.0,24.59,6.11,-64.08
14,7548,45461,2022-08-11 05:05:27.000000,40.269299,-104.98037,177.719,0.506,,,,20.0,0.0,,,12.21,21.21,0.123,,,,,,,,,5.968,,,,,,,,66586.0,122.0,25.429,0.133,23.354,24.009,,,,,,,22.0,-65.32,31630.0,10.0,25.84,4.98,-65.32
15,7549,45466,2022-08-11 05:05:27.500000,40.269165,-104.98037,99.542,0.034,,884.55,122.0,20.88,0.0,-78.21,10.0,12.6,20.0,0.277,-78.21,,,,,,,,0.125,,,,,,,,66586.0,122.0,,,,,,,,,,,22.4,-68.67,2120.0,10.0,,,-68.67
16,7550,45471,2022-08-11 05:05:28.000000,40.269035,-104.98037,33.162,0.419,,884.55,122.0,20.0,0.0,-78.36,10.0,8.29,3.7,0.136,-78.36,,,,,,,,4.784,,,,,,,,66586.0,122.0,10.102,0.174,8.733,8.648,,,,,,,19.5,-65.6,26151.0,10.0,26.52,11.51,-65.6
17,7551,45476,2022-08-11 05:05:28.500000,40.268902,-104.98037,50.277,0.014,,,,20.0,0.0,,,,,0.193,,,,,,,,,0.0,,,,,,,,66586.0,122.0,,,,,,,,,,,,-69.57,854.0,10.0,,,-69.57
18,7552,45491,2022-08-11 05:05:30.000000,40.268497,-104.980377,0.987,0.041,,884.55,122.0,22.17,0.0,-84.65,10.0,4.29,4.55,0.372,-84.65,,,,,,,,5.59,,,,,,,,66586.0,122.0,10.392,0.068,10.009,8.069,,,,,,,22.38,-67.72,2557.0,10.0,18.7,6.98,-67.72
19,7553,45496,2022-08-11 05:05:30.500000,40.268368,-104.980377,122.496,0.625,,,,22.33,0.0,,,7.0,25.0,0.476,,,,,,,,,0.286,,,,,,,,66586.0,122.0,,,,,,,,,,,21.75,-66.19,39171.0,10.0,25.31,5.15,-66.19
20,7554,45501,2022-08-11 05:05:31.000000,40.268238,-104.980377,84.017,0.35,,,,20.0,0.0,,,4.06,3.39,0.12,,,,,,,,,9.187,,,,,,,,66586.0,122.0,57.648,0.178,56.037,48.291,,,,,,,23.17,-67.44,21872.0,10.0,16.19,13.08,-67.44
21,7555,45506,2022-08-11 05:05:31.500000,40.268112,-104.980377,169.002,0.729,,,,22.33,0.0,,,7.5,14.29,0.469,,,,,,,,,0.06,,,,,,,,66586.0,122.0,,,,,,,,,,,17.75,-65.92,45501.0,10.0,25.17,9.59,-65.92
22,7556,45511,2022-08-11 05:05:32.000000,40.267986,-104.980377,170.835,0.174,,884.55,122.0,20.0,0.0,-89.58,10.0,7.5,25.0,0.046,-89.58,,,,,,,,0.028,,,,,,,,66586.0,122.0,4.827,0.127,4.609,4.717,,,,,,,,-66.99,10891.0,10.0,25.28,6.95,-66.99
