,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,19039,118654,2022-08-15 04:13:39.900000,43.018509,-78.119019,1.143,0.015,,3730.08,206.0,,,-94.38,,,,0.0,-94.38,,,,,,,,0.0,,,,,,,,67086.0,206.0,,,,,,,,,,,,-80.18,960.0,10.0,,,-80.18
1,19040,118659,2022-08-15 04:13:40.400000,43.018475,-78.118927,0.458,0.039,,3730.08,206.0,,,-95.03,,,,0.0,-95.03,,,,,,,,0.0,,,,,,,,67086.0,206.0,,,,,,,,,,,,-82.03,2407.0,10.0,23.0,20.0,-82.03
2,19041,118664,2022-08-15 04:13:40.900000,43.018414,-78.118782,0.617,0.019,,3730.08,206.0,,,-94.59,,,,0.0,-94.59,,,,,,,,0.0,,,,,,,,67086.0,206.0,,,,,,,,,,,,-83.11,1200.0,10.0,,,-83.11
3,19042,118669,2022-08-15 04:13:41.400000,43.018353,-78.118629,0.183,0.021,,3730.08,206.0,,,-96.16,,,,0.0,-96.16,,,,,,,,0.0,,,,,,,,67086.0,206.0,,,,,,,,,,,,-80.97,1284.0,10.0,,,-80.97
4,19043,118763,2022-08-15 04:13:50.400000,43.017124,-78.115631,2.792,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,206.0,,,,,,,,,,,15.8,-85.67,11889.0,5.0,22.43,21.13,-85.67
5,19044,118770,2022-08-15 04:13:50.873071,43.017056,-78.115463,,,NR SCG Addition Success	 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19045,118771,2022-08-15 04:13:50.900000,43.017052,-78.115456,15.219,0.198,,,,0.0,0.0,,,0.0,0.0,0.002,,,,,,,,,0.0,,,,,,,,1025.0,206.0,,,,,,,,,,,20.75,-86.74,12362.0,5.0,8.39,0.0,-86.74
7,19046,118780,2022-08-15 04:13:51.400000,43.016979,-78.11528,18.167,0.126,,3730.08,206.0,7.33,0.0,-102.02,60.0,19.1,4.0,0.033,-102.02,,,,,,,,38.69,,,,,,,,1025.0,206.0,,,,,,,,,,,19.0,-84.69,7872.0,5.0,25.31,7.45,-84.69
8,19047,118785,2022-08-15 04:13:51.900000,43.016907,-78.115097,65.074,0.479,,,,9.11,35.71,,,5.83,31.62,0.368,,,,,,,,,56.146,,,,,,,,1025.0,206.0,,,,,,,,,,,19.67,-82.26,29929.0,5.0,25.82,7.34,-82.26
9,19048,118790,2022-08-15 04:13:52.400000,43.016834,-78.114922,94.454,0.462,,,,4.0,0.0,,,2.91,0.0,0.075,,,,,,,,,31.189,,,,,,,,1025.0,206.0,,,,,,,,,,,,-84.91,28876.0,5.0,22.18,11.71,-84.91
