,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,0,50,2022-08-08 01:40:16.400000,34.05846,-118.237511,19.829,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,5.0,,,,,,,,,,,25.5,-72.91,22012.0,10.0,18.58,3.23,-72.91
1,1,55,2022-08-08 01:40:16.900000,34.05846,-118.237511,32.171,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,5.0,,,,,,,,,,,23.9,-71.05,17192.0,10.0,22.72,6.59,-71.05
2,2,60,2022-08-08 01:40:17.400000,34.05846,-118.237511,39.346,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,5.0,,,,,,,,,,,22.71,-70.2,17643.0,10.0,20.31,12.09,-70.2
3,3,65,2022-08-08 01:40:17.684890,34.05846,-118.237511,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,79,2022-08-08 01:40:17.900000,34.05846,-118.237511,156.014,0.757,,27694.88,190.0,4.15,2.38,-77.05,100.0,18.57,0.0,10.931,-77.05,,,,,,,,136.24,112.341,67.682,110.995,,,,,66586.0,5.0,,,,,,,,,,,,-70.31,47387.0,10.0,3.25,0.0,-70.31
5,5,87,2022-08-08 01:40:18.400000,34.05846,-118.237511,139.051,0.322,,,,3.55,0.0,,,20.67,0.0,6.993,,0.041,,,,,,,25.654,24.273,18.313,16.752,,,,,66586.0,5.0,,,,,,,,,,,,-70.88,20066.0,10.0,,,-70.88
6,6,95,2022-08-08 01:40:18.900000,34.05846,-118.237511,71.547,0.015,,,,0.0,0.0,,,0.0,0.0,0.163,,,,,,,,,0.045,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,958.0,,,,
7,7,111,2022-08-08 01:40:20.400000,34.05846,-118.237518,120.275,0.768,,,,2.35,0.0,,,23.09,0.0,7.449,,0.121,,,,,,,34.847,27.874,22.791,20.955,,,,,66586.0,5.0,,,,,,,,,,,,-72.28,47520.0,10.0,,,-72.28
8,8,119,2022-08-08 01:40:20.900000,34.05846,-118.237518,78.782,0.016,,,,3.77,0.0,,,21.58,0.0,4.309,,,,,,,,,9.258,8.393,5.971,5.899,,,,,,,,,,,,,,,,,,,1010.0,,,,
9,9,124,2022-08-08 01:40:21.400000,34.05846,-118.237518,17.528,0.379,,,,3.02,1.83,,,22.65,0.0,11.279,,0.063,,,,,,,84.147,2.363,1.663,0.0,,,,,66586.0,5.0,,,,,,,,,,,,-70.94,23723.0,10.0,,,-70.94
