,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,14550,86592,2022-08-13 01:18:25.400000,41.89925,-88.947227,14.691,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,14.05,-96.13,19126.0,10.0,15.48,4.14,-96.13
1,14551,86597,2022-08-13 01:18:25.900000,41.89925,-88.946999,11.234,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,5.92,-99.64,11352.0,10.0,11.99,0.68,-99.64
2,14552,86602,2022-08-13 01:18:26.400000,41.89925,-88.94677,26.709,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,10.73,-98.31,16465.0,10.0,17.25,11.26,-98.31
3,14553,86607,2022-08-13 01:18:26.900000,41.899254,-88.946564,21.203,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,9.93,-98.66,11349.0,10.0,18.33,14.81,-98.66
4,14554,86612,2022-08-13 01:18:27.400000,41.899261,-88.946358,41.014,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,14.0,-99.53,16796.0,10.0,15.92,8.4,-99.53
5,14555,86617,2022-08-13 01:18:27.900000,41.899265,-88.946136,47.752,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,11.14,-100.13,20058.0,10.0,14.8,11.76,-100.13
6,14556,86622,2022-08-13 01:18:28.400000,41.899269,-88.945915,54.607,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,9.8,-100.31,20809.0,10.0,15.35,11.58,-100.31
7,14557,86627,2022-08-13 01:18:28.900000,41.899269,-88.945686,58.511,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,9.71,-99.22,24333.0,10.0,16.24,8.45,-99.22
8,14558,86632,2022-08-13 01:18:29.400000,41.899269,-88.945465,54.218,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,283.0,,,,,,,,,,,11.13,-99.7,19852.0,10.0,16.41,10.24,-99.7
9,14559,86639,2022-08-13 01:18:29.843478,41.899273,-88.945267,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,14560,86644,2022-08-13 01:18:29.900000,41.899273,-88.945236,30.449,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,283.0,,,,,,,,,,,9.44,-103.89,11827.0,20.0,12.11,9.03,-103.89
11,14561,86649,2022-08-13 01:18:30.400000,41.899281,-88.945015,41.058,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,283.0,,,,,,,,,,,16.85,-102.84,20717.0,20.0,19.71,6.34,-102.84
12,14562,86654,2022-08-13 01:18:30.900000,41.899281,-88.944786,38.514,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,283.0,,,,,,,,,,,15.9,-107.05,19578.0,20.0,16.13,5.93,-107.05
13,14563,86661,2022-08-13 01:18:31.330825,41.899281,-88.944588,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14564,86666,2022-08-13 01:18:31.400000,41.899281,-88.944557,11.354,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,97.0,,,,,,,,,,,2.6,-103.84,6442.0,20.0,10.85,4.55,-103.84
15,14565,86671,2022-08-13 01:18:31.900000,41.899284,-88.944336,4.802,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,97.0,,,,,,,,,,,10.82,-104.19,6081.0,20.0,19.0,4.35,-104.19
16,14566,86676,2022-08-13 01:18:32.400000,41.899288,-88.944115,2.399,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,97.0,,,,,,,,,,,11.95,-104.17,4268.0,20.0,15.47,8.7,-104.17
17,14567,86681,2022-08-13 01:18:32.900000,41.899292,-88.943886,2.681,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,97.0,,,,,,,,,,,13.71,-105.78,5917.0,20.0,11.67,12.9,-105.78
18,14568,86686,2022-08-13 01:18:33.400000,41.8993,-88.943657,2.65,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,97.0,,,,,,,,,,,7.82,-107.86,8628.0,20.0,15.04,8.7,-107.86
19,14569,86691,2022-08-13 01:18:33.900000,41.8993,-88.943428,1.848,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,97.0,,,,,,,,,,,4.66,-108.8,4911.0,20.0,14.05,8.7,-108.8
