,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,22039,137881,2022-08-15 20:20:31.300000,42.34951,-73.414261,10.98,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,11.22,-115.29,12817.0,10.0,5.13,8.51,-115.29
1,22040,137886,2022-08-15 20:20:31.800000,42.3494,-73.414124,16.725,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,10.36,-114.23,13842.0,10.0,6.95,11.61,-114.23
2,22041,137891,2022-08-15 20:20:32.300000,42.349289,-73.413986,17.66,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,5.86,-115.15,13234.0,10.0,6.71,12.61,-115.15
3,22042,137896,2022-08-15 20:20:32.800000,42.349178,-73.413841,11.334,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,10.0,-115.6,7812.0,10.0,6.57,6.67,-115.6
4,22043,137901,2022-08-15 20:20:33.300000,42.349068,-73.413704,23.533,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,7.27,-117.15,15971.0,10.0,7.04,12.62,-117.15
5,22044,137906,2022-08-15 20:20:33.800000,42.348961,-73.413567,17.136,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,7.23,-118.8,12159.0,10.0,6.5,15.04,-118.8
6,22045,137913,2022-08-15 20:20:34.300000,42.34885,-73.413437,12.773,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,3.26,-118.49,10725.0,10.0,3.45,3.39,-118.49
7,22046,137921,2022-08-15 20:20:34.900000,42.348717,-73.413269,24.013,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,3.1,-121.78,15256.0,10.0,3.97,7.41,-121.78
8,22047,137927,2022-08-15 20:20:35.300000,42.348625,-73.413162,9.802,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,3.97,-120.31,7654.0,10.0,3.79,1.85,-120.31
9,22048,137935,2022-08-15 20:20:35.800000,42.348511,-73.413033,21.409,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,67086.0,13.0,,,,,,,,,,,3.69,-121.15,15234.0,10.0,5.04,8.8,-121.15
