,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,18307,114890,2022-08-15 03:34:38.400000,42.923786,-78.845078,6.996,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,13.55,-102.61,5867.0,10.0,5.0,15.38,-102.61
1,18308,114895,2022-08-15 03:34:38.900000,42.92371,-78.845009,12.821,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,15.1,-99.99,9679.0,10.0,8.47,6.52,-99.99
2,18309,114900,2022-08-15 03:34:39.400000,42.923634,-78.844948,11.333,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,14.14,-98.38,10610.0,10.0,9.07,2.59,-98.38
3,18310,114905,2022-08-15 03:34:39.900000,42.923553,-78.844879,11.973,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,12.71,-99.58,11787.0,10.0,,,-99.58
4,18311,114910,2022-08-15 03:34:40.400000,42.923473,-78.844818,9.506,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,12.65,-97.6,7415.0,10.0,8.75,3.28,-97.6
5,18312,114915,2022-08-15 03:34:40.900000,42.923397,-78.844757,16.337,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,13.0,-99.03,12478.0,10.0,9.6,6.06,-99.03
6,18313,114920,2022-08-15 03:34:41.400000,42.923317,-78.844696,27.044,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,10.23,-98.3,14574.0,10.0,10.0,17.78,-98.3
7,18314,114925,2022-08-15 03:34:41.900000,42.923237,-78.844643,37.478,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,10.5,-98.06,19286.0,10.0,10.22,10.0,-98.06
8,18315,114930,2022-08-15 03:34:42.400000,42.923157,-78.844589,57.807,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,14.08,-96.53,26678.0,10.0,12.43,6.55,-96.53
9,18316,114935,2022-08-15 03:34:42.900000,42.923077,-78.844543,47.364,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,11.19,-96.18,18938.0,10.0,15.04,11.81,-96.18
10,18317,114940,2022-08-15 03:34:43.400000,42.922997,-78.84449,25.667,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,12.35,-91.28,13378.0,10.0,15.0,13.7,-91.28
11,18318,114945,2022-08-15 03:34:43.900000,42.922916,-78.844444,60.443,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,7.76,-86.86,23327.0,10.0,17.56,10.79,-86.86
12,18319,114950,2022-08-15 03:34:44.400000,42.922836,-78.844398,65.505,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,64.0,,,,,,,,,,,14.18,-90.24,23787.0,10.0,15.36,15.14,-90.24
