,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,8392,50349,2022-08-11 19:44:12.100000,39.744362,-105.009392,20.874,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,320.0,,,,,,,,,,,16.36,-90.41,14351.0,10.0,13.63,6.9,-90.41
1,8393,50356,2022-08-11 19:44:12.536781,39.744362,-105.009392,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8394,50357,2022-08-11 19:44:12.600000,39.744362,-105.009392,18.096,0.154,,28249.76,845.0,,,-102.09,100.0,,,,-102.09,,,,,,,,,,,,,,,,66586.0,320.0,,,,,,,,,,,14.67,-88.22,9624.0,10.0,9.13,2.7,-88.22
3,8395,50373,2022-08-11 19:44:13.100000,39.744362,-105.009392,199.48,0.873,,,,2.49,6.25,,,23.58,0.8,4.049,,,,,,,,,161.499,0.0,0.0,0.065,2.872,2.064,2.064,3.355,66586.0,320.0,,,,,,,,,,,,-89.19,54588.0,10.0,,,-89.19
4,8396,50380,2022-08-11 19:44:13.600000,39.744362,-105.009392,167.585,0.242,,28249.76,845.0,0.0,0.0,-93.77,100.0,0.0,0.0,0.445,-93.77,,,,,,,,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15095.0,,,,
5,8397,50391,2022-08-11 19:44:14.600000,39.744362,-105.009392,146.683,0.18,,28249.76,845.0,1.31,0.0,-94.96,100.0,19.32,4.76,3.693,-94.96,,,,,,0.0,,9.44,5.568,5.568,5.16,10.227,10.227,14.386,9.021,,,,,,,,,,,,,,,11256.0,,,,
6,8398,50403,2022-08-11 19:44:15.600000,39.744362,-105.009392,81.093,0.32,,28249.76,845.0,0.0,0.0,-93.66,100.0,0.0,0.0,1.004,-93.66,,,,,,,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66586.0,320.0,,,,,,,,,,,,-91.13,19978.0,10.0,,,-91.13
7,8399,50423,2022-08-11 19:44:17.600000,39.744362,-105.009392,144.129,0.692,,,,3.32,1.85,,,22.72,0.0,19.797,,,,,,,,,131.041,134.994,95.735,77.372,65.211,115.345,94.002,56.325,,,,,,,,,,,,,,,43222.0,,,,
8,8400,50430,2022-08-11 19:44:18.100000,39.744362,-105.009392,282.836,0.394,,28249.76,845.0,1.19,0.0,-92.55,100.0,23.33,40.0,4.443,-92.55,,,,,,0.0,,6.123,5.102,6.394,6.013,10.886,8.046,8.799,4.872,,,,,,,,,,,,,,,24582.0,,,,
9,8401,50437,2022-08-11 19:44:18.600000,39.744362,-105.009392,12.635,0.01,,,,0.0,0.0,,,0.0,0.0,0.175,,,,,,,,,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,646.0,,,,
10,8402,50443,2022-08-11 19:44:19.100000,39.744362,-105.009392,153.792,0.422,,,,1.48,0.0,,,,0.0,2.972,,,,,,,0.0,,6.673,8.215,5.132,6.161,10.627,5.564,9.445,7.319,66586.0,320.0,,,,,,,,,,,,-88.01,26353.0,10.0,0.0,0.0,-88.01
11,8403,50465,2022-08-11 19:44:21.100000,39.744362,-105.009392,21.729,0.53,,28249.76,845.0,3.23,2.06,-93.9,100.0,17.91,0.0,9.082,-93.9,,,,,,,,92.519,66.652,95.934,89.174,131.122,81.309,107.406,42.107,,,,,,,,,,,,,,,33068.0,,,,
12,8404,50473,2022-08-11 19:44:21.600000,39.744362,-105.009392,175.821,0.33,,28249.76,845.0,0.0,0.0,-91.42,100.0,0.0,0.0,0.106,-91.42,,,,,,,,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,21.5,,20686.0,,,,
13,8405,50483,2022-08-11 19:44:22.600000,39.744362,-105.009392,219.779,0.735,,,,1.41,0.0,,,22.0,0.0,5.626,,,,,,,0.0,,42.81,50.59,39.66,41.597,45.431,29.271,34.042,29.611,66586.0,320.0,,,,,,,,,,,,-89.16,45834.0,10.0,,,-89.16
14,8406,50489,2022-08-11 19:44:23.100000,39.744362,-105.009392,165.477,0.012,,,,2.7,2.94,,,1.0,0.0,3.292,,,,,,,,,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,750.0,,,,
15,8407,50494,2022-08-11 19:44:23.600000,39.744362,-105.009392,10.204,0.295,,,,1.28,0.0,,,,,4.695,,,,,,,,,0.0,0.0,0.0,0.0,0.468,0.0,0.0,0.0,,,,,,,,,,,,,,,18496.0,,,,
16,8408,50519,2022-08-11 19:44:26.100000,39.744362,-105.009392,434.886,1.027,,,,1.02,0.0,,,22.07,0.0,4.046,,,,,,,0.0,,24.923,32.657,30.929,29.214,33.243,22.697,22.188,21.159,66586.0,320.0,,,,,,,,,,,,-88.5,64201.0,10.0,,,-88.5
17,8409,50557,2022-08-11 19:44:29.600000,39.744362,-105.009392,197.929,0.631,,28249.76,845.0,1.9,9.09,-92.02,100.0,0.0,0.0,7.257,-92.02,,,,,,,,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66586.0,320.0,,,,,,,,,,,,-88.76,39345.0,10.0,0.0,0.0,-88.76
18,8410,50567,2022-08-11 19:44:30.600000,39.744362,-105.009392,11.248,0.25,,28249.76,845.0,1.75,0.0,-91.55,100.0,14.67,0.0,12.16,-91.55,,,,,,,,20.034,9.514,211.19,2.146,1.866,0.0,0.0,0.0,,,,,,,,,,,,,,,15611.0,,,,
19,8411,50574,2022-08-11 19:44:31.100000,39.744362,-105.009392,384.5,0.488,,28249.76,845.0,2.05,8.33,-92.48,100.0,0.0,0.0,7.989,-92.48,,,,,,,,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66586.0,320.0,,,,,,,,,,,,-88.42,30469.0,10.0,0.0,0.0,-88.42
20,8412,50596,2022-08-11 19:44:33.100000,39.744362,-105.009392,197.527,0.671,,28249.76,845.0,1.33,0.0,-92.4,100.0,25.83,0.0,8.287,-92.4,,,,,,,,26.609,17.922,26.38,21.757,26.786,22.54,15.764,12.754,66586.0,320.0,,,,,,,,,,,,-88.24,41938.0,10.0,,,-88.24
21,8413,50614,2022-08-11 19:44:34.600000,39.744362,-105.009392,395.734,0.336,,28249.76,845.0,1.02,1.54,-92.1,100.0,0.0,0.0,4.003,-92.1,,,,,,,,0.134,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,20969.0,,,,
22,8414,50646,2022-08-11 19:44:37.600000,39.744362,-105.009392,197.929,0.87,,28249.76,845.0,2.11,0.0,-92.55,100.0,0.0,0.0,1.952,-92.55,,,,,,,,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66586.0,320.0,,,,,,,,,,,,-87.94,54249.0,10.0,,,-87.94
23,8415,50663,2022-08-11 19:44:39.100000,39.744362,-105.009392,395.745,0.491,,28249.76,845.0,2.38,0.0,-93.0,100.0,0.0,0.0,4.689,-93.0,,,,,,,,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,30645.0,,,,
24,8416,50684,2022-08-11 19:44:41.100000,39.744362,-105.009392,178.72,0.691,,,,1.39,0.0,,,22.95,0.0,8.288,,,,,,,,,42.442,38.719,43.173,42.329,42.684,35.82,40.575,35.251,66586.0,320.0,,,,,,,,,,,,-87.6,43161.0,10.0,,,-87.6
25,8417,50691,2022-08-11 19:44:41.600000,39.744362,-105.009392,18.846,0.01,,28249.76,845.0,2.45,0.0,-93.51,100.0,0.0,0.0,1.792,-93.51,,,,,,,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,594.0,,,,
