,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,18055,111872,2022-08-14 19:45:55.000,41.500408,-81.674026,13.783,0.297,,37659.34,196.0,6.25,20.0,-75.7,,16.51,5.33,0.222,-75.7,,,,,,,,27.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66786.0,105.0,0.0,,,,,,,,,,,-73.54,18555.0,20.0,,,-73.54
1,18056,111877,2022-08-14 19:45:55.500,41.500408,-81.674026,15.503,0.227,,,,3.11,5.26,,,19.04,4.17,0.197,,,,,,,,,35.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66786.0,105.0,,,,,,,,,,,,-74.96,14170.0,20.0,,,-74.96
2,18057,111882,2022-08-14 19:45:56.000,41.500408,-81.674026,24.584,0.219,,,,7.0,0.0,,,13.35,4.17,0.129,,,,,,,,,6.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66786.0,105.0,,,,,,,,,,,,-74.81,13702.0,20.0,,,-74.81
3,18058,111888,2022-08-14 19:45:56.500,41.500408,-81.674026,33.773,0.2,,,,2.2,6.25,,,,,0.123,,0.191,,,,,,,0.0,10.652,3.507,10.907,19.615,11.152,11.605,2.892,66786.0,105.0,,,,,,,,,,,,-76.53,12513.0,20.0,,,-76.53
4,18059,111896,2022-08-14 19:45:57.000,41.500408,-81.674026,63.884,0.333,,37659.34,196.0,0.81,11.11,-74.84,,19.62,8.96,0.155,-74.84,0.114,,,,,,,35.956,8.754,10.196,12.146,8.86,11.008,10.985,10.196,66786.0,105.0,,,,,,,,,,,,-75.53,20836.0,20.0,,,-75.53
5,18060,111904,2022-08-14 19:45:57.500,41.500408,-81.674026,92.396,0.45,,37659.34,196.0,7.13,5.88,-74.27,,21.91,7.21,0.434,-74.27,0.191,,,,,,,71.053,34.78,24.267,21.983,16.897,20.508,8.726,14.297,66786.0,105.0,,,,,,,,,,,,-75.81,28193.0,20.0,,,-75.81
6,18061,111912,2022-08-14 19:45:58.000,41.500408,-81.674026,150.705,0.619,,37659.34,196.0,1.19,11.11,-74.45,,20.29,7.76,0.146,-74.45,0.339,,,,,,,67.207,35.27,27.217,29.153,22.719,22.955,17.767,19.478,66786.0,105.0,,,,,,,,,,,,-76.94,38658.0,20.0,,,-76.94
7,18062,111921,2022-08-14 19:45:58.500,41.500408,-81.674026,176.985,0.522,,37659.34,196.0,6.5,33.33,-73.69,,22.55,6.98,0.052,-73.69,,,,,,,,53.017,35.264,33.145,29.416,29.021,30.928,25.91,27.918,66786.0,105.0,,,,,,,,,,,,-75.69,32580.0,20.0,,,-75.69
8,18063,111929,2022-08-14 19:45:59.000,41.500408,-81.674026,55.944,0.016,,,,2.0,0.0,,,0.0,0.0,0.007,,,,,,,,,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66786.0,105.0,,,,,,,,,,,,-75.38,1010.0,20.0,,,-75.38
9,18064,111937,2022-08-14 19:45:59.500,41.500408,-81.674026,19.512,0.424,,37659.34,196.0,3.81,11.11,-74.41,,11.55,8.11,0.505,-74.41,1.143,,,,,,,12.539,9.949,5.122,2.505,0.0,6.973,0.0,0.0,66786.0,105.0,,,,,,,,,,,,-74.16,26554.0,20.0,,,-74.16
