,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,10806,65253,2022-08-12 16:25:11.300000,41.260689,-95.804062,0.238,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,71.0,,,,,,,,,,,21.0,-93.69,1218.0,10.0,9.5,10.91,-93.69
1,10807,65258,2022-08-12 16:25:11.800000,41.260689,-95.804062,16.911,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,71.0,,,,,,,,,,,,-95.28,17297.0,10.0,24.03,5.91,-95.28
2,10808,65265,2022-08-12 16:25:12.225206,41.260689,-95.804062,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10809,65271,2022-08-12 16:25:12.300000,41.260689,-95.804062,17.742,0.187,,,,20.65,19.05,,,12.89,39.13,1.058,,,,,,,,,1.822,,,,,,,,66586.0,71.0,,,,,,,,,,,,-95.58,11716.0,10.0,,,-95.58
4,10810,65282,2022-08-12 16:25:12.800000,41.260689,-95.804062,46.043,0.434,,,,18.56,18.18,,,13.58,4.26,0.646,,,,,,,,,90.963,,,,,,,,,,,,,,,,,,,,,,27155.0,,13.0,0.0,
5,10811,65287,2022-08-12 16:25:13.300000,41.260689,-95.804062,109.558,0.485,,3730.08,71.0,19.79,5.0,-90.03,100.0,15.51,9.09,0.873,-90.03,,,,,,,,147.789,,,,,,,,,,,,,,,,,,,,,,30290.0,,,,
6,10812,65292,2022-08-12 16:25:13.800000,41.260689,-95.804062,151.089,0.546,,3730.08,71.0,19.25,11.11,-88.24,100.0,15.88,13.85,0.496,-88.24,,,,,,,,130.712,,,,,,,,66586.0,71.0,,,,,,,,,,,,-95.88,34220.0,10.0,,,-95.88
7,10813,65297,2022-08-12 16:25:14.300000,41.260689,-95.804062,116.379,0.02,,3730.08,71.0,20.88,2.38,-88.34,100.0,14.0,0.0,0.635,-88.34,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,1264.0,,,,
8,10814,65317,2022-08-12 16:25:16.300000,41.260689,-95.804062,43.898,0.282,,,,19.44,2.86,,,14.43,0.0,1.075,,,,,,,,,165.93,,,,,,,,,,,,,,,,,,,,,,17572.0,,,,
9,10815,65322,2022-08-12 16:25:16.800000,41.260689,-95.804062,153.999,0.653,,3730.08,71.0,19.33,9.26,-92.36,100.0,15.33,0.0,0.712,-92.36,,,,,,,,1.045,,,,,,,,66586.0,71.0,,,,,,,,,,,,-93.92,40824.0,10.0,,41.67,-93.92
