,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,17616,108986,2022-08-14 17:42:38.200000,40.998791,-81.974541,12.021,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,66786.0,294.0,,,,,,,,,,,27.4,-82.21,16018.0,20.0,18.27,13.16,-82.21
1,17617,108991,2022-08-14 17:42:38.700000,40.998829,-81.974342,10.273,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,66786.0,294.0,,,,,,,,,,,22.0,-82.17,10530.0,20.0,17.86,2.24,-82.17
2,17618,108997,2022-08-14 17:42:39.090751,40.998863,-81.974182,,,NR SCG Addition Success	 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17619,109003,2022-08-14 17:42:39.200000,40.998871,-81.974136,12.292,0.137,,873.85,294.0,,,-73.07,10.0,,,,-73.07,,,,,,,,0.0,,,,,,,,66786.0,294.0,,,,,,,,,,,27.71,-82.74,8576.0,20.0,12.97,0.0,-82.74
4,17620,109011,2022-08-14 17:42:39.700000,40.998909,-81.97393,8.523,0.07,,873.85,294.0,21.0,16.67,-74.99,10.0,18.25,40.0,0.127,-74.99,,,,,,,,3.833,,,,,,,,66786.0,294.0,,,,,,,,,,,26.75,-85.36,4391.0,20.0,12.5,19.1,-85.36
5,17621,109016,2022-08-14 17:42:40.200000,40.998951,-81.973724,13.025,0.179,,873.85,294.0,24.33,0.0,-73.83,10.0,3.0,0.0,0.252,-73.83,,,,,,,,0.007,,,,,,,,66786.0,294.0,,,,,,,,,,,27.25,-83.94,11205.0,20.0,,,-83.94
6,17622,109021,2022-08-14 17:42:40.700000,40.998997,-81.973526,14.419,0.148,,873.85,294.0,24.83,0.0,-74.77,10.0,7.76,0.0,0.212,-74.77,,,,,,,,5.819,,,,,,,,66786.0,294.0,,,,,,,,,,,25.83,-83.02,9219.0,20.0,8.09,9.29,-83.02
7,17623,109026,2022-08-14 17:42:41.200000,40.999043,-81.973328,19.124,0.19,,873.85,294.0,22.43,0.0,-76.37,10.0,17.49,13.46,0.204,-76.37,,,,,,,,13.021,,,,,,,,66786.0,294.0,,,,,,,,,,,27.33,-84.09,11846.0,20.0,2.5,4.88,-84.09
8,17624,109031,2022-08-14 17:42:41.700000,40.999088,-81.973137,16.953,0.202,,,,23.29,0.0,,,15.47,3.45,0.293,,,,,,,,,8.813,,,,,,,,66786.0,294.0,,,,,,,,,,,26.25,-87.88,12622.0,20.0,8.0,3.85,-87.88
9,17625,109036,2022-08-14 17:42:42.200000,40.999134,-81.972939,16.805,0.183,,,,16.86,0.0,,,10.59,1.61,0.148,,,,,,,,,9.196,,,,,,,,66786.0,294.0,,,,,,,,,,,14.33,-101.88,11478.0,20.0,6.12,6.3,-101.88
