,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,16611,100384,2022-08-13 21:51:18.100000,40.159676,-86.542526,5.198,0.135,,3730.08,76.0,20.23,3.7,-72.98,,11.09,12.5,0.604,-72.98,,,,,,,,19.824,,,,,,,,66836.0,76.0,,,,,,,,,,,,-77.88,8417.0,10.0,,,-77.88
1,16612,100389,2022-08-13 21:51:18.600000,40.159531,-86.542435,15.047,0.326,,3730.08,76.0,20.23,0.0,-75.64,,10.83,11.54,0.9,-75.64,,,,,,,,20.307,,,,,,,,,,,,,,,,,,,,,,20393.0,,,,
2,16613,100394,2022-08-13 21:51:19.100000,40.159386,-86.542336,31.233,0.38,,3730.08,76.0,20.36,5.71,-73.45,,9.49,2.63,0.723,-73.45,,,,,,,,44.297,,,,,,,,,,,,,,,,,,,,,,23767.0,,,,
3,16614,100399,2022-08-13 21:51:19.600000,40.159241,-86.542244,35.371,0.278,,3730.08,76.0,20.29,2.56,-71.43,,11.53,9.43,0.78,-71.43,,,,,,,,60.786,,,,,,,,,,,,,,,,,,,,,,17374.0,,,,
4,16615,100404,2022-08-13 21:51:20.100000,40.1591,-86.542145,72.262,0.411,,3730.08,76.0,20.24,7.5,-72.45,,11.34,8.54,0.766,-72.45,,,,,,,,99.697,,,,,,,,66836.0,76.0,,,,,,,,,,,,-77.25,25721.0,10.0,,,-77.25
5,16616,100409,2022-08-13 21:51:20.600000,40.158958,-86.542053,98.26,0.483,,,,20.14,0.0,,,11.61,2.86,0.746,,,,,,,,,46.417,,,,,,,,,,,,,,,,,,,,,,30142.0,,,,
6,16617,100414,2022-08-13 21:51:21.100000,40.158817,-86.541962,109.019,0.497,,,,20.29,2.78,,,13.51,3.08,0.765,,,,,,,,,102.44,,,,,,,,66836.0,76.0,,,,,,,,,,,20.25,-84.88,31099.0,10.0,23.61,13.98,-84.88
7,16618,100419,2022-08-13 21:51:21.600000,40.158676,-86.541862,88.41,0.017,,3730.08,76.0,20.17,3.23,-76.2,,10.0,0.0,0.642,-76.2,,,,,,,,0.391,,,,,,,,66836.0,76.0,,,,,,,,,,,22.0,-84.8,1062.0,10.0,,,-84.8
8,16619,100429,2022-08-13 21:51:22.600000,40.158382,-86.541672,133.14,0.603,,,,20.63,10.0,,,4.12,9.76,1.038,,,,,,,,,116.753,,,,,,,,66836.0,76.0,,,,,,,,,,,18.25,-79.03,37663.0,10.0,22.98,12.13,-79.03
9,16620,100434,2022-08-13 21:51:23.100000,40.158234,-86.54158,169.308,0.602,,3730.08,76.0,20.45,4.76,-77.71,,4.11,7.34,1.012,-77.71,,,,,,,,66.718,,,,,,,,66836.0,76.0,,,,,,,,,,,16.38,-83.85,37655.0,10.0,24.89,12.23,-83.85
