,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,17177,104794,2022-08-13 23:18:49.900,39.768139,-86.150909,19.79,0.197,,27949.88,216.0,2.44,0.0,-78.41,,15.96,1.01,9.374,-78.41,0.139,,,,,,,39.049,39.644,31.191,33.885,,,,,,,,,,,,,,,,,,,12321.0,,2.0,0.0,
1,17178,104802,2022-08-13 23:18:50.400,39.768139,-86.150909,435.417,0.915,,27949.88,216.0,1.44,0.0,-79.03,,0.0,0.0,0.575,-79.03,,,,,,,,0.078,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,57092.0,,,,
2,17179,104830,2022-08-13 23:18:53.400,39.768139,-86.150909,1.612,0.384,,,,1.85,1.05,,,17.75,1.23,7.486,,,,,,,,,40.506,7.389,5.605,3.833,,,,,,,,,,,,,,,,,,,24047.0,,,,
3,17180,104837,2022-08-13 23:18:53.900,39.768139,-86.150909,196.322,0.456,,27949.88,216.0,1.47,0.0,-78.97,,0.0,0.0,4.184,-78.97,,,,,,,,0.11,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,28451.0,,,,
4,17181,104848,2022-08-13 23:18:54.900,39.768139,-86.150909,342.847,0.699,,27949.88,216.0,1.3,0.0,-78.8,,21.44,0.0,7.178,-78.8,0.092,,,,,,,82.708,80.645,71.86,73.873,,,,,66836.0,31.0,,,,,,,,,,,26.0,-63.57,43769.0,10.0,,,-63.57
5,17182,104855,2022-08-13 23:18:55.400,39.768139,-86.150909,51.634,0.055,,27949.88,216.0,3.04,1.96,-78.76,,0.0,0.0,5.965,-78.76,,,,,,,,0.352,0.0,0.0,0.0,,,,,66836.0,31.0,,,,,,,,,,,,-63.48,3450.0,10.0,,,-63.48
6,17183,104877,2022-08-13 23:18:57.400,39.768139,-86.150909,197.557,0.389,,27949.88,216.0,1.42,0.0,-78.92,,0.0,0.0,2.068,-78.92,,,,,,,,0.308,0.0,0.0,0.0,,,,,66836.0,31.0,,,,,,,,,,,,-61.38,24302.0,10.0,,,-61.38
7,17184,104888,2022-08-13 23:18:58.400,39.768139,-86.150909,280.133,0.871,,27949.88,216.0,2.0,0.0,-79.27,,26.15,0.65,4.848,-79.27,0.045,,,,,,,96.963,95.475,89.505,90.772,,,,,66836.0,31.0,,,,,,,,,,,,-60.75,54457.0,10.0,,,-60.75
8,17185,104894,2022-08-13 23:18:58.900,39.768139,-86.150909,91.077,0.013,,,,0.0,0.0,,,0.0,0.0,0.175,,,,,,,,,0.035,0.0,0.0,0.0,,,,,66836.0,31.0,,,,,,,,,,,,-62.44,802.0,10.0,,,-62.44
9,17186,104900,2022-08-13 23:18:59.400,39.768139,-86.150909,23.625,0.286,,27949.88,216.0,0.83,0.0,-79.02,,1.0,0.0,3.153,-79.02,,,,,,,,0.117,0.045,0.0,0.0,,,,,,,,,,,,,,,,,,,17856.0,,,,
