,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,12986,78025,2022-08-12 21:59:07.100000,41.682869,-93.018639,0.744,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,378.0,,,,,,,,,,,26.57,-94.24,2242.0,20.0,,,-94.24
1,12987,78030,2022-08-12 21:59:07.600000,41.682869,-93.018417,0.71,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,378.0,,,,,,,,,,,25.0,-100.38,1051.0,20.0,6.18,19.44,-100.38
2,12988,78035,2022-08-12 21:59:08.100000,41.682869,-93.018196,0.641,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,378.0,,,,,,,,,,,25.09,-103.74,2604.0,20.0,10.05,4.76,-103.74
3,12989,78040,2022-08-12 21:59:08.600000,41.682869,-93.017975,0.915,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,378.0,,,,,,,,,,,25.0,-101.94,3630.0,20.0,,,-101.94
4,12990,78045,2022-08-12 21:59:09.100000,41.682869,-93.017754,2.262,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,378.0,,,,,,,,,,,24.0,-108.08,3937.0,20.0,9.0,7.41,-108.08
5,12991,78050,2022-08-12 21:59:09.600000,41.682869,-93.017532,2.033,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,378.0,,,,,,,,,,,18.55,-105.97,3401.0,20.0,5.35,0.0,-105.97
6,12992,78054,2022-08-12 21:59:09.791457,41.682869,-93.017448,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,12993,78062,2022-08-12 21:59:10.100000,41.682869,-93.017319,0.868,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,390.0,,,,,,,,,,,19.5,-99.63,1726.0,20.0,,,-99.63
8,12994,78067,2022-08-12 21:59:10.600000,41.682865,-93.017097,1.482,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,390.0,,,,,,,,,,,17.3,-101.03,1883.0,20.0,14.4,12.5,-101.03
9,12995,78072,2022-08-12 21:59:11.100000,41.682861,-93.016876,0.733,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,66636.0,390.0,,,,,,,,,,,22.09,-94.96,2108.0,20.0,14.78,26.67,-94.96
