,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,1274,8601,2022-08-09 17:44:03.000,36.11338,-115.173218,8.397,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,5.457,0.227,7.57,,,,,,,,14.75,-69.28,12802.0,10.0,26.03,0.0,-69.28
1,1275,8606,2022-08-09 17:44:03.500,36.113384,-115.173218,11.458,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,13.7,-69.53,14828.0,10.0,14.5,0.0,-69.53
2,1276,8611,2022-08-09 17:44:04.000,36.113392,-115.17321,13.002,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,7.519,0.177,7.978,,,,,,,,17.5,-68.34,9761.0,10.0,20.23,3.51,-68.34
3,1277,8616,2022-08-09 17:44:04.500,36.113392,-115.17321,16.382,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.63,-68.29,10797.0,10.0,20.85,3.74,-68.29
4,1278,8621,2022-08-09 17:44:05.000,36.113392,-115.17321,11.242,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,10.467,0.206,11.034,,,,,,,,17.38,-69.8,8841.0,10.0,20.33,5.08,-69.8
5,1279,8626,2022-08-09 17:44:05.500,36.113392,-115.17321,21.273,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,17.73,-70.25,13327.0,10.0,21.0,4.35,-70.25
6,1280,8631,2022-08-09 17:44:06.000,36.113392,-115.17321,19.239,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,8.918,0.229,12.068,,,,,,,,16.1,-69.61,11686.0,10.0,14.52,6.31,-69.61
7,1281,8636,2022-08-09 17:44:06.500,36.113392,-115.17321,20.864,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,21.44,-67.91,11566.0,10.0,14.68,8.75,-67.91
8,1282,8641,2022-08-09 17:44:07.000,36.113392,-115.17321,19.444,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,14.351,0.266,14.689,,,,,,,,21.7,-68.72,11114.0,10.0,22.38,14.01,-68.72
9,1283,8646,2022-08-09 17:44:07.500,36.113392,-115.17321,26.812,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,19.56,-69.19,13162.0,10.0,21.43,16.77,-69.19
10,1284,8651,2022-08-09 17:44:08.000,36.113392,-115.17321,30.456,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,11.99,0.255,20.933,,,,,,,,20.08,-70.2,14618.0,10.0,22.07,12.4,-70.2
11,1285,8655,2022-08-09 17:44:08.400,36.113392,-115.17321,28.149,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,11.94,-69.52,14478.0,10.0,21.3,4.62,-69.52
12,1286,8660,2022-08-09 17:44:08.900,36.113392,-115.17321,30.555,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,9.2,-69.86,13910.0,10.0,21.94,1.75,-69.86
13,1287,8666,2022-08-09 17:44:09.500,36.113392,-115.17321,24.487,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.36,-70.33,11792.0,10.0,22.14,10.96,-70.33
14,1288,8671,2022-08-09 17:44:10.000,36.113392,-115.17321,38.866,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,20.83,0.323,28.147,,,,,,,,17.9,-69.22,18981.0,10.0,22.3,8.5,-69.22
15,1289,8675,2022-08-09 17:44:10.400,36.113392,-115.17321,47.158,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.41,-68.37,18726.0,10.0,22.9,8.97,-68.37
16,1290,8681,2022-08-09 17:44:11.000,36.113392,-115.17321,50.69,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,16.706,0.295,28.03,,,,,,,,16.8,-68.9,20254.0,10.0,22.93,9.45,-68.9
17,1291,8686,2022-08-09 17:44:11.500,36.113392,-115.17321,56.421,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,19.45,-69.5,20860.0,10.0,23.13,17.39,-69.5
18,1292,8691,2022-08-09 17:44:12.000,36.113392,-115.17321,38.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,17.212,0.346,30.346,,,,,,,,17.3,-69.77,12795.0,10.0,19.5,8.25,-69.77
19,1293,8695,2022-08-09 17:44:12.400,36.113392,-115.17321,40.008,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,13.27,-70.37,15818.0,10.0,19.02,18.32,-70.37
20,1294,8701,2022-08-09 17:44:13.000,36.113392,-115.17321,55.772,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,17.879,0.331,31.709,,,,,,,,18.91,-70.19,23550.0,10.0,19.28,14.2,-70.19
21,1295,8706,2022-08-09 17:44:13.500,36.113392,-115.17321,59.697,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,19.0,-68.19,21440.0,10.0,21.63,13.59,-68.19
22,1296,8711,2022-08-09 17:44:14.000,36.113392,-115.17321,38.548,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,17.724,0.26,25.488,,,,,,,,13.0,-72.58,13762.0,10.0,9.66,8.44,-72.58
23,1297,8716,2022-08-09 17:44:14.500,36.113392,-115.17321,33.315,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,13.5,-68.79,12799.0,10.0,22.3,8.06,-68.79
24,1298,8721,2022-08-09 17:44:15.000,36.113392,-115.17321,61.301,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,17.038,0.292,28.622,,,,,,,,11.76,-69.09,22844.0,10.0,22.2,10.29,-69.09
25,1299,8726,2022-08-09 17:44:15.500,36.113392,-115.17321,37.145,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.6,-68.87,15987.0,10.0,21.24,6.64,-68.87
26,1300,8731,2022-08-09 17:44:16.000,36.113392,-115.17321,56.8,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,21.011,0.414,33.148,,,,,,,,18.4,-69.23,26793.0,10.0,22.53,11.56,-69.23
27,1301,8736,2022-08-09 17:44:16.500,36.113392,-115.17321,57.144,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,19.0,-69.72,21112.0,10.0,21.2,6.86,-69.72
28,1302,8741,2022-08-09 17:44:17.000,36.113392,-115.17321,52.349,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,20.476,0.384,31.427,,,,,,,,22.89,-70.25,19531.0,10.0,21.03,3.79,-70.25
29,1303,8746,2022-08-09 17:44:17.500,36.113392,-115.17321,51.523,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,18.14,-71.59,19166.0,10.0,19.72,6.19,-71.59
30,1304,8751,2022-08-09 17:44:18.000,36.113392,-115.17321,47.802,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,12.337,0.249,12.671,,,,,,,,14.17,-71.48,20125.0,10.0,18.45,12.77,-71.48
31,1305,8756,2022-08-09 17:44:18.500,36.113392,-115.17321,32.965,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,18.0,-72.73,14037.0,10.0,16.71,11.76,-72.73
32,1306,8761,2022-08-09 17:44:18.900,36.113392,-115.17321,18.489,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,20.75,-72.81,8245.0,10.0,17.87,5.16,-72.81
33,1307,8767,2022-08-09 17:44:19.500,36.113392,-115.17321,26.429,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,17.0,-70.26,11204.0,10.0,21.49,14.29,-70.26
34,1308,8772,2022-08-09 17:44:20.000,36.113392,-115.17321,45.49,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,26.1,0.379,32.596,,,,,,,,21.33,-71.56,23955.0,10.0,20.01,8.13,-71.56
35,1309,8777,2022-08-09 17:44:20.500,36.113392,-115.17321,53.716,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,17.67,-69.47,21548.0,10.0,19.45,3.28,-69.47
36,1310,8782,2022-08-09 17:44:21.000,36.113392,-115.17321,63.198,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,14.981,0.28,21.346,,,,,,,,18.7,-70.39,21214.0,10.0,21.64,4.41,-70.39
37,1311,8787,2022-08-09 17:44:21.500,36.113392,-115.17321,42.575,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,9.68,-71.29,15107.0,10.0,19.37,13.51,-71.29
38,1312,8792,2022-08-09 17:44:22.000,36.113392,-115.17321,30.616,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,22.52,0.32,34.509,,,,,,,,14.0,-69.61,14252.0,10.0,20.1,8.22,-69.61
39,1313,8797,2022-08-09 17:44:22.500,36.113392,-115.17321,55.429,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,18.09,-69.1,25361.0,10.0,18.52,6.71,-69.1
40,1314,8802,2022-08-09 17:44:23.000,36.113392,-115.17321,60.7,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,17.415,0.31,29.824,,,,,,,,8.89,-69.38,20373.0,10.0,19.39,5.17,-69.38
41,1315,8807,2022-08-09 17:44:23.500,36.113392,-115.17321,44.48,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.29,-71.18,16625.0,10.0,19.18,5.88,-71.18
42,1316,8813,2022-08-09 17:44:24.000,36.113392,-115.17321,53.1,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,19.553,0.332,21.452,,,,,,,,10.58,-71.69,21134.0,10.0,20.25,4.07,-71.69
43,1317,8818,2022-08-09 17:44:24.500,36.113392,-115.17321,48.774,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,18.44,-71.86,18774.0,10.0,19.2,4.22,-71.86
44,1318,8823,2022-08-09 17:44:25.000,36.113392,-115.17321,37.295,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,18.925,0.378,31.625,,,,,,,,16.93,-70.14,16631.0,10.0,19.06,6.22,-70.14
45,1319,8828,2022-08-09 17:44:25.500,36.113392,-115.17321,47.212,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,10.6,-70.36,20767.0,10.0,21.44,9.76,-70.36
46,1320,8833,2022-08-09 17:44:26.000,36.113392,-115.17321,53.45,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,21.371,0.374,35.975,,,,,,,,8.0,-72.28,18422.0,10.0,20.52,1.5,-72.28
47,1321,8838,2022-08-09 17:44:26.500,36.113392,-115.17321,58.517,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,12.47,-71.72,20019.0,10.0,12.87,7.89,-71.72
48,1322,8843,2022-08-09 17:44:27.000,36.113392,-115.17321,57.646,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,19.04,0.27,27.013,,,,,,,,14.0,-71.34,23071.0,10.0,21.22,2.03,-71.34
49,1323,8848,2022-08-09 17:44:27.500,36.113392,-115.17321,47.819,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,11.67,-70.91,17981.0,10.0,18.9,1.18,-70.91
50,1324,8853,2022-08-09 17:44:28.000,36.113392,-115.17321,46.953,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,16.809,0.302,23.126,,,,,,,,11.38,-72.01,17761.0,10.0,20.03,7.21,-72.01
51,1325,8858,2022-08-09 17:44:28.500,36.113392,-115.17321,43.8,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,16.13,-70.94,17523.0,10.0,21.78,3.7,-70.94
52,1326,8864,2022-08-09 17:44:29.000,36.113392,-115.17321,34.569,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,10.73,0.225,15.074,,,,,,,,12.94,-70.72,16207.0,10.0,20.71,12.2,-70.72
53,1327,8869,2022-08-09 17:44:29.500,36.113392,-115.17321,30.669,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,13.0,-71.41,14518.0,10.0,11.03,7.41,-71.41
54,1328,8874,2022-08-09 17:44:30.000,36.113392,-115.17321,20.718,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,10.534,0.238,13.265,,,,,,,,9.36,-72.93,13345.0,10.0,11.32,5.26,-72.93
55,1329,8879,2022-08-09 17:44:30.500,36.113392,-115.17321,25.773,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,12.13,-72.47,14877.0,10.0,11.54,9.02,-72.47
56,1330,8884,2022-08-09 17:44:31.000,36.113392,-115.17321,20.337,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,9.149,0.209,9.857,,,,,,,,16.0,-70.32,12107.0,10.0,20.95,6.32,-70.32
57,1331,8889,2022-08-09 17:44:31.500,36.113392,-115.17321,14.343,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,13.76,-71.13,10632.0,10.0,19.4,17.43,-71.13
58,1332,8894,2022-08-09 17:44:32.000,36.113392,-115.17321,23.787,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,15.768,0.347,18.973,,,,,,,,15.73,-71.23,9987.0,10.0,18.1,3.59,-71.23
59,1333,8899,2022-08-09 17:44:32.500,36.113392,-115.17321,31.827,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,15.22,-71.6,21226.0,10.0,18.16,7.61,-71.6
60,1334,8904,2022-08-09 17:44:33.000,36.113392,-115.17321,41.903,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,11.282,0.338,30.001,,,,,,,,16.5,-70.89,19333.0,10.0,19.94,10.98,-70.89
61,1335,8909,2022-08-09 17:44:33.500,36.113392,-115.17321,54.088,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,18.38,-71.04,19766.0,10.0,19.16,5.6,-71.04
62,1336,8915,2022-08-09 17:44:34.000,36.113392,-115.17321,27.414,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,11.573,0.231,17.181,,,,,,,,16.5,-71.34,11944.0,10.0,21.05,20.9,-71.34
63,1337,8920,2022-08-09 17:44:34.500,36.113392,-115.17321,28.093,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,15.87,-71.04,10860.0,10.0,19.38,12.14,-71.04
64,1338,8925,2022-08-09 17:44:35.000,36.113392,-115.17321,31.008,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,19.378,0.302,27.059,,,,,,,,12.0,-70.74,13835.0,10.0,20.05,9.38,-70.74
65,1339,8930,2022-08-09 17:44:35.500,36.113392,-115.17321,45.515,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,20.38,-69.88,17404.0,10.0,21.23,8.59,-69.88
66,1340,8935,2022-08-09 17:44:36.000,36.113392,-115.17321,45.057,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,17.546,0.304,23.329,,,,,,,,16.5,-69.95,18993.0,10.0,19.77,13.43,-69.95
67,1341,8940,2022-08-09 17:44:36.500,36.113392,-115.17321,39.002,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.69,-71.44,14293.0,10.0,18.77,6.99,-71.44
68,1342,8945,2022-08-09 17:44:37.000,36.113392,-115.17321,40.281,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,12.991,0.227,14.578,,,,,,,,12.52,-72.5,18207.0,10.0,18.3,8.0,-72.5
69,1343,8950,2022-08-09 17:44:37.500,36.113392,-115.17321,21.009,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,15.88,-69.69,9930.0,10.0,22.83,11.61,-69.69
70,1344,8955,2022-08-09 17:44:38.000,36.113392,-115.17321,35.597,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,12.921,0.343,28.667,,,,,,,,11.76,-72.35,16128.0,10.0,19.56,13.04,-72.35
71,1345,8960,2022-08-09 17:44:38.500,36.113392,-115.17321,42.817,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.64,-70.82,17898.0,10.0,21.38,5.48,-70.82
72,1346,8966,2022-08-09 17:44:39.000,36.113392,-115.17321,43.777,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,18.077,0.304,29.117,,,,,,,,12.29,-69.72,18411.0,10.0,18.73,5.81,-69.72
73,1347,8971,2022-08-09 17:44:39.500,36.113392,-115.17321,58.831,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,18.6,-70.76,22162.0,10.0,19.94,14.17,-70.76
74,1348,8976,2022-08-09 17:44:40.000,36.113392,-115.17321,40.288,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,18.89,0.374,37.208,,,,,,,,12.88,-70.2,15897.0,10.0,21.28,12.56,-70.2
75,1349,8981,2022-08-09 17:44:40.500,36.113392,-115.17321,56.641,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.38,-71.2,21561.0,10.0,20.53,17.48,-71.2
76,1350,8986,2022-08-09 17:44:41.000,36.113392,-115.17321,57.645,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,16.183,0.29,29.094,,,,,,,,12.67,-69.51,19298.0,10.0,21.34,13.33,-69.51
77,1351,8991,2022-08-09 17:44:41.500,36.113392,-115.17321,44.387,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,23.0,-70.36,17001.0,10.0,20.52,10.45,-70.36
78,1352,8996,2022-08-09 17:44:42.000,36.113392,-115.17321,52.438,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,14.023,0.39,36.166,,,,,,,,10.62,-70.67,19293.0,10.0,21.69,10.49,-70.67
79,1353,9001,2022-08-09 17:44:42.500,36.113392,-115.17321,51.088,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,17.38,-69.83,19222.0,10.0,21.82,13.94,-69.83
80,1354,9006,2022-08-09 17:44:43.000,36.113392,-115.17321,48.278,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,11.211,0.279,19.652,,,,,,,,19.25,-69.46,19066.0,10.0,21.92,16.39,-69.46
81,1355,9011,2022-08-09 17:44:43.500,36.113392,-115.17321,30.092,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.5,-69.89,14506.0,10.0,19.75,1.46,-69.89
82,1356,9016,2022-08-09 17:44:44.000,36.113392,-115.17321,32.897,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,15.086,0.313,32.623,,,,,,,,17.83,-69.84,14877.0,10.0,20.61,7.28,-69.84
83,1357,9022,2022-08-09 17:44:44.500,36.113392,-115.17321,37.955,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,,-69.71,14561.0,10.0,20.25,6.21,-69.71
84,1358,9027,2022-08-09 17:44:45.000,36.113392,-115.17321,55.409,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,21.319,0.291,27.853,,,,,,,,15.75,-70.88,20755.0,10.0,20.87,5.37,-70.88
85,1359,9032,2022-08-09 17:44:45.500,36.113392,-115.17321,49.534,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,406.0,,,,,,,,,,,14.71,-71.48,19266.0,10.0,19.27,13.45,-71.48
