,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,12549,75696,2022-08-12 20:40:39.300000,41.536331,-94.032089,10.891,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.67,-97.15,11559.0,10.0,9.65,11.81,-97.15
1,12550,75701,2022-08-12 20:40:39.800000,41.536331,-94.032089,20.723,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.25,-94.54,11250.0,10.0,9.94,11.9,-94.54
2,12551,75706,2022-08-12 20:40:40.300000,41.536362,-94.032013,18.207,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,23.9,-91.33,9985.0,10.0,14.82,10.98,-91.33
3,12552,75711,2022-08-12 20:40:40.800000,41.536442,-94.031815,29.13,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.0,-94.18,12743.0,10.0,9.68,5.26,-94.18
4,12553,75716,2022-08-12 20:40:41.300000,41.536556,-94.031548,42.383,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,21.0,-95.53,16618.0,10.0,7.86,5.95,-95.53
5,12554,75721,2022-08-12 20:40:41.800000,41.536716,-94.031174,54.858,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,21.33,-89.24,20410.0,10.0,10.24,16.88,-89.24
6,12555,75726,2022-08-12 20:40:42.300000,41.536812,-94.030952,62.969,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.54,-88.49,23196.0,10.0,9.11,10.1,-88.49
7,12556,75731,2022-08-12 20:40:42.800000,41.536812,-94.030952,31.712,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,,-90.16,13208.0,10.0,7.86,3.79,-90.16
8,12557,75736,2022-08-12 20:40:43.300000,41.536877,-94.0308,68.087,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.6,-94.13,25205.0,10.0,6.49,4.07,-94.13
9,12558,75741,2022-08-12 20:40:43.800000,41.537033,-94.030418,75.135,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,16.67,-93.78,26774.0,10.0,5.76,2.28,-93.78
10,12559,75746,2022-08-12 20:40:44.300000,41.537159,-94.030113,44.569,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,22.75,-93.03,16723.0,10.0,5.73,2.47,-93.03
11,12560,75751,2022-08-12 20:40:44.800000,41.537239,-94.029915,86.47,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.0,-86.82,34403.0,10.0,20.05,11.63,-86.82
12,12561,75756,2022-08-12 20:40:45.300000,41.537315,-94.029724,107.922,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.83,-87.2,32261.0,10.0,10.71,0.9,-87.2
13,12562,75761,2022-08-12 20:40:45.800000,41.537388,-94.029541,106.692,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.15,-84.91,28632.0,10.0,11.18,8.46,-84.91
14,12563,75766,2022-08-12 20:40:46.300000,41.53746,-94.02935,83.682,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.0,-84.71,24915.0,10.0,14.05,14.2,-84.71
15,12564,75771,2022-08-12 20:40:46.800000,41.537533,-94.029167,85.234,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.73,-84.72,31049.0,10.0,10.28,10.87,-84.72
16,12565,75776,2022-08-12 20:40:47.300000,41.537605,-94.028969,80.379,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.86,-82.64,21990.0,10.0,11.18,3.35,-82.64
17,12566,75781,2022-08-12 20:40:47.800000,41.537678,-94.02877,50.628,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.91,-81.88,16048.0,10.0,14.72,11.26,-81.88
18,12567,75786,2022-08-12 20:40:48.300000,41.537746,-94.028572,93.495,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.45,-81.2,27429.0,10.0,12.97,9.3,-81.2
19,12568,75791,2022-08-12 20:40:48.800000,41.537811,-94.028374,87.898,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,22.18,-82.07,25464.0,10.0,14.88,6.08,-82.07
20,12569,75796,2022-08-12 20:40:49.300000,41.537876,-94.028175,74.964,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.0,-80.09,4865.0,10.0,15.19,1.99,-80.09
21,12570,75801,2022-08-12 20:40:49.800000,41.537941,-94.027969,61.316,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.17,-80.79,1010.0,10.0,13.71,11.24,-80.79
22,12571,75806,2022-08-12 20:40:50.300000,41.538002,-94.027771,52.355,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.82,-80.37,40779.0,10.0,14.23,1.69,-80.37
23,12572,75811,2022-08-12 20:40:50.800000,41.538063,-94.027573,82.23,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.87,-79.91,28369.0,10.0,15.43,9.6,-79.91
24,12573,75816,2022-08-12 20:40:51.300000,41.538124,-94.027367,75.193,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.82,-79.54,23634.0,10.0,18.65,9.32,-79.54
25,12574,75821,2022-08-12 20:40:51.800000,41.538185,-94.027161,60.122,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.56,-78.62,19439.0,10.0,19.38,2.96,-78.62
26,12575,75826,2022-08-12 20:40:52.300000,41.538239,-94.026947,80.769,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.5,-77.51,22169.0,10.0,18.15,18.71,-77.51
27,12576,75831,2022-08-12 20:40:52.800000,41.538288,-94.026749,60.41,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.8,-78.04,21676.0,10.0,17.8,22.03,-78.04
28,12577,75836,2022-08-12 20:40:53.300000,41.538338,-94.026543,69.709,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.42,-77.4,24153.0,10.0,16.45,8.25,-77.4
29,12578,75841,2022-08-12 20:40:53.800000,41.538391,-94.026344,74.473,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.55,-76.67,24250.0,10.0,16.48,4.68,-76.67
30,12579,75846,2022-08-12 20:40:54.300000,41.538422,-94.026222,88.485,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.33,-76.18,25829.0,10.0,14.44,11.93,-76.18
31,12580,75851,2022-08-12 20:40:54.800000,41.538422,-94.026222,52.679,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.57,-74.89,19270.0,10.0,16.72,8.22,-74.89
32,12581,75856,2022-08-12 20:40:55.300000,41.53846,-94.026054,59.223,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.92,-74.43,23052.0,10.0,16.54,2.41,-74.43
33,12582,75861,2022-08-12 20:40:55.800000,41.538551,-94.025635,64.134,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.83,-73.71,22073.0,10.0,18.33,13.39,-73.71
34,12583,75866,2022-08-12 20:40:56.300000,41.538609,-94.025383,46.251,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.0,-73.87,16529.0,10.0,16.89,2.67,-73.87
35,12584,75871,2022-08-12 20:40:56.800000,41.538609,-94.025383,71.926,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.09,-73.23,23323.0,10.0,16.02,3.47,-73.23
36,12585,75876,2022-08-12 20:40:57.300000,41.538639,-94.025215,67.95,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.07,-72.61,21060.0,10.0,18.88,9.09,-72.61
37,12586,75881,2022-08-12 20:40:57.800000,41.538719,-94.024788,67.745,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.9,-72.71,21898.0,10.0,19.54,3.11,-72.71
38,12587,75886,2022-08-12 20:40:58.300000,41.538784,-94.024445,70.075,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.33,-71.83,20900.0,10.0,20.26,9.04,-71.83
39,12588,75891,2022-08-12 20:40:58.800000,41.538818,-94.024231,72.672,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,22.13,-71.56,24653.0,10.0,20.78,8.37,-71.56
40,12589,75896,2022-08-12 20:40:59.300000,41.538853,-94.02401,59.039,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.08,-71.8,20329.0,10.0,20.94,2.21,-71.8
41,12590,75901,2022-08-12 20:40:59.800000,41.538879,-94.023788,54.231,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.78,-71.61,17319.0,10.0,20.6,1.91,-71.61
42,12591,75906,2022-08-12 20:41:00.300000,41.53891,-94.023575,51.271,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.42,-70.22,19807.0,10.0,19.45,11.79,-70.22
43,12592,75911,2022-08-12 20:41:00.800000,41.53894,-94.023361,58.446,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.36,-69.33,22637.0,10.0,19.87,21.05,-69.33
44,12593,75916,2022-08-12 20:41:01.300000,41.538971,-94.023148,55.064,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.83,-69.51,22658.0,10.0,19.73,8.82,-69.51
45,12594,75921,2022-08-12 20:41:01.800000,41.538994,-94.022942,52.253,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.09,-69.79,22511.0,10.0,20.98,5.91,-69.79
46,12595,75926,2022-08-12 20:41:02.300000,41.539021,-94.022728,52.902,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.11,-70.17,19314.0,10.0,23.15,9.25,-70.17
47,12596,75931,2022-08-12 20:41:02.800000,41.539043,-94.022507,50.735,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.23,-68.73,21203.0,10.0,24.05,21.28,-68.73
48,12597,75936,2022-08-12 20:41:03.300000,41.539066,-94.022293,39.702,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.13,-68.78,18202.0,10.0,14.76,16.6,-68.78
49,12598,75941,2022-08-12 20:41:03.800000,41.539089,-94.022072,37.564,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.6,-68.77,15102.0,10.0,12.86,5.68,-68.77
50,12599,75946,2022-08-12 20:41:04.300000,41.539112,-94.021858,56.594,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.73,-68.67,23111.0,10.0,17.59,2.22,-68.67
51,12600,75951,2022-08-12 20:41:04.800000,41.539135,-94.021637,56.412,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.0,-68.22,21658.0,10.0,20.34,9.82,-68.22
52,12601,75956,2022-08-12 20:41:05.300000,41.539162,-94.021423,54.058,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.27,-68.36,20084.0,10.0,17.7,15.24,-68.36
53,12602,75961,2022-08-12 20:41:05.800000,41.539185,-94.02121,44.921,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,17.58,-69.57,18919.0,10.0,16.15,10.8,-69.57
54,12603,75966,2022-08-12 20:41:06.300000,41.539211,-94.020996,47.23,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.0,-69.99,19907.0,10.0,15.91,3.56,-69.99
55,12604,75971,2022-08-12 20:41:06.800000,41.539234,-94.020782,56.984,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.53,-71.55,22617.0,10.0,16.89,6.91,-71.55
56,12605,75976,2022-08-12 20:41:07.300000,41.539249,-94.020653,50.174,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.3,-70.77,21400.0,10.0,20.8,11.57,-70.77
57,12606,75981,2022-08-12 20:41:07.800000,41.539249,-94.020653,40.982,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,22.15,-71.02,16268.0,10.0,19.09,7.26,-71.02
58,12607,75986,2022-08-12 20:41:08.300000,41.539268,-94.020477,25.294,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.0,-68.2,15539.0,10.0,16.97,7.84,-68.2
59,12608,75991,2022-08-12 20:41:08.800000,41.539314,-94.02005,40.907,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.17,-66.53,19081.0,10.0,19.57,17.95,-66.53
60,12609,75996,2022-08-12 20:41:09.300000,41.539341,-94.019791,38.782,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,18.13,-62.81,19026.0,10.0,18.76,8.74,-62.81
61,12610,76001,2022-08-12 20:41:09.800000,41.539341,-94.019791,38.308,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,19.63,-63.31,17148.0,10.0,12.51,11.16,-63.31
62,12611,76006,2022-08-12 20:41:10.300000,41.53936,-94.019615,39.973,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,22.7,-69.63,17626.0,10.0,9.88,5.11,-69.63
63,12612,76011,2022-08-12 20:41:10.800000,41.53941,-94.019188,38.225,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.36,-74.84,16550.0,10.0,18.75,24.53,-74.84
64,12613,76016,2022-08-12 20:41:11.300000,41.53944,-94.018929,36.672,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,160.0,,,,,,,,,,,20.13,-78.88,17078.0,10.0,9.02,22.05,-78.88
