,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,16207,98247,2022-08-13 19:00:56.100000,41.022442,-87.271088,11.242,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,24.43,-93.36,12830.0,20.0,20.32,24.71,-93.36
1,16208,98252,2022-08-13 19:00:56.600000,41.022297,-87.27108,5.849,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.64,-104.97,7823.0,20.0,15.69,4.55,-104.97
2,16209,98257,2022-08-13 19:00:57.100000,41.022152,-87.27108,7.942,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.0,-102.69,7401.0,20.0,17.21,21.37,-102.69
3,16210,98262,2022-08-13 19:00:57.600000,41.022007,-87.271072,9.624,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.6,-92.82,8271.0,20.0,20.5,25.64,-92.82
4,16211,98267,2022-08-13 19:00:58.100000,41.021862,-87.271065,7.761,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,22.08,-97.74,6738.0,20.0,15.59,25.35,-97.74
5,16212,98272,2022-08-13 19:00:58.600000,41.021717,-87.271057,1.394,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,21.59,-93.11,3068.0,20.0,11.44,42.86,-93.11
6,16213,98277,2022-08-13 19:00:59.100000,41.021572,-87.271057,2.056,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.67,-87.37,4553.0,20.0,11.33,0.0,-87.37
7,16214,98282,2022-08-13 19:00:59.600000,41.021427,-87.271049,9.413,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.55,-91.84,15341.0,20.0,15.89,8.27,-91.84
8,16215,98287,2022-08-13 19:01:00.100000,41.021278,-87.271049,10.627,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.91,-99.06,7860.0,20.0,15.17,6.92,-99.06
9,16216,98292,2022-08-13 19:01:00.600000,41.02113,-87.271042,9.369,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,66536.0,420.0,,,,,,,,,,,23.4,-96.58,8998.0,20.0,14.28,8.7,-96.58
