,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,22401,139885,2022-08-15 21:01:35.300000,42.255936,-73.121727,6.615,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,8.73,-109.55,7459.0,10.0,3.51,4.23,-109.55
1,22402,139890,2022-08-15 21:01:35.800000,42.255817,-73.12159,10.898,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,3.36,-108.72,10028.0,10.0,6.0,9.68,-108.72
2,22403,139895,2022-08-15 21:01:36.300000,42.255699,-73.12146,7.928,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,8.13,-108.53,9432.0,10.0,4.82,13.98,-108.53
3,22404,139900,2022-08-15 21:01:36.800000,42.255577,-73.121338,7.928,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,7.3,-108.85,9342.0,10.0,4.61,8.7,-108.85
4,22405,139905,2022-08-15 21:01:37.300000,42.255459,-73.121216,7.608,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,6.62,-108.17,9450.0,10.0,4.66,15.87,-108.17
5,22406,139910,2022-08-15 21:01:37.800000,42.255333,-73.121101,4.32,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,8.33,-108.06,6232.0,10.0,5.39,5.13,-108.06
6,22407,139915,2022-08-15 21:01:38.300000,42.255211,-73.120995,12.544,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,8.25,-105.99,9982.0,10.0,5.59,4.29,-105.99
7,22408,139920,2022-08-15 21:01:38.800000,42.255089,-73.12088,7.889,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,6.94,-106.84,9923.0,10.0,6.3,8.51,-106.84
8,22409,139925,2022-08-15 21:01:39.300000,42.254971,-73.120773,5.279,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,8.76,-105.63,5353.0,10.0,3.29,8.73,-105.63
9,22410,139930,2022-08-15 21:01:39.800000,42.254848,-73.120659,12.065,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,397.0,,,,,,,,,,,6.48,-106.79,12240.0,10.0,4.64,12.74,-106.79
