,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,9082,55871,2022-08-12 00:13:20.100000,41.109341,-101.370331,5.318,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,23.4,-82.23,8885.0,10.0,8.9,2.35,-82.23
1,9083,55876,2022-08-12 00:13:20.600000,41.109364,-101.370094,5.621,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.0,-89.42,6991.0,10.0,19.29,45.38,-89.42
2,9084,55881,2022-08-12 00:13:21.100000,41.10939,-101.369865,3.416,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.71,-84.32,2911.0,10.0,23.86,5.13,-84.32
3,9085,55886,2022-08-12 00:13:21.600000,41.109421,-101.369637,6.192,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.38,-85.06,4653.0,10.0,12.58,20.83,-85.06
4,9086,55891,2022-08-12 00:13:22.100000,41.109447,-101.369415,5.986,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.2,-95.83,5126.0,10.0,12.12,26.6,-95.83
5,9087,55896,2022-08-12 00:13:22.600000,41.10947,-101.369209,7.083,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.0,-81.97,5856.0,10.0,7.18,0.0,-81.97
6,9088,55901,2022-08-12 00:13:23.100000,41.109493,-101.368988,8.477,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.83,-81.43,6058.0,10.0,14.12,13.95,-81.43
7,9089,55906,2022-08-12 00:13:23.600000,41.109516,-101.368752,8.477,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.0,-81.17,6278.0,10.0,10.13,0.0,-81.17
8,9090,55911,2022-08-12 00:13:24.100000,41.109543,-101.368523,7.928,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.25,-84.85,5476.0,10.0,16.0,9.88,-84.85
9,9091,55916,2022-08-12 00:13:24.600000,41.109566,-101.368301,12.818,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.71,-84.52,8466.0,10.0,23.71,2.7,-84.52
10,9092,55921,2022-08-12 00:13:25.100000,41.109589,-101.36808,10.563,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.0,-83.66,7407.0,10.0,11.68,0.0,-83.66
11,9093,55926,2022-08-12 00:13:25.600000,41.109608,-101.367844,15.562,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.89,-82.69,10812.0,10.0,16.26,3.93,-82.69
12,9094,55931,2022-08-12 00:13:26.100000,41.109631,-101.367615,17.433,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.5,-84.79,10490.0,10.0,15.85,0.0,-84.79
13,9095,55936,2022-08-12 00:13:26.600000,41.109661,-101.367386,24.356,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.83,-84.06,12494.0,10.0,14.29,8.09,-84.06
14,9096,55941,2022-08-12 00:13:27.100000,41.109692,-101.367157,22.62,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.92,-83.79,11272.0,10.0,15.24,3.68,-83.79
15,9097,55946,2022-08-12 00:13:27.600000,41.109715,-101.366928,32.175,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,19.0,-81.67,14836.0,10.0,17.39,4.44,-81.67
16,9098,55951,2022-08-12 00:13:28.100000,41.109741,-101.366699,35.577,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,21.44,-81.32,14268.0,10.0,19.0,1.46,-81.32
17,9099,55956,2022-08-12 00:13:28.600000,41.109764,-101.366478,37.122,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.67,-82.47,15125.0,10.0,22.1,5.22,-82.47
18,9100,55961,2022-08-12 00:13:29.100000,41.109791,-101.366249,22.809,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,23.45,-83.73,9200.0,10.0,20.0,10.99,-83.73
19,9101,55966,2022-08-12 00:13:29.600000,41.109821,-101.36602,40.989,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.38,-85.53,16516.0,10.0,18.63,5.61,-85.53
20,9102,55971,2022-08-12 00:13:30.100000,41.109852,-101.365791,61.69,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,23.38,-87.8,21790.0,10.0,16.74,5.19,-87.8
21,9103,55976,2022-08-12 00:13:30.600000,41.109882,-101.365555,66.804,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.83,-86.96,24230.0,10.0,22.49,3.42,-86.96
22,9104,55981,2022-08-12 00:13:31.100000,41.109913,-101.365318,37.958,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,23.25,-87.86,13856.0,10.0,18.9,11.63,-87.86
23,9105,55986,2022-08-12 00:13:31.600000,41.109936,-101.365082,66.47,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,22.25,-89.0,23641.0,10.0,18.42,8.39,-89.0
24,9106,55991,2022-08-12 00:13:32.100000,41.109962,-101.364845,88.599,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,21.9,-90.05,28052.0,10.0,19.11,7.72,-90.05
25,9107,55996,2022-08-12 00:13:32.600000,41.109985,-101.364609,99.032,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.4,-88.31,32519.0,10.0,19.0,13.68,-88.31
26,9108,56001,2022-08-12 00:13:33.100000,41.110012,-101.364372,67.651,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.38,-89.99,20645.0,10.0,12.57,16.17,-89.99
27,9109,56006,2022-08-12 00:13:33.600000,41.110035,-101.364136,62.752,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,21.36,-91.63,24579.0,10.0,15.59,3.6,-91.63
28,9110,56011,2022-08-12 00:13:34.100000,41.110062,-101.363892,44.867,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,23.0,-90.91,16815.0,10.0,15.78,5.62,-90.91
29,9111,56016,2022-08-12 00:13:34.600000,41.110092,-101.363647,74.864,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,19.33,-82.41,25825.0,10.0,16.68,9.52,-82.41
30,9112,56021,2022-08-12 00:13:35.100000,41.110126,-101.363403,76.427,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.27,-89.36,27892.0,10.0,14.11,3.24,-89.36
31,9113,56026,2022-08-12 00:13:35.600000,41.110161,-101.363159,51.692,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.43,-93.36,18045.0,10.0,6.43,17.26,-93.36
32,9114,56031,2022-08-12 00:13:36.100000,41.110191,-101.362907,50.174,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.71,-96.26,18636.0,10.0,12.4,12.62,-96.26
33,9115,56036,2022-08-12 00:13:36.600000,41.110214,-101.362663,52.299,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.38,-94.92,19731.0,10.0,16.6,1.81,-94.92
34,9116,56041,2022-08-12 00:13:37.100000,41.110241,-101.362419,51.614,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.25,-96.42,21964.0,10.0,16.17,11.39,-96.42
35,9117,56046,2022-08-12 00:13:37.600000,41.110264,-101.362175,34.296,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,21.2,-96.54,14861.0,10.0,15.84,13.0,-96.54
36,9118,56051,2022-08-12 00:13:38.100000,41.110291,-101.361931,70.307,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.17,-95.42,24697.0,10.0,13.85,16.72,-95.42
37,9119,56056,2022-08-12 00:13:38.600000,41.110321,-101.361679,67.541,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,19.11,-95.99,24365.0,10.0,13.84,7.79,-95.99
38,9120,56061,2022-08-12 00:13:39.100000,41.110352,-101.361427,41.124,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,16.5,-92.66,14956.0,10.0,16.71,6.62,-92.66
39,9121,56066,2022-08-12 00:13:39.600000,41.110382,-101.361183,87.73,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.33,-92.85,27652.0,10.0,19.84,13.43,-92.85
40,9122,56071,2022-08-12 00:13:40.100000,41.110413,-101.360931,84.606,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.83,-89.16,27981.0,10.0,22.79,8.49,-89.16
41,9123,56076,2022-08-12 00:13:40.600000,41.110435,-101.360687,57.851,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,16.5,-87.91,17723.0,10.0,24.1,16.0,-87.91
42,9124,56081,2022-08-12 00:13:41.100000,41.110462,-101.360443,43.394,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,19.09,-86.93,13612.0,10.0,23.24,8.52,-86.93
43,9125,56086,2022-08-12 00:13:41.600000,41.110493,-101.360199,61.471,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,23.67,-85.09,20013.0,10.0,25.05,22.4,-85.09
44,9126,56091,2022-08-12 00:13:42.100000,41.110523,-101.359947,74.429,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,20.64,-85.9,23616.0,10.0,24.35,9.35,-85.9
45,9127,56096,2022-08-12 00:13:42.600000,41.11055,-101.359703,41.047,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.55,-87.82,14932.0,10.0,21.72,12.54,-87.82
46,9128,56101,2022-08-12 00:13:43.100000,41.11058,-101.359451,78.734,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,19.38,-79.31,24248.0,10.0,20.7,2.71,-79.31
47,9129,56106,2022-08-12 00:13:43.600000,41.110603,-101.359207,100.925,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.4,-84.49,30403.0,10.0,21.92,1.29,-84.49
48,9130,56111,2022-08-12 00:13:44.100000,41.11063,-101.358963,93.567,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,19.5,-84.3,25067.0,10.0,19.45,13.56,-84.3
49,9131,56116,2022-08-12 00:13:44.600000,41.110661,-101.358719,89.908,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,16.5,-86.76,1270.0,10.0,23.32,16.07,-86.76
50,9132,56121,2022-08-12 00:13:45.100000,41.110691,-101.358467,10.005,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,24.22,-89.34,23274.0,10.0,11.06,17.07,-89.34
51,9133,56126,2022-08-12 00:13:45.600000,41.110722,-101.358223,75.47,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,15.73,-92.55,21986.0,10.0,14.96,24.2,-92.55
52,9134,56131,2022-08-12 00:13:46.100000,41.110752,-101.357971,45.422,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,18.07,-88.99,16507.0,10.0,13.28,17.27,-88.99
53,9135,56136,2022-08-12 00:13:46.600000,41.110783,-101.357727,57.851,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,16.14,-95.08,21513.0,10.0,10.67,20.65,-95.08
54,9136,56141,2022-08-12 00:13:47.100000,41.110813,-101.357483,20.464,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,14.9,-94.84,9310.0,10.0,12.07,13.04,-94.84
55,9137,56146,2022-08-12 00:13:47.600000,41.11084,-101.357231,48.986,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,17.6,-86.49,18760.0,10.0,9.4,3.82,-86.49
56,9138,56151,2022-08-12 00:13:48.100000,41.11087,-101.356979,75.491,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,15.0,-80.99,25305.0,10.0,12.47,5.93,-80.99
57,9139,56156,2022-08-12 00:13:48.600000,41.110901,-101.356735,80.174,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,13.7,-82.33,27441.0,10.0,19.64,3.25,-82.33
58,9140,56161,2022-08-12 00:13:49.100000,41.110931,-101.356491,70.331,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,10.67,-81.38,24075.0,10.0,11.07,8.63,-81.38
59,9141,56166,2022-08-12 00:13:49.600000,41.110954,-101.356247,65.42,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,11.0,-80.31,24607.0,10.0,12.66,5.11,-80.31
60,9142,56171,2022-08-12 00:13:50.100000,41.110981,-101.356003,53.821,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,79.0,,,,,,,,,,,,-86.28,20417.0,10.0,,,-86.28
