,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,16879,102586,2022-08-13 22:08:31.100000,39.916725,-86.327469,10.351,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,241.0,,,,,,,,,,,19.25,-88.05,13747.0,10.0,24.24,12.23,-88.05
1,16880,102591,2022-08-13 22:08:31.600000,39.916588,-86.327354,12.876,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,241.0,,,,,,,,,,,16.55,-77.51,12790.0,10.0,18.57,16.03,-77.51
2,16881,102598,2022-08-13 22:08:32.058247,39.916466,-86.327248,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16882,102605,2022-08-13 22:08:32.100000,39.916454,-86.32724,16.784,0.141,,,,17.78,18.18,,60.0,8.0,31.58,0.223,,,,,,,,,9.382,,,,,,,,66586.0,241.0,,,,,,,,,,,,-80.26,8816.0,10.0,12.67,3.13,-80.26
4,16883,102619,2022-08-13 22:08:32.600000,39.916328,-86.327118,20.837,0.266,,,,18.81,16.13,,,7.07,9.09,0.412,,,,,,,,,50.323,,,,,,,,66586.0,241.0,,,,,,,,,,,,-78.9,16577.0,10.0,,,-78.9
5,16884,102624,2022-08-13 22:08:33.100000,39.916203,-86.327003,65.195,0.498,,,,18.56,18.18,,,5.7,8.89,0.483,,,,,,,,,71.697,,,,,,,,66586.0,241.0,,,,,,,,,,,,-76.94,31171.0,10.0,,,-76.94
6,16885,102629,2022-08-13 22:08:33.600000,39.91608,-86.326889,82.601,0.4,,,,14.41,4.35,,,6.55,9.92,0.619,,,,,,,,,121.868,,,,,,,,66586.0,241.0,,,,,,,,,,,17.2,-77.85,24978.0,10.0,24.18,4.35,-77.85
7,16886,102634,2022-08-13 22:08:34.100000,39.915955,-86.326775,105.016,0.483,,3730.08,241.0,16.81,13.33,-74.59,60.0,5.78,7.27,0.604,-74.59,,,,,,,,111.49,,,,,,,,66586.0,241.0,,,,,,,,,,,18.08,-79.28,30214.0,10.0,21.36,0.0,-79.28
8,16887,102639,2022-08-13 22:08:34.600000,39.915829,-86.32666,166.151,0.372,,3730.08,241.0,16.73,0.0,-74.01,60.0,12.63,7.58,0.304,-74.01,,,,,,,,94.589,,,,,,,,66586.0,241.0,,,,,,,,,,,16.33,-79.22,23266.0,10.0,23.93,14.35,-79.22
9,16888,102644,2022-08-13 22:08:35.100000,39.915703,-86.326546,128.749,0.017,,3730.08,241.0,16.65,0.0,-73.54,60.0,13.0,0.0,0.419,-73.54,,,,,,,,0.42,,,,,,,,66586.0,241.0,,,,,,,,,,,20.0,-89.47,1062.0,10.0,22.75,3.33,-89.47
10,16889,102649,2022-08-13 22:08:35.600000,39.915573,-86.326424,43.267,0.377,,3730.08,241.0,17.73,11.76,-72.63,60.0,13.0,0.0,0.303,-72.63,,,,,,,,0.15,,,,,,,,66586.0,241.0,,,,,,,,,,,,-87.35,23593.0,10.0,,,-87.35
11,16890,102659,2022-08-13 22:08:36.600000,39.915318,-86.326195,6.268,0.483,,,,18.82,0.0,,,10.37,7.29,0.694,,,,,,,,,122.783,,,,,,,,66586.0,241.0,,,,,,,,,,,,-86.96,30119.0,10.0,,,-86.96
12,16891,102664,2022-08-13 22:08:37.100000,39.915192,-86.32608,189.417,0.357,,,,18.93,6.9,,,8.39,15.49,0.445,,,,,,,,,68.574,,,,,,,,66586.0,241.0,,,,,,,,,,,,-86.96,22361.0,10.0,,,-86.96
13,16892,102671,2022-08-13 22:08:37.600000,39.91507,-86.325958,1.561,0.01,,,,20.0,16.67,,,,,0.377,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,646.0,,,,
14,16893,102676,2022-08-13 22:08:38.100000,39.914944,-86.325836,38.785,0.539,,,,17.5,17.65,,,6.67,19.1,0.8,,,,,,,,,127.745,,,,,,,,,,,,,,,,,,,,14.5,,33717.0,,22.74,2.84,
15,16894,102681,2022-08-13 22:08:38.600000,39.914814,-86.325714,224.233,0.377,,3730.08,241.0,16.29,0.0,-70.2,60.0,7.48,9.09,0.324,-70.2,,,,,,,,94.45,,,,,,,,66586.0,241.0,,,,,,,,,,,20.6,-81.94,23616.0,10.0,22.0,8.24,-81.94
16,16895,102686,2022-08-13 22:08:39.100000,39.914684,-86.3256,126.826,0.017,,3730.08,241.0,18.12,0.0,-69.84,60.0,10.38,9.52,0.338,-69.84,,,,,,,,6.921,,,,,,,,66586.0,241.0,,,,,,,,,,,20.67,-78.97,1062.0,10.0,20.2,42.86,-78.97
17,16896,102691,2022-08-13 22:08:39.600000,39.914558,-86.325478,5.167,0.351,,3730.08,241.0,17.0,0.0,-69.69,60.0,,,0.03,-69.69,,,,,,,,0.0,,,,,,,,66586.0,241.0,,,,,,,,,,,,-77.53,21910.0,10.0,20.0,0.0,-77.53
18,16897,102701,2022-08-13 22:08:40.600000,39.91431,-86.325226,36.338,0.635,,,,19.08,7.69,,,10.87,4.3,0.789,,,,,,,,,216.414,,,,,,,,66586.0,241.0,,,,,,,,,,,18.0,-76.23,39790.0,10.0,19.78,0.0,-76.23
19,16898,102706,2022-08-13 22:08:41.100000,39.914185,-86.325104,158.785,0.147,,,,19.71,0.0,,,9.8,0.0,0.674,,,,,,,,,10.118,,,,,,,,66586.0,241.0,,,,,,,,,,,18.67,-83.24,9346.0,10.0,15.33,28.07,-83.24
20,16899,102711,2022-08-13 22:08:41.600000,39.914055,-86.324982,0.345,0.011,,,,18.83,0.0,,,,,0.144,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,21.67,,646.0,,,,
21,16900,102716,2022-08-13 22:08:42.100000,39.913925,-86.324867,94.72,0.776,,,,19.5,0.0,,,12.55,16.39,2.088,,,,,,,,,67.951,,,,,,,,66586.0,241.0,,,,,,,,,,,17.0,-83.17,48472.0,10.0,17.37,4.83,-83.17
22,16901,102723,2022-08-13 22:08:42.600000,39.913799,-86.324738,247.12,0.101,,,,20.0,0.0,,,13.61,20.51,0.477,,,,,,,,,23.417,,,,,,,,66586.0,241.0,,,,,,,,,,,17.0,-84.08,6336.0,10.0,20.58,6.95,-84.08
23,16902,102728,2022-08-13 22:08:43.100000,39.913673,-86.324615,36.568,0.013,,3730.08,241.0,19.71,4.0,-78.17,60.0,12.44,9.09,1.439,-78.17,,,,,,,,13.883,,,,,,,,66586.0,241.0,,,,,,,,,,,,-81.92,802.0,10.0,,,-81.92
24,16903,102733,2022-08-13 22:08:43.600000,39.913548,-86.324493,16.754,0.347,,3730.08,241.0,21.0,20.0,-79.85,60.0,,,0.174,-79.85,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,21712.0,,,,
25,16904,102753,2022-08-13 22:08:45.600000,39.913044,-86.324005,37.477,0.297,,,,16.7,9.09,,,10.75,9.56,0.768,,,,,,,,,168.085,,,,,,,,,,,,,,,,,,,,,,18535.0,,,,
26,16905,102758,2022-08-13 22:08:46.100000,39.912922,-86.323883,169.956,0.719,,3730.08,241.0,19.2,0.0,-81.38,60.0,9.48,0.0,0.219,-81.38,,,,,,,,10.755,,,,,,,,66586.0,241.0,,,,,,,,,,,20.33,-85.27,44946.0,10.0,20.79,4.29,-85.27
27,16906,102763,2022-08-13 22:08:46.600000,39.912792,-86.323753,267.943,0.49,,,,17.75,5.88,,,9.91,7.69,0.447,,,,,,,,,161.481,,,,,,,,66586.0,241.0,,,,,,,,,,,20.33,-83.92,30631.0,10.0,24.59,8.68,-83.92
28,16907,102768,2022-08-13 22:08:47.100000,39.912663,-86.323624,116.157,0.017,,3730.08,241.0,18.4,9.09,-82.98,60.0,,,0.287,-82.98,,,,,,,,0.0,,,,,,,,66586.0,241.0,,,,,,,,,,,,-82.23,1062.0,10.0,10.4,2.7,-82.23
29,16908,102775,2022-08-13 22:08:47.600000,39.91254,-86.323502,11.14,0.408,,3730.08,241.0,17.58,21.21,-84.09,60.0,,,0.399,-84.09,,,,,,,,0.0,,,,,,,,66586.0,241.0,,,,,,,,,,,,-80.35,25552.0,10.0,,,-80.35
30,16909,102785,2022-08-13 22:08:48.600000,39.912296,-86.32325,11.718,0.486,,,,13.39,0.0,,,10.69,6.35,0.276,,,,,,,,,106.452,,,,,,,,66586.0,241.0,,,,,,,,,,,18.69,-79.47,30347.0,10.0,21.36,28.44,-79.47
31,16910,102790,2022-08-13 22:08:49.100000,39.912174,-86.323128,186.339,0.278,,,,15.59,2.86,,,,,0.403,,,,,,,,,0.0,,,,,,,,66586.0,241.0,,,,,,,,,,,,-78.87,17344.0,10.0,,,-78.87
32,16911,102800,2022-08-13 22:08:50.100000,39.911915,-86.322876,44.908,0.528,,,,16.0,6.25,,,10.65,10.75,0.697,,,,,,,,,214.608,,,,,,,,66586.0,241.0,,,,,,,,,,,19.56,-81.06,32980.0,10.0,20.68,4.21,-81.06
33,16912,102805,2022-08-13 22:08:50.600000,39.911789,-86.322746,280.236,0.325,,,,19.41,15.0,,,10.06,8.66,0.529,,,,,,,,,124.836,,,,,,,,66586.0,241.0,,,,,,,,,,,,-84.57,20302.0,10.0,21.36,21.79,-84.57
34,16913,102810,2022-08-13 22:08:51.100000,39.911663,-86.322624,67.757,0.014,,3730.08,241.0,17.32,11.43,-77.28,60.0,10.0,0.0,0.394,-77.28,,,,,,,,0.156,,,,,,,,66586.0,241.0,,,,,,,,,,,,-85.83,854.0,10.0,,,-85.83
35,16914,102815,2022-08-13 22:08:51.600000,39.911541,-86.322502,2.206,0.344,,3730.08,241.0,16.0,12.0,-77.62,60.0,,0.0,0.32,-77.62,,,,,,,,0.205,,,,,,,,66586.0,241.0,,,,,,,,,,,,-84.19,21500.0,10.0,0.0,0.0,-84.19
36,16915,102825,2022-08-13 22:08:52.600000,39.911289,-86.32225,17.564,0.556,,,,11.53,15.79,,,11.25,8.45,0.677,,,,,,,,,176.423,,,,,,,,66586.0,241.0,,,,,,,,,,,,-86.59,34756.0,10.0,,,-86.59
37,16916,102832,2022-08-13 22:08:53.100000,39.911163,-86.322121,180.105,0.273,,,,12.0,2.44,,,9.0,0.0,0.328,,,,,,,,,0.263,,,,,,,,66586.0,241.0,,,,,,,,,,,,-87.78,17086.0,10.0,17.0,12.0,-87.78
38,16917,102842,2022-08-13 22:08:54.100000,39.910912,-86.321869,21.495,0.437,,,,9.13,6.25,,,6.21,13.13,0.429,,,,,,,,,132.52,,,,,,,,66586.0,241.0,,,,,,,,,,,18.71,-88.75,27342.0,10.0,24.29,11.03,-88.75
39,16918,102847,2022-08-13 22:08:54.600000,39.910789,-86.321739,252.32,0.407,,,,11.07,16.67,,,6.53,13.33,0.255,,,,,,,,,111.063,,,,,,,,66586.0,241.0,,,,,,,,,,,,-88.75,25566.0,10.0,23.14,7.17,-88.75
40,16919,102852,2022-08-13 22:08:55.100000,39.910664,-86.321617,120.64,0.017,,3730.08,241.0,9.41,3.03,-86.95,60.0,7.0,0.0,0.267,-86.95,,,,,,,,0.115,,,,,,,,66586.0,241.0,,,,,,,,,,,,-88.62,1062.0,10.0,,,-88.62
