1660278298890
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=40 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=40 time=84.4 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=40 time=76.5 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=40 time=76.4 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=40 time=80.4 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=40 time=73.5 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=40 time=72.4 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=40 time=71.5 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=40 time=70.6 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=40 time=69.7 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=40 time=69.5 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=40 time=68.4 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=40 time=78.2 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=40 time=84.6 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=40 time=76.3 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=40 time=72.6 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=40 time=76.6 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=40 time=73.9 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=40 time=73.1 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=40 time=72.4 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=40 time=71.6 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=40 time=71.9 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=40 time=71.0 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=40 time=69.6 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=40 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=40 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=40 time=77.4 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=40 time=76.4 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=40 time=75.6 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=40 time=74.6 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=40 time=74.3 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=40 time=74.5 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=40 time=72.7 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=40 time=80.6 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=40 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=40 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=40 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=40 time=69.5 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=40 time=78.7 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=40 time=78.8 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=40 time=79.1 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=40 time=78.0 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=40 time=77.4 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=40 time=76.6 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=40 time=75.6 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=40 time=76.5 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=40 time=74.6 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=40 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=40 time=72.2 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=40 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=40 time=70.5 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=40 time=70.6 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=40 time=69.4 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=40 time=77.8 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=40 time=77.5 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=40 time=76.6 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=40 time=77.5 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=40 time=76.6 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=40 time=74.6 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=40 time=73.5 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=40 time=80.3 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=40 time=80.4 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=40 time=71.5 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=40 time=70.8 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=40 time=69.7 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=40 time=68.6 ms
