TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
2022-08-14 12:07:07.700000,-82.603760,40.578754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.83,-9.60,-55.47,7.82,,-23.92,25.89,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41207,2CA,,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.66,-12.70,-51.45,17.32,11.20,10.80,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-80.41,-10.65,11.80,0,-80.41,-10.65,Serving Beam,115.40,2,0.00,100.00,0.00,0.00,14.00,1,1,100.00,0.00,0.00,0.00,0,,,22.00,16.00,,376,-96.84,-16.35,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,14,14.70,13,12.71,106,91.04,,3,3.00,,24.627,0.059,1,1,0.00,3.70,92.59,3.70,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,24.627,0.059,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,24.627,0.059,24.627,0.059,,,,
2022-08-14 12:07:07.800000,-82.603729,40.578777,,,,,,,,,,,6,2.000,103.000,15.000,11,33.000,92.000,38.000,18,20.000,295.000,29.000,25,12.000,234.000,18.000,,,,,,,233,Band 2,1100,19100,10,10,-83.31,-9.22,-56.16,,,-19.05,22.16,13.88,12.50,2,0.00,100.00,0.00,0.00,TM4,1,,,,25.47,,,64QAM,,9.50,,,,,,4.55,,,,,,9.50,,,,4.55,,,,,,,,,41207,2CA,NonCA,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.12,-12.63,-51.28,17.59,10.25,8.75,2,14.29,85.71,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,11.84,,,,,114.80,,,,,,,,,,,,,,,,22.00,14.77,,,,,,,,15.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,17,16.62,13,12.86,106,80.65,,3,3.00,,42.484,0.064,1,1,2.50,2.50,80.00,15.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,33.625,0.064,27.051,0.386,1690704,24128,DL NonCA,UL NonCA,,15.00,0.00,,,42.484,0.064,33.625,0.064,,,,
2022-08-14 12:07:07.900000,-82.603706,40.578800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.46,-10.29,-54.37,,-17.92,-18.78,24.11,13.83,14.00,2,0.00,100.00,0.00,0.00,TM4,0,,1.00,,,QPSK,,,3.00,,,,,,0.00,0.00,,,,,3.00,,,,0.00,0.00,,,,,0.000,,0.000,,41207,2CA,,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.91,-12.04,-52.81,15.57,11.00,9.50,2,14.29,85.71,0.00,0.00,TM4,6,,,,,,,,,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-81.09,-10.73,10.83,0,-81.09,-10.73,Serving Beam,115.00,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,,,22.00,14.83,,376,-96.04,-18.29,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,16,16.05,13,12.50,106,87.24,,3,3.00,,29.106,0.069,1,1,0.00,0.00,100.00,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,29.106,0.069,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,29.106,0.069,29.106,0.069,,,,
2022-08-14 12:07:08.000000,-82.603676,40.578827,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,233,Band 2,1100,19100,10,10,-81.88,-9.16,-55.10,,,-19.50,24.31,14.00,12.57,2,0.00,100.00,0.00,0.00,TM4,1,2x2,,,26.12,,,64QAM,,9.35,0.98,0.97,0.92,0.92,,,1.280,0.564,1.106,0.513,,9.35,1.04,0.92,,,1.315,0.564,1.141,0.513,,,,,41207,2CA,NonCA,Band 2+Band 71,0.00,419,Band 71,68611,133147,5,-78.26,-12.07,-51.22,16.94,10.14,10.29,2,0.00,100.00,0.00,0.00,TM4,11,4x2,,,,0.06,0.06,0.06,,0.036,0.036,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-81.27,-10.69,12.45,0,-81.27,-10.69,Serving Beam,114.60,2,0.00,100.00,0.00,0.00,11.00,1,1,100.00,0.00,0.00,0.00,0,,,22.00,14.71,14.81,376,-97.83,-18.97,,,,8.82,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,16,14.53,13,12.63,106,92.23,44.14,3,3.00,0.25,36.089,0.067,1,1,0.00,5.71,94.29,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,32.113,0.067,,,,,DL NonCA,UL NonCA,,8.82,0.00,44.14,0.25,36.089,0.067,32.113,0.067,29.921,0.000,30.121,0.529
2022-08-14 12:07:08.100000,-82.603645,40.578850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.38,-8.81,-55.86,7.22,,-20.69,26.12,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,27.13,,,64QAM,,8.65,,,,,,15.38,,,,,,8.65,,,,15.38,,,,,0.000,,0.000,,41207,2CA,NonCA,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.21,-11.38,-51.96,16.16,9.71,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,12.67,,,,,114.00,,,,,,,,,,,,,,,,22.00,14.00,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,14,12.88,13,12.75,106,92.18,,3,3.00,,27.946,0.070,1,1,0.00,5.88,94.12,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,27.946,0.070,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,27.946,0.070,27.946,0.070,,,,
2022-08-14 12:07:08.200000,-82.603622,40.578873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.19,-9.36,-54.48,,,-21.21,24.24,13.43,12.43,2,0.00,100.00,0.00,0.00,TM4,1,,5.20,20.00,,QPSK,256QAM,,3.00,,,,,,0.00,8.33,,,,,3.00,,,,0.00,8.33,,,,,,,,,41207,2CA,,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.84,-12.41,-51.92,14.91,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-81.96,-10.77,10.80,0,-81.96,-10.77,Serving Beam,113.00,2,0.00,100.00,0.00,0.00,12.00,0,1,100.00,0.00,0.00,0.00,0,,,21.17,13.21,,376,-97.48,-20.09,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,14,14.56,13,13.00,106,85.24,,3,3.00,,32.115,0.059,1,1,0.00,2.94,97.06,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,32.115,0.059,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,32.115,0.059,32.115,0.059,,,,
2022-08-14 12:07:08.300000,-82.603592,40.578896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-81.24,-9.21,-54.36,,,-20.76,25.43,13.60,12.40,2,0.00,100.00,0.00,0.00,TM4,1,,,,26.76,,,64QAM,,8.28,,,,,,0.00,,,,,,8.28,,,,0.00,,,,,,,,,41207,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-82.50,-10.98,10.77,0,-82.50,-10.98,Serving Beam,113.20,,,,,,,,,,,,,,,,21.29,13.15,,376,-110.54,-24.16,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,17,16.97,13,12.86,106,92.76,,3,3.00,,34.679,0.067,1,1,0.00,0.00,100.00,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,34.679,0.067,29.982,0.407,1877616,25480,DL NonCA,UL NonCA,,0.00,0.00,,,34.679,0.067,34.679,0.067,,,,
2022-08-14 12:07:08.400000,-82.603569,40.578918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.01,-9.72,-54.74,,,-20.78,25.24,14.23,12.38,2,0.00,100.00,0.00,0.00,TM4,1,,,,27.00,,,64QAM,,10.92,,,,,,9.09,,,,,,10.92,,,,9.09,,,,,0.000,,0.000,,41207,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,8.63,,,,,113.00,2,0.00,100.00,0.00,0.00,10.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,12.75,,,,,,,,10.53,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,14,13.68,13,12.75,106,93.95,,3,3.00,,39.856,0.072,1,1,0.00,2.38,97.62,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,33.952,0.072,,,,,DL NonCA,UL NonCA,,10.53,0.00,,,39.856,0.072,33.952,0.072,,,,
2022-08-14 12:07:08.500000,-82.603539,40.578941,-82.603540,40.578940,13:07:07,40,125,125.00,34.30,1,2,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.75,-9.84,-55.02,,-17.68,-19.38,24.68,14.08,12.85,2,0.00,100.00,0.00,0.00,TM4,1,,1.00,,27.27,QPSK,,64QAM,3.00,4.35,,,,,0.00,13.33,,,,,3.00,4.35,,,0.00,13.33,,,,,,,,,41207,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-83.66,-11.27,7.74,0,-83.66,-11.27,Serving Beam,113.00,2,0.00,100.00,0.00,0.00,13.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,12.75,,376,-104.63,-21.38,,,,3.03,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,14,16.00,13,12.71,106,84.18,,3,3.00,,29.049,0.065,1,1,0.00,0.00,78.79,21.21,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,27.721,0.065,,,,,DL NonCA,UL NonCA,,3.03,0.00,,,29.049,0.065,27.721,0.065,33.730,0.000,34.925,0.391
2022-08-14 12:07:08.600000,-82.603516,40.578964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.38,-9.94,-54.38,6.42,-17.00,-13.35,26.02,14.25,12.75,2,0.00,100.00,0.00,0.00,TM4,1,,22.93,21.48,27.00,256QAM,256QAM,64QAM,10.16,4.00,,,,,13.04,11.76,,,,,9.96,4.00,,,10.95,11.76,,,,,,,,0.507,41207,2CA,NonCA,Band 2+Band 71,,419,Band 71,68611,133147,5,-79.69,-15.63,-50.05,15.33,10.29,9.14,2,0.00,100.00,0.00,0.00,TM4,6,,12.36,64QAM,2.36,,,,0.00,,,,,,,,,,,,,15kHz,,,,,,,7.77,,,,,113.00,,,,,,,,,,,,,,,,21.00,13.00,,,,,,,,16.13,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,18,16.86,13,12.86,106,76.07,,3,3.00,,36.427,0.061,1,1,0.00,0.00,81.48,18.52,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,28.469,0.061,,,,,DL NonCA,UL NonCA,,16.13,0.00,,,36.427,0.061,28.469,0.061,,,,
2022-08-14 12:07:08.700000,-82.603485,40.578991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-82.14,-9.99,-54.36,,-16.62,-20.50,24.65,14.33,13.50,2,0.00,100.00,0.00,0.00,TM4,1,,,,26.60,,,64QAM,,6.80,,,,,,0.00,,,,,,6.80,,,,0.00,,,,,2.993,0.516,0.000,,41207,2CA,NonCA,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.88,-15.51,-48.61,15.17,10.00,9.14,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-83.83,-11.27,8.61,0,-83.83,-11.27,Serving Beam,113.00,2,0.00,100.00,0.00,0.00,13.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,12.90,,376,-99.42,-18.45,,,,2.50,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,18,17.85,13,12.71,106,80.60,,3,3.00,,47.667,0.056,1,1,0.00,0.00,100.00,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,46.027,0.056,,,,,DL NonCA,UL NonCA,,2.50,0.00,,,47.667,0.056,46.027,0.056,,,,
2022-08-14 12:07:08.800000,-82.603462,40.579014,,,,,,,,,,,6,2.000,103.000,15.000,11,33.000,92.000,36.000,18,20.000,295.000,30.000,25,12.000,234.000,24.000,,,,,,,233,Band 2,1100,19100,10,10,-80.40,-10.15,-52.92,,,-19.95,24.88,13.29,13.71,2,0.00,100.00,0.00,0.00,TM4,0,,10.50,19.83,,QPSK,256QAM,,3.30,,,,,,0.00,9.09,,,,,5.70,,,,0.00,9.09,,,,,,,,,41207,2CA,,Band 2+Band 71,,419,Band 71,68611,133147,5,-78.81,-14.48,-50.14,16.30,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,11.00,64QAM,2.40,,,,0.00,,,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-83.98,-11.26,8.49,0,-83.98,-11.26,Serving Beam,113.00,2,0.00,100.00,0.00,0.00,12.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,12.88,,376,-97.98,-18.23,,,,14.29,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,19,18.62,13,12.50,106,85.06,,3,3.00,,41.657,0.074,1,1,0.00,2.94,64.71,32.35,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,34.788,0.074,33.644,0.240,2102760,14976,DL NonCA,UL NonCA,,14.29,0.00,,,41.657,0.074,34.788,0.074,,,,
2022-08-14 12:07:08.900000,-82.603432,40.579037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,Band 2,1100,19100,10,10,-79.67,-9.43,-52.97,,,-20.52,25.16,13.71,12.86,2,0.00,100.00,0.00,0.00,TM4,1,,,,25.59,,,64QAM,,7.28,,,,,,8.33,,,,,,7.28,,,,8.33,,,,,0.000,,0.000,,41207,2CA,NonCA,Band 2+Band 71,,419,Band 71,68611,133147,5,-77.70,-13.37,-49.23,15.34,9.33,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,15kHz,,,,,,,9.96,,,,,113.00,,,,,,,,,,,,,,,,21.00,13.00,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,16,15.97,13,12.63,106,90.90,,3,3.00,,39.678,0.079,1,1,0.00,0.00,100.00,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,39.678,0.079,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,39.678,0.079,39.678,0.079,,,,
2022-08-14 12:07:09.000000,-82.603409,40.579063,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,233,Band 2,1100,19100,10,10,-80.33,-9.74,-53.16,5.08,,-20.13,21.34,13.57,12.71,2,0.00,100.00,0.00,0.00,TM4,1,2x2,,,19.75,,,64QAM,,5.06,0.66,0.66,0.60,1.01,,7.69,0.622,0.589,0.622,0.560,,5.06,0.97,1.01,,7.69,0.858,0.589,0.858,0.560,,,,,41207,2CA,NonCA,Band 2+Band 71,0.00,419,Band 71,68611,133147,5,-77.26,-13.15,-49.88,16.80,9.80,9.40,2,0.00,100.00,0.00,0.00,TM4,6,4x2,,,,0.32,0.32,0.32,,0.236,0.236,5G-NR Qualcomm,11,2,3,11,11,125290,n71,20,626.45,15kHz,,0,11_0,0,-82.92,-11.11,11.53,0,-82.92,-11.11,Serving Beam,113.00,2,0.00,100.00,0.00,0.00,12.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,12.76,13.99,376,-96.73,-17.70,,,,5.26,0.00,2,2.00,1,1.00,2x2_MIMO,SISO,17,15.33,13,13.00,106,81.71,48.91,3,3.00,0.23,36.074,0.058,1,1,7.32,0.00,92.68,0.00,0.00,64QAM,0.00,0.00,100.00,0.00,0.00,0.00,16QAM,33.728,0.058,,,,,DL NonCA,UL NonCA,,5.26,0.00,48.91,0.23,36.074,0.058,33.728,0.058,38.515,0.000,39.104,0.366
