1660427491252
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=29 time=73.5 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=29 time=72.1 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=29 time=72.2 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=29 time=71.1 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=29 time=70.5 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=29 time=69.2 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=29 time=68.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=29 time=67.2 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=29 time=66.4 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=29 time=65.2 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=29 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=29 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=29 time=71.2 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=29 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=29 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=29 time=61.0 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=29 time=68.9 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=29 time=67.2 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=29 time=59.1 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=29 time=65.7 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=29 time=66.9 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=29 time=56.7 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=29 time=56.1 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=29 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=29 time=62.2 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=29 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=29 time=52.6 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=29 time=61.2 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=29 time=91.3 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=29 time=60.1 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=29 time=59.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=29 time=57.6 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=29 time=86.9 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=29 time=87.0 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=29 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=29 time=54.5 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=29 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=29 time=82.8 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=29 time=82.9 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=29 time=82.1 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=29 time=81.0 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=29 time=81.0 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=29 time=79.9 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=29 time=79.5 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=29 time=78.4 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=29 time=77.1 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=29 time=76.3 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=29 time=75.4 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=29 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=29 time=73.2 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=29 time=72.4 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=29 time=71.4 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=29 time=70.7 ms
