TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-13 17:45:49.000000,41.89735,-87.621834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:49.497094,41.89735,-87.621834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:49.500000,41.89735,-87.621834,,,884.65,66536.0,207.0,207.0,,,,,,0.315,,,,,,,,20.0,,,24.0,,0.0,-65.81,-63.46,,,,,,,0.952,,,,,,,,,20.27,,0.0,
2022-08-13 17:45:49.600000,41.89735,-87.621834,0.018,,,,,,,,,,,0.07,,,,,,,,,,,24.0,,0.0,,,0.02,,,,,,0.633,,,,,,,,,20.0,,0.0,1236.0
2022-08-13 17:45:49.700000,41.89735,-87.621834,,,884.65,,,207.0,,,,,,0.0,,,,,,,,,,,,,,,-63.41,,,,,,,0.855,,,,,,,,,20.0,,0.0,
2022-08-13 17:45:49.800000,41.89735,-87.621834,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,
2022-08-13 17:45:49.900000,41.89735,-87.621834,,,,66536.0,207.0,,,,,,,0.0,,,,,,,,20.0,,,,,,-64.69,,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:50.000000,41.89735,-87.621834,,,884.65,,,207.0,,,,,,0.0,,,,,,,,,,,,,,,-63.42,,,,,,,0.432,,,,,,,,,5.0,,0.0,
2022-08-13 17:45:50.100000,41.89735,-87.621834,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-13 17:45:50.200000,41.89735,-87.621834,,,,66536.0,207.0,,,,,,,,,,,,,,,20.0,,,,,,-64.88,,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:50.300000,41.897346,-87.621834,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.432,,,,,,,,,5.0,,0.0,
2022-08-13 17:45:50.400000,41.897346,-87.621834,,,884.65,,,207.0,,,,,,0.0,,,,,,,,,,,,,,,-63.99,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:50.500000,41.897346,-87.621834,,,,66536.0,207.0,,,,,,,0.0,,,,,,,,20.0,,,,,,-64.94,,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:50.600000,41.897346,-87.621834,0.0,,884.65,,,207.0,,,,,,0.029,,,,,,,,,,,24.0,,0.0,,-63.35,0.0,,,,,,0.054,,,,,,,,,5.0,,0.0,0.0
2022-08-13 17:45:50.800000,41.897343,-87.621834,,,,66536.0,207.0,,,,,,,0.0,,,,,,,,20.0,,,,,,-65.63,,,,,,,,,,,,,,,,,,,,
2022-08-13 17:45:50.900000,41.897343,-87.621834,,,884.65,,,207.0,,,,,,0.0,,,,,,,,,,,,,,,-62.95,,,,,,,0.432,,,,,,,,,5.0,,0.0,
