1660186247855
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=41 time=194 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=41 time=60.1 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=41 time=115 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=41 time=74.3 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=41 time=193 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=41 time=65.9 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=41 time=112 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=41 time=72.5 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=41 time=192 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=41 time=73.1 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=41 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=41 time=70.2 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=41 time=445 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=41 time=237 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=41 time=145 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=41 time=58.4 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=41 time=64.4 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=41 time=63.4 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=41 time=63.3 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=41 time=84.6 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=41 time=64.2 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=41 time=61.7 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=41 time=60.4 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=41 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=41 time=92.5 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=41 time=96.1 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=41 time=57.3 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=41 time=77.8 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=41 time=61.5 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=41 time=81.4 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=41 time=70.1 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=41 time=64.5 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=41 time=60.6 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=41 time=56.3 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=41 time=57.5 ms
