1660356033208
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=34 time=90.7 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=34 time=43.6 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=34 time=42.9 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=34 time=42.1 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=34 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=34 time=45.2 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=34 time=44.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=34 time=43.4 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=34 time=42.4 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=34 time=46.3 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=34 time=45.5 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=34 time=45.1 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=34 time=49.2 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=34 time=43.2 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=34 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=34 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=34 time=45.0 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=34 time=49.9 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=34 time=49.3 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=34 time=63.8 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=34 time=328 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=34 time=118 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=34 time=64.3 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=34 time=91.2 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=34 time=3295 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=34 time=3087 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=34 time=2879 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=34 time=2671 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=34 time=2502 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=34 time=2294 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=34 time=2086 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=34 time=1879 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=34 time=1671 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=34 time=1509 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=34 time=1302 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=34 time=1094 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=34 time=886 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=34 time=678 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=34 time=538 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=34 time=330 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=34 time=194 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=34 time=89.7 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=34 time=641 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=34 time=558 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=34 time=350 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=34 time=502 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=34 time=707 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=34 time=499 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=34 time=299 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=34 time=161 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=34 time=80.8 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=34 time=117 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=34 time=59.9 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=34 time=78.9 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=34 time=203 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=34 time=50.5 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=34 time=44.5 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=34 time=44.0 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=34 time=45.3 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=34 time=47.1 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=34 time=51.3 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=34 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=34 time=44.3 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=34 time=48.5 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=34 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=34 time=56.6 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=34 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=34 time=750 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=34 time=542 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=34 time=53.1 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=34 time=162 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=34 time=51.0 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=34 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=34 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=34 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=34 time=55.7 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=34 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=34 time=62.4 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=34 time=56.4 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=34 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=34 time=47.9 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=34 time=50.9 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=34 time=50.7 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=34 time=47.8 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=34 time=57.7 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=34 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=34 time=49.8 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=34 time=47.9 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 88 received, 12% packet loss, time 20121ms
rtt min/avg/max/mdev = 42.141/430.054/3295.737/767.211 ms, pipe 16
