,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,11983,72661,2022-08-12 20:05:05.300000,41.497189,-94.899742,25.864,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,6.67,-99.73,14040.0,10.0,12.43,8.47,-99.73
1,11984,72666,2022-08-12 20:05:05.800000,41.497192,-94.89933,33.793,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,9.25,-97.38,16241.0,10.0,14.35,5.11,-97.38
2,11985,72671,2022-08-12 20:05:06.300000,41.4972,-94.898918,46.062,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,10.0,-97.0,17026.0,10.0,13.42,9.71,-97.0
3,11986,72676,2022-08-12 20:05:06.800000,41.497208,-94.898705,22.653,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,12.0,-94.75,10213.0,10.0,12.4,17.05,-94.75
4,11987,72681,2022-08-12 20:05:07.300000,41.497211,-94.898491,34.184,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,12.9,-93.15,14441.0,10.0,18.02,11.76,-93.15
5,11988,72686,2022-08-12 20:05:07.800000,41.497211,-94.898285,42.858,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.6,-92.3,16993.0,10.0,17.5,2.7,-92.3
6,11989,72691,2022-08-12 20:05:08.300000,41.497211,-94.898079,40.907,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.44,-92.03,18522.0,10.0,17.46,7.14,-92.03
7,11990,72696,2022-08-12 20:05:08.800000,41.497211,-94.897888,45.33,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,15.33,-91.61,19021.0,10.0,15.49,6.22,-91.61
8,11991,72701,2022-08-12 20:05:09.300000,41.497211,-94.89769,42.818,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,18.38,-90.59,16956.0,10.0,18.5,8.51,-90.59
9,11992,72706,2022-08-12 20:05:09.800000,41.497215,-94.897484,28.311,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.4,-90.64,11931.0,10.0,19.13,10.78,-90.64
10,11993,72711,2022-08-12 20:05:10.300000,41.497219,-94.897278,30.976,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,15.5,-89.81,12712.0,10.0,18.58,14.85,-89.81
11,11994,72716,2022-08-12 20:05:10.800000,41.497219,-94.897079,39.482,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,19.0,-89.4,16259.0,10.0,18.55,8.46,-89.4
12,11995,72721,2022-08-12 20:05:11.300000,41.497219,-94.896881,46.973,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.83,-89.84,19604.0,10.0,15.78,4.63,-89.84
13,11996,72726,2022-08-12 20:05:11.800000,41.497223,-94.896675,49.725,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.92,-90.83,18318.0,10.0,16.81,10.48,-90.83
14,11997,72731,2022-08-12 20:05:12.300000,41.497231,-94.896469,47.57,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,20.33,-90.6,18504.0,10.0,18.8,10.51,-90.6
15,11998,72736,2022-08-12 20:05:12.800000,41.497231,-94.896271,47.318,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.71,-88.69,17713.0,10.0,20.03,9.09,-88.69
16,11999,72741,2022-08-12 20:05:13.300000,41.497231,-94.89608,44.784,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,16.11,-88.79,18646.0,10.0,20.63,9.55,-88.79
17,12000,72746,2022-08-12 20:05:13.800000,41.497231,-94.895874,53.83,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,17.33,-88.16,20844.0,10.0,21.23,11.71,-88.16
18,12001,72751,2022-08-12 20:05:14.300000,41.497231,-94.895668,46.998,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,18.43,-90.55,17622.0,10.0,12.82,32.95,-90.55
19,12002,72756,2022-08-12 20:05:14.800000,41.497234,-94.895462,20.412,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,,-88.47,8943.0,10.0,8.4,0.0,-88.47
20,12003,72761,2022-08-12 20:05:15.300000,41.497238,-94.895248,43.279,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,18.1,-90.81,16441.0,10.0,19.73,10.76,-90.81
21,12004,72766,2022-08-12 20:05:15.800000,41.497238,-94.89505,51.523,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,17.2,-85.39,21489.0,10.0,19.83,8.76,-85.39
22,12005,72771,2022-08-12 20:05:16.300000,41.497238,-94.894859,59.291,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,20.2,-89.85,21721.0,10.0,18.0,4.21,-89.85
23,12006,72776,2022-08-12 20:05:16.800000,41.497246,-94.894661,36.42,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,20.0,-88.1,13922.0,10.0,19.83,26.4,-88.1
24,12007,72781,2022-08-12 20:05:17.300000,41.49725,-94.894463,25.498,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,17.67,-88.63,11572.0,10.0,20.18,9.46,-88.63
25,12008,72786,2022-08-12 20:05:17.800000,41.49725,-94.894257,55.17,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,15.5,-89.97,23388.0,10.0,19.93,9.12,-89.97
26,12009,72791,2022-08-12 20:05:18.300000,41.49725,-94.894051,72.154,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,17.86,-90.72,24168.0,10.0,18.54,8.7,-90.72
27,12010,72796,2022-08-12 20:05:18.800000,41.49725,-94.893845,57.0,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,19.9,-89.22,18086.0,10.0,18.71,21.17,-89.22
28,12011,72801,2022-08-12 20:05:19.300000,41.49725,-94.893646,72.908,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,15.5,-88.41,21632.0,10.0,18.52,18.18,-88.41
29,12012,72806,2022-08-12 20:05:19.800000,41.49725,-94.893433,72.817,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,,-88.53,23731.0,10.0,20.47,16.25,-88.53
30,12013,72811,2022-08-12 20:05:20.300000,41.49725,-94.893227,47.4,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,18.67,-86.51,17184.0,10.0,15.95,1.15,-86.51
31,12014,72816,2022-08-12 20:05:20.800000,41.49725,-94.893028,66.851,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,20.13,-86.43,22033.0,10.0,20.61,7.08,-86.43
32,12015,72821,2022-08-12 20:05:21.300000,41.49725,-94.89283,94.722,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,17.83,-87.88,28754.0,10.0,19.17,13.68,-87.88
33,12016,72826,2022-08-12 20:05:21.800000,41.497253,-94.892624,85.303,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,17.67,-88.84,25967.0,10.0,20.41,5.91,-88.84
34,12017,72831,2022-08-12 20:05:22.300000,41.497261,-94.892418,82.687,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,82.0,,,,,,,,,,,14.5,-88.97,25577.0,10.0,16.67,12.92,-88.97
