,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,20041,126214,2022-08-15 15:25:28.300000,42.994007,-77.34301,0.789,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,21.25,-76.71,2817.0,5.0,13.88,0.0,-76.71
1,20042,126219,2022-08-15 15:25:28.800000,42.99398,-77.342819,5.702,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,20.88,-77.96,7766.0,5.0,13.6,9.09,-77.96
2,20043,126224,2022-08-15 15:25:29.300000,42.993958,-77.342628,9.094,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,19.82,-75.25,12833.0,5.0,14.0,14.89,-75.25
3,20044,126229,2022-08-15 15:25:29.800000,42.993931,-77.342445,7.919,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,19.57,-77.7,7270.0,5.0,11.0,11.32,-77.7
4,20045,126234,2022-08-15 15:25:30.300000,42.993908,-77.342255,16.011,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,19.0,-83.99,8722.0,5.0,12.8,0.0,-83.99
5,20046,126239,2022-08-15 15:25:30.800000,42.993881,-77.342064,19.94,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,18.0,-81.19,9054.0,5.0,10.0,6.38,-81.19
6,20047,126244,2022-08-15 15:25:31.300000,42.993851,-77.341873,24.358,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,18.91,-78.61,11174.0,5.0,15.0,12.17,-78.61
7,20048,126249,2022-08-15 15:25:31.800000,42.993824,-77.34169,42.097,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,16.9,-78.4,16350.0,5.0,13.23,4.71,-78.4
8,20049,126254,2022-08-15 15:25:32.300000,42.993793,-77.341499,58.54,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,18.35,-79.26,18842.0,5.0,14.22,8.57,-79.26
9,20050,126259,2022-08-15 15:25:32.800000,42.993763,-77.341301,72.825,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,233.0,,,,,,,,,,,18.64,-79.44,21720.0,5.0,10.92,6.62,-79.44
