,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,569,4423,2022-08-09 02:27:44.000000,35.206768,-116.116806,1.591,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,13.791,0.285,,,,,,,,,9.19,-102.96,3655.0,10.0,16.3,0.0,-102.96
1,570,4428,2022-08-09 02:27:44.500000,35.206924,-116.116714,15.537,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,,,,,,,,,,,5.31,-103.51,20803.0,10.0,16.7,4.0,-103.51
2,571,4433,2022-08-09 02:27:45.000000,35.207081,-116.116631,13.536,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,19.621,0.186,0.381,0.391,0.224,,,,,,6.0,-105.56,11213.0,10.0,14.98,3.57,-105.56
3,572,4438,2022-08-09 02:27:45.500000,35.207233,-116.116539,24.634,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,,,,,,,,,,,6.67,-106.69,15307.0,10.0,14.19,4.76,-106.69
4,573,4443,2022-08-09 02:27:46.000000,35.20739,-116.116447,12.774,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,14.173,0.216,0.351,6.32,6.159,,,,,,7.58,-101.45,9210.0,10.0,17.35,3.03,-101.45
5,574,4448,2022-08-09 02:27:46.500000,35.207542,-116.116348,25.518,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,,,,,,,,,,,6.05,-103.81,14418.0,10.0,14.42,6.77,-103.81
6,575,4453,2022-08-09 02:27:47.000000,35.207699,-116.116257,28.034,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,15.646,0.215,,7.872,7.598,,,,,,6.22,-104.03,13690.0,10.0,14.06,12.43,-104.03
7,576,4458,2022-08-09 02:27:47.500000,35.207851,-116.116158,27.289,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,,,,,,,,,,,8.67,-103.96,12591.0,10.0,13.11,7.06,-103.96
8,577,4463,2022-08-09 02:27:48.000000,35.208008,-116.116066,31.005,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,15.437,0.209,,8.574,6.167,,,,,,6.38,-103.81,14782.0,10.0,13.03,5.65,-103.81
9,578,4468,2022-08-09 02:27:48.500000,35.208164,-116.115974,27.523,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,172.0,,,,,,,,,,,2.72,-105.28,13877.0,10.0,12.27,7.28,-105.28
