,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,18690,116897,2022-08-15 03:54:17.400000,42.960182,-78.571854,64.135,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,16.61,-100.59,25978.0,10.0,22.31,10.77,-100.59
1,18691,116902,2022-08-15 03:54:17.900000,42.960232,-78.571663,67.424,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,14.67,-102.08,24837.0,10.0,22.06,7.48,-102.08
2,18692,116907,2022-08-15 03:54:18.400000,42.960281,-78.571465,66.694,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,14.0,-103.95,24280.0,10.0,21.38,5.0,-103.95
3,18693,116912,2022-08-15 03:54:18.900000,42.960331,-78.571274,57.326,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,18.0,-106.62,21644.0,10.0,20.97,30.68,-106.62
4,18694,116917,2022-08-15 03:54:19.400000,42.960381,-78.571075,66.763,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,19.54,-101.77,27236.0,10.0,20.61,11.96,-101.77
5,18695,116922,2022-08-15 03:54:19.900000,42.96043,-78.570885,42.212,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,18.86,-102.61,17786.0,10.0,17.67,9.79,-102.61
6,18696,116927,2022-08-15 03:54:20.400000,42.96048,-78.570686,49.833,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,15.08,-99.73,19072.0,10.0,20.87,4.38,-99.73
7,18697,116932,2022-08-15 03:54:20.900000,42.960533,-78.570496,56.144,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,17.55,-103.43,24664.0,10.0,18.04,11.74,-103.43
8,18698,116937,2022-08-15 03:54:21.400000,42.960583,-78.570305,53.518,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,15.0,-101.11,22924.0,10.0,20.17,10.42,-101.11
9,18699,116942,2022-08-15 03:54:21.900000,42.960632,-78.570114,49.786,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,66486.0,277.0,,,,,,,,,,,17.64,-98.83,22430.0,10.0,19.54,8.29,-98.83
