1660084309982
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=41 time=54.1 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=41 time=49.7 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=41 time=44.1 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=41 time=48.5 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=41 time=41.5 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=41 time=40.2 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=41 time=46.6 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=41 time=45.7 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=41 time=40.0 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=41 time=50.3 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=41 time=43.5 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=41 time=57.0 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=41 time=36.9 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=41 time=62.0 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=41 time=96.9 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=41 time=34.4 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=41 time=59.5 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=41 time=58.4 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=41 time=57.4 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=41 time=50.5 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=41 time=49.2 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=41 time=49.7 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=41 time=48.1 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=41 time=48.3 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=41 time=47.0 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=41 time=45.9 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=41 time=45.4 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=41 time=90.3 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=41 time=49.2 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=41 time=191 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=41 time=40.0 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=41 time=68.5 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=41 time=47.9 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=41 time=40.7 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=41 time=46.4 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=41 time=39.3 ms
