1660191177917
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=42 time=252 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=42 time=97.0 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=42 time=107 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=42 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=42 time=150 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=42 time=99.7 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=42 time=134 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=42 time=107 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=42 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=42 time=100 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=42 time=140 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=42 time=131 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=42 time=380 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=42 time=235 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=42 time=635 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=42 time=1168 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=42 time=968 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=42 time=758 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=42 time=795 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=42 time=593 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=42 time=629 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=42 time=474 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=42 time=273 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=42 time=1299 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=42 time=1099 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=42 time=1018 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=42 time=810 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=42 time=602 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=42 time=394 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=42 time=230 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=42 time=104 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=42 time=136 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=42 time=91.5 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=42 time=106 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=42 time=90.5 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=42 time=126 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=42 time=123 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=42 time=120 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=42 time=81.9 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=42 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=42 time=81.6 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=42 time=95.3 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=42 time=117 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=42 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=42 time=123 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=42 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=42 time=82.3 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=42 time=95.1 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=42 time=83.5 ms
