1660103559216
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=39 time=72.3 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=39 time=67.1 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=39 time=67.0 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=39 time=131 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=39 time=50.7 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=39 time=122 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=39 time=52.3 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=39 time=170 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=39 time=72.2 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=39 time=87.4 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=39 time=99.0 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=39 time=70.3 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=39 time=58.1 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=39 time=57.4 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=39 time=62.4 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=39 time=65.4 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=39 time=69.4 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=39 time=63.3 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=39 time=203 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=39 time=58.6 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=39 time=153 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=39 time=58.5 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=39 time=79.7 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=39 time=77.8 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=39 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=39 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=39 time=141 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=39 time=68.1 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=39 time=77.3 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=39 time=158 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=39 time=68.8 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=39 time=78.7 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=39 time=77.6 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=39 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=39 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=39 time=75.6 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=39 time=79.4 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=39 time=72.9 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=39 time=263 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=39 time=89.7 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=39 time=64.9 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=39 time=79.2 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=39 time=78.2 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=39 time=68.0 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=39 time=62.2 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=39 time=60.4 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=39 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=39 time=58.4 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=39 time=112 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=39 time=55.7 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=39 time=59.4 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=39 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=39 time=63.4 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=39 time=66.4 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=39 time=58.3 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=39 time=61.9 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=39 time=73.6 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=39 time=62.1 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=39 time=64.7 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=39 time=71.2 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=39 time=55.9 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=39 time=59.9 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=39 time=97.3 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=39 time=68.0 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=39 time=51.8 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=39 time=57.3 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=39 time=97.4 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=39 time=50.2 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=39 time=68.6 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=39 time=73.3 ms
