1660189150528
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=41 time=255 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=41 time=55.8 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=41 time=73.2 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=41 time=73.7 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=41 time=73.5 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=41 time=78.8 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=41 time=90.4 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=41 time=79.6 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=41 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=41 time=78.6 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=41 time=68.5 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=41 time=68.5 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=41 time=70.5 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=41 time=78.0 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=41 time=60.8 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=41 time=126 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=41 time=85.6 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=41 time=205 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=41 time=69.5 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=41 time=118 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=41 time=77.6 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=41 time=197 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=41 time=78.5 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=41 time=118 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=41 time=77.0 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=41 time=196 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=41 time=58.4 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=41 time=115 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=41 time=75.4 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=41 time=194 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=41 time=81.3 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=41 time=113 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=41 time=73.1 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=41 time=193 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=41 time=81.2 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=41 time=112 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=41 time=75.4 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=41 time=190 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=41 time=151 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=41 time=110 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=41 time=60.8 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=41 time=59.3 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=41 time=59.3 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=41 time=71.9 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=41 time=1951 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=41 time=776 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=41 time=568 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=41 time=360 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=41 time=154 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=41 time=69.8 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=41 time=1668 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=41 time=629 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=41 time=421 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=41 time=213 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=41 time=76.5 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=41 time=77.2 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=41 time=75.4 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=41 time=74.3 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=41 time=78.0 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=41 time=79.4 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=41 time=71.3 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=41 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=41 time=154 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=41 time=60.6 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=41 time=76.3 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=41 time=67.4 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=41 time=63.5 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=41 time=76.3 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=41 time=66.4 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=41 time=65.6 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=41 time=64.7 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=41 time=64.3 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=41 time=86.4 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=41 time=77.3 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=41 time=61.4 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=41 time=60.7 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=41 time=61.7 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=41 time=60.6 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=41 time=59.4 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=41 time=70.6 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=41 time=59.7 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=41 time=67.6 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=41 time=67.5 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=41 time=77.6 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=41 time=65.4 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=41 time=64.6 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=41 time=64.7 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=41 time=64.4 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=41 time=62.7 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=41 time=61.6 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=41 time=61.5 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 91 received, 9% packet loss, time 19975ms
rtt min/avg/max/mdev = 55.805/153.543/1951.651/275.758 ms, pipe 10
