1660323872799
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=31 time=134 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=31 time=131 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=31 time=132 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=31 time=132 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=31 time=128 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=31 time=127 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=31 time=128 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=31 time=128 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=31 time=126 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=31 time=128 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=31 time=132 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=31 time=125 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=31 time=126 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=31 time=124 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=31 time=123 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=31 time=123 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=31 time=122 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=31 time=120 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=31 time=119 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=31 time=119 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=31 time=118 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=31 time=118 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=31 time=154 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=31 time=153 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=31 time=152 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=31 time=152 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=31 time=151 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=31 time=151 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=31 time=150 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=31 time=149 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=31 time=147 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=31 time=147 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=31 time=147 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=31 time=145 ms
