,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,22725,141525,2022-08-15 21:04:17.000000,42.240162,-73.065071,56.48,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,3.53,0.371,8.917,28.165,,,,,,,13.75,-101.46,26202.0,10.0,6.51,10.0,-101.46
1,22726,141529,2022-08-15 21:04:17.400000,42.240108,-73.064941,57.063,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,12.0,-99.23,18560.0,10.0,6.34,6.72,-99.23
2,22727,141534,2022-08-15 21:04:17.900000,42.240047,-73.064789,29.353,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,7.2,-99.96,14391.0,10.0,6.08,10.11,-99.96
3,22728,141541,2022-08-15 21:04:18.600000,42.239967,-73.06456,26.167,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,9.18,-100.17,21043.0,10.0,4.24,10.25,-100.17
4,22729,141545,2022-08-15 21:04:19.000000,42.239922,-73.06443,60.615,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,8.793,0.544,12.738,42.602,,,,,,,10.0,-99.44,23612.0,10.0,10.13,8.51,-99.44
5,22730,141549,2022-08-15 21:04:19.400000,42.239876,-73.064301,67.813,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,9.85,-98.35,22213.0,10.0,10.48,15.48,-98.35
6,22731,141554,2022-08-15 21:04:19.900000,42.239815,-73.064148,52.063,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,10.33,-99.22,16615.0,10.0,13.65,7.36,-99.22
7,22732,141561,2022-08-15 21:04:20.600000,42.239738,-73.063919,46.783,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,10.54,-100.65,28392.0,10.0,6.61,8.49,-100.65
8,22733,141565,2022-08-15 21:04:21.000000,42.2397,-73.063782,56.072,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,4.713,0.464,15.641,36.893,,,,,,,9.21,-102.97,19164.0,10.0,5.65,5.95,-102.97
9,22734,141569,2022-08-15 21:04:21.400000,42.239658,-73.063652,62.135,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,8.14,-100.82,20991.0,10.0,4.96,7.95,-100.82
10,22735,141574,2022-08-15 21:04:21.900000,42.239571,-73.063316,57.593,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,8.13,-102.1,20809.0,10.0,10.0,10.53,-102.1
11,22736,141581,2022-08-15 21:04:22.600000,42.239449,-73.062851,15.655,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,9.9,-103.46,15388.0,10.0,9.0,1.59,-103.46
12,22737,141586,2022-08-15 21:04:23.100000,42.239407,-73.062683,25.093,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,5.67,-103.56,10943.0,10.0,7.29,14.52,-103.56
13,22738,141589,2022-08-15 21:04:23.400000,42.239384,-73.062584,44.052,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,9.5,-101.43,18476.0,10.0,8.07,6.33,-101.43
14,22739,141594,2022-08-15 21:04:23.900000,42.239342,-73.062416,39.803,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,11.0,-101.48,16588.0,10.0,3.49,6.58,-101.48
15,22740,141602,2022-08-15 21:04:24.700000,42.239285,-73.062141,37.623,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,7.43,-100.53,29145.0,10.0,4.81,8.52,-100.53
16,22741,141606,2022-08-15 21:04:25.100000,42.239254,-73.062012,28.546,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,5.8,-100.27,13294.0,10.0,5.13,9.17,-100.27
17,22742,141610,2022-08-15 21:04:25.500000,42.239223,-73.061882,17.611,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,,-99.44,8610.0,10.0,8.16,5.17,-99.44
18,22743,141614,2022-08-15 21:04:25.900000,42.239189,-73.06176,38.358,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,4.65,-99.75,13113.0,10.0,7.05,7.59,-99.75
19,22744,141622,2022-08-15 21:04:26.700000,42.239124,-73.061493,35.028,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,178.0,,,,,,,,,,,6.5,-102.11,28020.0,10.0,5.6,8.17,-102.11
20,22745,141627,2022-08-15 21:04:27.002909,42.239101,-73.061386,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22746,141632,2022-08-15 21:04:27.100000,42.239094,-73.061348,22.565,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,7.5,-95.04,10639.0,10.0,7.39,0.0,-95.04
22,22747,141636,2022-08-15 21:04:27.500000,42.239059,-73.061211,12.483,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,8.0,-94.59,5729.0,10.0,9.95,2.59,-94.59
23,22748,141640,2022-08-15 21:04:27.900000,42.238995,-73.060936,11.885,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,6.86,-95.16,7200.0,10.0,7.91,18.39,-95.16
24,22749,141648,2022-08-15 21:04:28.700000,42.238869,-73.060379,5.53,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,7.67,-94.74,9468.0,10.0,8.79,8.7,-94.74
25,22750,141652,2022-08-15 21:04:29.100000,42.238834,-73.060234,5.374,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,,-95.76,3536.0,10.0,7.94,0.87,-95.76
26,22751,141656,2022-08-15 21:04:29.500000,42.238804,-73.060097,4.062,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,5.75,-98.65,4912.0,10.0,7.58,7.04,-98.65
27,22752,141660,2022-08-15 21:04:29.900000,42.23877,-73.059952,5.47,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,9.75,-97.56,5878.0,10.0,7.18,11.03,-97.56
28,22753,141665,2022-08-15 21:04:30.400000,42.238728,-73.059769,4.629,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,6.5,-95.26,5744.0,10.0,7.26,4.31,-95.26
29,22754,141672,2022-08-15 21:04:31.100000,42.23867,-73.059517,6.736,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,8.75,-95.77,9540.0,10.0,6.89,8.04,-95.77
30,22755,141676,2022-08-15 21:04:31.500000,42.238636,-73.05938,11.921,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,,-98.85,8717.0,10.0,5.31,0.0,-98.85
31,22756,141680,2022-08-15 21:04:31.900000,42.238605,-73.059235,11.595,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,13.08,-98.92,10076.0,10.0,5.78,16.24,-98.92
32,22757,141685,2022-08-15 21:04:32.400000,42.238564,-73.059059,10.743,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,5.5,-95.34,9644.0,10.0,4.98,11.76,-95.34
33,22758,141692,2022-08-15 21:04:33.100000,42.238499,-73.058815,12.789,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,10.89,-91.63,13165.0,10.0,9.03,8.86,-91.63
34,22759,141696,2022-08-15 21:04:33.500000,42.238461,-73.05867,31.62,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,11.21,-92.47,18430.0,10.0,8.2,10.87,-92.47
35,22760,141700,2022-08-15 21:04:33.900000,42.238396,-73.058411,21.222,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,13.8,-90.78,10657.0,10.0,9.08,3.09,-90.78
36,22761,141705,2022-08-15 21:04:34.400000,42.238316,-73.058098,3.167,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,8.75,-91.8,10913.0,10.0,7.29,20.0,-91.8
37,22762,141713,2022-08-15 21:04:35.200000,42.238209,-73.057709,13.505,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,11.14,-93.23,13953.0,10.0,8.04,10.42,-93.23
38,22763,141717,2022-08-15 21:04:35.600000,42.238171,-73.057571,19.155,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,8.25,-97.31,12671.0,10.0,6.54,12.43,-97.31
39,22764,141721,2022-08-15 21:04:36.000000,42.238129,-73.057442,29.663,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,2.359,0.206,3.583,,16.167,,,,,,7.9,-103.97,16943.0,10.0,3.8,10.91,-103.97
40,22765,141725,2022-08-15 21:04:36.400000,42.238041,-73.057175,20.585,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,5.5,-102.69,12991.0,10.0,6.25,13.5,-102.69
41,22766,141733,2022-08-15 21:04:37.200000,42.237869,-73.056648,23.204,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,8.14,-106.55,30143.0,10.0,6.24,14.52,-106.55
42,22767,141737,2022-08-15 21:04:37.600000,42.23782,-73.056519,22.82,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,9.33,-100.69,15335.0,10.0,4.47,2.9,-100.69
43,22768,141741,2022-08-15 21:04:38.000000,42.23777,-73.056389,18.916,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,1.624,0.316,1.532,,10.422,,,,,,10.33,-98.74,11904.0,10.0,5.2,10.74,-98.74
44,22769,141745,2022-08-15 21:04:38.400000,42.23772,-73.056259,16.705,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,7.86,-97.35,11688.0,10.0,7.25,3.19,-97.35
45,22770,141753,2022-08-15 21:04:39.200000,42.23772,-73.056259,11.969,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,10.0,-99.69,17884.0,10.0,7.04,10.92,-99.69
46,22771,141757,2022-08-15 21:04:39.600000,42.23772,-73.056259,8.618,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,8.0,-97.51,7646.0,10.0,6.19,12.87,-97.51
47,22772,141761,2022-08-15 21:04:40.000000,42.237614,-73.056007,13.027,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,0.484,0.121,0.946,,5.237,,,,,,6.36,-102.58,11255.0,10.0,4.0,4.08,-102.58
48,22773,141765,2022-08-15 21:04:40.400000,42.237507,-73.055763,5.926,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,2.69,-110.94,4725.0,10.0,0.18,2.11,-110.94
49,22774,141770,2022-08-15 21:04:40.900000,42.237385,-73.055481,8.078,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,6.09,-108.96,8472.0,10.0,0.0,7.69,-108.96
50,22775,141777,2022-08-15 21:04:41.600000,42.237286,-73.05526,4.354,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,12.0,-100.32,6056.0,10.0,7.33,7.09,-100.32
51,22776,141781,2022-08-15 21:04:42.000000,42.237228,-73.055138,4.699,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,1.941,0.084,2.275,,,,,,,,6.78,-99.2,3958.0,10.0,6.6,11.2,-99.2
52,22777,141785,2022-08-15 21:04:42.400000,42.237114,-73.054893,4.309,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,255.0,,,,,,,,,,,6.43,-102.03,3224.0,10.0,3.11,2.56,-102.03
