,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,11071,67459,2022-08-12 19:13:00.300000,41.149239,-95.834671,3.222,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,7.64,-97.82,5240.0,10.0,11.72,3.39,-97.82
1,11072,67464,2022-08-12 19:13:00.800000,41.149239,-95.834488,3.77,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,7.26,-98.09,8989.0,10.0,11.56,10.85,-98.09
2,11073,67469,2022-08-12 19:13:01.300000,41.149239,-95.834305,3.306,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,12.0,-97.66,9028.0,10.0,13.03,26.09,-97.66
3,11074,67474,2022-08-12 19:13:01.800000,41.149239,-95.834122,6.629,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,13.81,-97.2,9885.0,10.0,,,-97.2
4,11075,67479,2022-08-12 19:13:02.300000,41.149239,-95.833908,4.946,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,12.07,-97.71,8778.0,10.0,15.77,6.0,-97.71
5,11076,67484,2022-08-12 19:13:02.800000,41.149239,-95.833549,13.457,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,13.43,-95.06,15176.0,10.0,18.79,1.41,-95.06
6,11077,67489,2022-08-12 19:13:03.300000,41.149239,-95.833221,7.069,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,4.67,-107.63,4561.0,10.0,2.86,8.7,-107.63
7,11078,67494,2022-08-12 19:13:03.800000,41.149246,-95.833046,1.279,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,11.85,-98.24,3576.0,10.0,11.61,0.0,-98.24
8,11079,67499,2022-08-12 19:13:04.300000,41.14925,-95.832901,2.495,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,153.0,,,,,,,,,,,14.64,-98.64,5883.0,10.0,8.77,13.04,-98.64
9,11080,67506,2022-08-12 19:13:04.780804,41.14925,-95.832901,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11081,67510,2022-08-12 19:13:04.800000,41.14925,-95.832901,1.961,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,10.75,-95.95,5949.0,10.0,4.75,11.11,-95.95
11,11082,67527,2022-08-12 19:13:06.300000,41.14925,-95.832161,0.571,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,,-96.91,2688.0,10.0,,,-96.91
12,11083,67532,2022-08-12 19:13:06.800000,41.14925,-95.832161,1.259,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,13.64,-97.24,4556.0,10.0,17.75,14.06,-97.24
13,11084,67537,2022-08-12 19:13:07.300000,41.14925,-95.832123,2.49,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,13.42,-97.01,5046.0,10.0,13.98,8.7,-97.01
14,11085,67542,2022-08-12 19:13:07.800000,41.14925,-95.831947,1.439,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,13.08,-96.93,3704.0,10.0,14.79,10.71,-96.93
15,11086,67547,2022-08-12 19:13:08.300000,41.14925,-95.831772,0.796,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.15,-96.92,3183.0,10.0,14.0,13.64,-96.92
16,11087,67552,2022-08-12 19:13:08.800000,41.14925,-95.831581,1.305,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,14.0,-98.13,4336.0,10.0,11.16,4.35,-98.13
17,11088,67557,2022-08-12 19:13:09.300000,41.14925,-95.831352,0.847,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.5,-97.78,4045.0,10.0,10.12,5.71,-97.78
18,11089,67562,2022-08-12 19:13:09.800000,41.14925,-95.830994,2.148,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,13.6,-98.26,5265.0,10.0,9.39,10.84,-98.26
19,11090,67567,2022-08-12 19:13:10.300000,41.14925,-95.830704,0.982,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.44,-97.79,2458.0,10.0,9.57,0.0,-97.79
20,11091,67572,2022-08-12 19:13:10.800000,41.14925,-95.830704,0.274,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.81,-98.25,832.0,10.0,9.2,11.11,-98.25
21,11092,67577,2022-08-12 19:13:11.300000,41.14925,-95.830627,0.366,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,13.1,-97.83,2396.0,10.0,9.74,0.0,-97.83
22,11093,67582,2022-08-12 19:13:11.800000,41.14925,-95.830261,0.182,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,14.91,-97.79,720.0,10.0,4.95,8.7,-97.79
23,11094,67587,2022-08-12 19:13:12.300000,41.14925,-95.829933,0.183,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,14.64,-97.15,1528.0,10.0,8.55,14.29,-97.15
24,11095,67592,2022-08-12 19:13:12.800000,41.14925,-95.829742,0.342,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,14.5,-97.74,1200.0,10.0,14.97,2.86,-97.74
25,11096,67597,2022-08-12 19:13:13.300000,41.14925,-95.829552,1.007,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,15.14,-97.13,3834.0,10.0,15.96,0.0,-97.13
26,11097,67602,2022-08-12 19:13:13.800000,41.14925,-95.829376,0.434,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,15.0,-97.31,1422.0,10.0,11.91,21.43,-97.31
27,11098,67607,2022-08-12 19:13:14.300000,41.14925,-95.829231,0.889,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,15.25,-97.52,3190.0,10.0,15.19,2.56,-97.52
28,11099,67612,2022-08-12 19:13:14.800000,41.14925,-95.829231,1.168,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,15.27,-98.41,2724.0,10.0,16.48,0.0,-98.41
29,11100,67617,2022-08-12 19:13:15.300000,41.14925,-95.829155,1.801,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.67,-100.85,2884.0,10.0,13.48,13.04,-100.85
30,11101,67622,2022-08-12 19:13:15.800000,41.14925,-95.828789,1.992,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.64,-101.97,3262.0,10.0,14.62,8.7,-101.97
31,11102,67627,2022-08-12 19:13:16.300000,41.14925,-95.828453,1.234,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,12.33,-104.74,1934.0,10.0,11.22,4.35,-104.74
32,11103,67632,2022-08-12 19:13:16.800000,41.14925,-95.828278,0.388,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,7.83,-106.88,772.0,10.0,7.0,0.0,-106.88
33,11104,67637,2022-08-12 19:13:17.300000,41.14925,-95.828133,0.433,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,13.78,-97.78,2240.0,10.0,14.61,0.0,-97.78
34,11105,67642,2022-08-12 19:13:17.800000,41.14925,-95.828133,0.16,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.0,338.0,,,,,,,,,,,,-110.08,448.0,10.0,,,-110.08
35,11106,67653,2022-08-12 19:13:18.491908,41.14925,-95.827919,,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
