,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,21736,135336,2022-08-15 16:15:06.300000,43.115368,-76.247093,4.308,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,25.17,-94.57,7330.0,10.0,15.08,0.0,-94.57
1,21737,135342,2022-08-15 16:15:06.800000,43.115406,-76.246941,10.242,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,25.13,-96.21,14203.0,10.0,,,-96.21
2,21738,135351,2022-08-15 16:15:07.300000,43.115448,-76.246796,8.437,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,24.29,-93.97,8727.0,10.0,,,-93.97
3,21739,135358,2022-08-15 16:15:07.800000,43.115486,-76.246643,11.058,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,18.91,-96.22,6830.0,10.0,20.11,5.36,-96.22
4,21740,135366,2022-08-15 16:15:08.300000,43.115528,-76.246483,11.607,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,16.0,-95.71,7271.0,10.0,,,-95.71
5,21741,135373,2022-08-15 16:15:08.800000,43.115566,-76.24633,10.761,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.0,-92.91,6150.0,10.0,,,-92.91
6,21742,135378,2022-08-15 16:15:09.300000,43.115608,-76.24617,8.729,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,18.29,-96.47,6000.0,10.0,20.43,7.32,-96.47
7,21743,135383,2022-08-15 16:15:09.800000,43.115646,-76.246017,14.822,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.6,-94.47,9510.0,10.0,21.7,0.0,-94.47
8,21744,135389,2022-08-15 16:15:10.400000,43.115704,-76.245842,13.092,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,20.09,-91.8,6978.0,10.0,15.13,5.95,-91.8
9,21745,135393,2022-08-15 16:15:10.800000,43.115738,-76.24572,14.6,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,20.17,-92.23,7706.0,10.0,17.21,10.99,-92.23
10,21746,135398,2022-08-15 16:15:11.300000,43.11578,-76.245575,16.277,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,19.1,-90.4,9302.0,10.0,15.42,9.02,-90.4
11,21747,135403,2022-08-15 16:15:11.800000,43.115818,-76.245422,18.324,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,21.2,-99.56,11042.0,10.0,11.5,2.44,-99.56
12,21748,135408,2022-08-15 16:15:12.300000,43.11586,-76.24527,21.937,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,20.27,-99.33,12866.0,10.0,15.14,9.84,-99.33
13,21749,135413,2022-08-15 16:15:12.800000,43.115898,-76.245117,25.712,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,22.67,-105.89,12884.0,10.0,14.39,0.78,-105.89
14,21750,135418,2022-08-15 16:15:13.300000,43.115944,-76.244972,28.515,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,19.0,-95.4,12832.0,10.0,17.38,9.6,-95.4
15,21751,135423,2022-08-15 16:15:13.800000,43.115986,-76.24482,32.33,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,11.85,-95.72,13907.0,10.0,15.05,5.77,-95.72
16,21752,135428,2022-08-15 16:15:14.300000,43.116028,-76.244675,26.318,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,16.63,-94.8,11773.0,10.0,18.64,21.14,-94.8
17,21753,135434,2022-08-15 16:15:14.900000,43.116074,-76.244492,36.465,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,20.33,-95.97,12247.0,10.0,15.42,4.13,-95.97
18,21754,135438,2022-08-15 16:15:15.300000,43.116108,-76.244377,47.021,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,20.86,-94.94,16846.0,10.0,16.25,2.19,-94.94
19,21755,135443,2022-08-15 16:15:15.800000,43.116146,-76.244232,53.738,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.22,-93.03,18710.0,10.0,16.73,7.03,-93.03
20,21756,135448,2022-08-15 16:15:16.300000,43.116188,-76.24408,60.433,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.0,-90.71,20943.0,10.0,23.82,1.11,-90.71
21,21757,135453,2022-08-15 16:15:16.800000,43.116226,-76.243927,56.022,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,18.38,-83.48,18724.0,10.0,21.23,9.13,-83.48
22,21758,135458,2022-08-15 16:15:17.300000,43.116268,-76.243782,80.334,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.7,-83.64,26790.0,10.0,23.19,1.68,-83.64
23,21759,135463,2022-08-15 16:15:17.800000,43.116306,-76.243629,61.521,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.89,-94.05,19652.0,10.0,,19.35,-94.05
24,21760,135468,2022-08-15 16:15:18.300000,43.116348,-76.243492,68.342,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,17.91,-86.01,21157.0,10.0,24.7,10.05,-86.01
25,21761,135473,2022-08-15 16:15:18.800000,43.116386,-76.243347,82.596,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,,-87.49,23835.0,10.0,20.04,24.39,-87.49
26,21762,135478,2022-08-15 16:15:19.300000,43.116428,-76.24321,47.169,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,362.0,,,,,,,,,,,18.71,-94.36,24279.0,10.0,15.58,5.75,-94.36
