,level_0,index,TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL BLER [%],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF BandWidth,5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],LTE KPI PCell UL MCS,LTE KPI PCell Serving RSRP[dBm],Smart Phone Smart Throughput Mobile Network Tx Byte,LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell DL MCS0,LTE KPI PDSCH BLER[%],LTE KPI PCell Serving RSRP[dBm]
0,14046,83638,2022-08-13 00:32:43.400000,41.688801,-90.104103,3.678,0.07,,882.05,381.0,5.0,0.0,-96.13,10.0,13.0,0.0,0.017,-96.13,,,,,,,,0.032,,,,,,,,66586.0,381.0,,,,,,,,,,,,-106.35,4367.0,10.0,,,-106.35
1,14047,83643,2022-08-13 00:32:43.900000,41.688801,-90.104103,0.481,0.022,,882.05,381.0,5.7,0.0,-98.01,10.0,11.62,20.69,0.111,-98.01,,,,,,,,0.992,,,,,,,,,,,,,,,,,,,,,,1362.0,,,,
2,14048,83648,2022-08-13 00:32:44.400000,41.688801,-90.104012,4.38,0.095,,882.05,381.0,3.0,4.0,-97.27,10.0,14.27,18.75,0.165,-97.27,,,,,,,,0.863,,,,,,,,66586.0,381.0,,,,,,,,,,,3.47,-110.19,5938.0,10.0,8.91,20.62,-110.19
3,14049,83653,2022-08-13 00:32:44.900000,41.688801,-90.103569,7.608,0.099,,882.05,381.0,2.57,14.81,-99.63,10.0,13.11,7.41,0.096,-99.63,,,,,,,,1.667,,,,,,,,66586.0,381.0,,,,,,,,,,,5.17,-109.76,6207.0,10.0,8.56,5.48,-109.76
4,14050,83658,2022-08-13 00:32:45.400000,41.688801,-90.103218,2.199,0.058,,,,9.5,0.0,,,16.3,0.0,0.087,,,,,,,,,4.472,,,,,,,,66586.0,381.0,,,,,,,,,,,13.27,-110.9,3616.0,10.0,,0.0,-110.9
5,14051,83663,2022-08-13 00:32:45.900000,41.688801,-90.103218,4.504,0.071,,,,5.0,33.33,,,14.29,20.0,0.02,,,,,,,,,0.795,,,,,,,,66586.0,381.0,,,,,,,,,,,9.18,-110.47,4461.0,10.0,8.7,9.79,-110.47
6,14052,83668,2022-08-13 00:32:46.400000,41.688801,-90.103127,5.392,0.085,,,,8.0,33.33,,,14.0,0.0,0.083,,,,,,,,,0.169,,,,,,,,66586.0,381.0,,,,,,,,,,,9.38,-107.11,5287.0,10.0,5.6,0.0,-107.11
7,14053,83673,2022-08-13 00:32:46.900000,41.688801,-90.102684,5.575,0.084,,,,5.0,0.0,,,14.33,35.71,0.012,,,,,,,,,0.68,,,,,,,,66586.0,381.0,,,,,,,,,,,4.5,-109.91,5254.0,10.0,2.79,13.86,-109.91
8,14054,83678,2022-08-13 00:32:47.400000,41.688801,-90.102333,1.12,0.017,,882.05,381.0,5.0,50.0,-105.93,10.0,6.75,36.36,0.005,-105.93,,,,,,,,0.715,,,,,,,,66586.0,381.0,,,,,,,,,,,7.4,-113.28,1090.0,10.0,0.0,9.52,-113.28
9,14055,83688,2022-08-13 00:32:48.400000,41.688801,-90.102242,0.548,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,66586.0,381.0,,,,,,,,,,,,-118.38,2519.0,10.0,,,-118.38
